real_spend: $495.10
Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
32GVCLZ4Y7B8AZRPRTN6YM0WTKU8C8,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RJSC4XJ119CZYJE8SNG18U5TWI50J
3S729KOCBXTVO093UPR2AIIEFEUTQB,2019-11-29 18:05:22 -0800,2019-11-30 02:47:49 -0800,AssignmentPayment,,A2DIYZKRJME8Z2,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QJOXOW4XK69YVJE8Y3H3Z7V9TRMEN
3FVL5PMWW1DA6MY0ZATM9OP409UPB2,2019-11-29 18:05:22 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QJOXOW4XK69YVJE8Y3H3Z7V9TRMEN
36XB68KHZHXE6RB9ZDG8DN06VC3BJD,2019-11-29 18:05:22 -0800,2019-11-30 02:45:28 -0800,AssignmentPayment,,A11SWVGXLZCTQF,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QAVNHZ3ENJM20KHSH0G732FO77LAP
3VSTIQP1YMN1FH9RO9PI1OSDQN8748,2019-11-29 18:05:22 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QAVNHZ3ENJM20KHSH0G732FO77LAP
3ZS0G8JFNLH8WKEEO2AQ72N87TLENK,2019-11-29 18:05:22 -0800,2019-11-29 23:57:44 -0800,AssignmentPayment,,A1RK4PGIIJGBQN,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Q5C1WP23NGC6N4W4BRGFDDEXL551U
3VKL97KHUTSKHKUR7FRFSRA8THAA89,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Q5C1WP23NGC6N4W4BRGFDDEXL551U
3Z3HJVUAAZ1KIEBDGKNXCUX216QJ2J,2019-11-29 18:05:22 -0800,2019-11-30 00:37:59 -0800,AssignmentPayment,,A19HCBT1EH8484,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RGU30DZTBNH9B56MZE80FKNE0VJMB
3ZP0OCI8KDN8A4Y7TMIK67QU3R7ENW,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RGU30DZTBNH9B56MZE80FKNE0VJMB
32S81DPXQ8RRUZZKP7Q7QDTXBZTCTP,2019-11-29 18:05:23 -0800,2019-11-30 00:46:44 -0800,AssignmentPayment,,A1PFJ5ACN1S55A,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPWUS5F8AGQ69TEG939M99JMHHCWW
3CJ9R83IHV4N7XB3NKT1OA0ZEW78E1,2019-11-29 18:05:23 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPWUS5F8AGQ69TEG939M99JMHHCWW
34ON1F4952JW8S1XQERDZXEZ52YFED,2019-11-29 18:05:23 -0800,2019-11-30 01:07:12 -0800,AssignmentPayment,,A1NZ4BJK085UI7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3S3AMIZX3VKRX3TNZEYJULKYF2XDCC
3RF9914GO6BZ1GVEG5RS5B7CSQGAZD,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3S3AMIZX3VKRX3TNZEYJULKYF2XDCC
3I3A5TNXYHGUS6XOW9H1Z0ZBIIDFGU,2019-11-29 18:05:23 -0800,2019-11-29 23:28:52 -0800,AssignmentPayment,,AX4U4ZJJQKKMS,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SB5N7Y3O4JAFV8YPO6755LUJ7Z0G3
3VRNWC6O6RS7PUFYE8IW8S76XTOB1K,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SB5N7Y3O4JAFV8YPO6755LUJ7Z0G3
363TFFE0B0E71GOGMTG75IXFX2FTS0,2019-11-29 18:05:23 -0800,2019-11-30 00:47:15 -0800,AssignmentPayment,,A1RGKDDAQN68NO,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SNVL38CI57ZB9ZXRVK6YYFOZAWKCW
398IL1OXU70LXEY39TGK1PUKADDJX6,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SNVL38CI57ZB9ZXRVK6YYFOZAWKCW
3PL4L5I1DDOK1HZ92YSLT2DYZ18BLF,2019-11-29 18:05:23 -0800,2019-11-30 02:01:21 -0800,AssignmentPayment,,A24JKHC4HTY6CD,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPZPLC3M1RC900UBUED1CXSM5EP3M
3F3E6JW8UWQFU4D57XIXYMCRMEE76T,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPZPLC3M1RC900UBUED1CXSM5EP3M
3WQKU4ALIB58Z5QR4HNIBRS378MEPG,2019-11-29 18:05:23 -0800,2019-11-30 00:11:44 -0800,AssignmentPayment,,A1PNDILZWOX425,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3STRJBFXOX6GXQ18DHFWN8FSNFATK4
3ORS5HNV9GWY08N64DBTOIG3J5AAAD,2019-11-29 18:05:23 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3STRJBFXOX6GXQ18DHFWN8FSNFATK4
3F9GHAITPYO58SP2XK8YFDRGQEVGKY,2019-11-29 18:05:23 -0800,2019-11-29 23:45:20 -0800,AssignmentPayment,,A1RV1XCSULL4DK,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TE3O85731N80VKQKM4XNXSGIK62R9
3P90J73N68EPNH8NTVG3M2Q5RUUC5B,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TE3O85731N80VKQKM4XNXSGIK62R9
3FKUV7F59M4NH490GAPV4ZY5HRYMCZ,2019-11-29 18:05:23 -0800,2019-11-30 01:37:25 -0800,AssignmentPayment,,A1TW60NCALLP12,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SNLUL3WO526H9YFYMH774E9VB1ULE
35UZX890WNMP683DLTDZPCE5XL9HXZ,2019-11-29 18:05:23 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SNLUL3WO526H9YFYMH774E9VB1ULE
357OOHGCVF08OX3JMXH4KCCRXV5FIM,2019-11-29 18:05:24 -0800,2019-11-30 00:06:13 -0800,AssignmentPayment,,A3QJ8GCXBF3QH7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDB75Z4Z
3104GNRCZYZ3ZXTD1CWFWLM3VD2B3C,2019-11-29 18:05:24 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDB75Z4Z
3G4GLA5B6B8TBI66H9R7GMSI8QAER8,2019-11-29 18:05:24 -0800,2019-11-30 00:35:07 -0800,AssignmentPayment,,ACKF1WBCKVLY3,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TS1AR6UQRTIJ6CNZ3LY2ZV5Q3GF7O
3VN28V2IDUFMTNK4OR7KUD6RJ8VACF,2019-11-29 18:05:24 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TS1AR6UQRTIJ6CNZ3LY2ZV5Q3GF7O
3CVMG0TB9WK6RXJYLYW2G1T0WB7ETL,2019-11-29 18:05:24 -0800,2019-11-30 02:07:52 -0800,AssignmentPayment,,AZPJUBGJZ3BT4,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U5NZHP4LSHR387TQF3F56Y36CEPHI
35QGNI6WWI81QL4IKIDFK16U4K8AE8,2019-11-29 18:05:24 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U5NZHP4LSHR387TQF3F56Y36CEPHI
38K1UGI3H6XULSQ0KY6L59U0LKMJ4F,2019-11-29 18:05:24 -0800,2019-11-30 00:48:05 -0800,AssignmentPayment,,AVLZVLVL2X60,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDBLZ4ZQ
3WNK289EF3B8DPAK91VCAWVP368EPS,2019-11-29 18:05:24 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDBLZ4ZQ
35RYZ0PNS6JWV2F5X1PWGT5897GMW8,2019-11-29 18:05:24 -0800,2019-11-29 23:53:20 -0800,AssignmentPayment,,A32Q6TNSAG4U3I,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDB7TZ4N
3KRSA43Y744SGDEIM7DYM2RQ985IH0,2019-11-29 18:05:24 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U84XHCDIDSR50L4YHHY2FRDB7TZ4N
34K6U8FAY5NQE5EQPHA3MRNDX3QOE9,2019-11-29 18:05:24 -0800,2019-11-30 02:55:44 -0800,AssignmentPayment,,A3FHVHURR4H6V1,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TVSS0C0E2F7SQVP2VYZBJ9NA4OWT8
39B3XE4C7Z4A29YIAB45YAAVIDBJZ3,2019-11-29 18:05:24 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TVSS0C0E2F7SQVP2VYZBJ9NA4OWT8
3IZTYMYYRKKOYJAHVC0RMU8PAJ5OGQ,2019-11-29 18:05:24 -0800,2019-11-29 23:54:05 -0800,AssignmentPayment,,A33E4766E3QD,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U0SRXB7CEK4PH9J652HFLVETLQRNU
3RLB9C27ZK38IXJSKLVP7VQWKNYK1E,2019-11-29 18:05:24 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U0SRXB7CEK4PH9J652HFLVETLQRNU
3TRQELNFCNVTFZDD68Y4CSM5VXBR5K,2019-11-29 18:05:24 -0800,2019-11-30 00:41:08 -0800,AssignmentPayment,,A3K7CO1BSDRQ84,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U4J9857OFQS6P07U1Z2J94KBBOB7E
35WOBIDDR3CRPP3CQCYKN9Q8H4LMQG,2019-11-29 18:05:24 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3U4J9857OFQS6P07U1Z2J94KBBOB7E
38NYPDSI2L767R39U2QMRVHI8K9CV5,2019-11-29 18:05:25 -0800,2019-11-30 02:10:58 -0800,AssignmentPayment,,A1X576NYQGAOFT,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3UNH76FOCTK740058ZFBA2ZBRI6MY2
3QYWVMM6AA1LRB7UTFJPODLBRCM8GI,2019-11-29 18:05:25 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3UNH76FOCTK740058ZFBA2ZBRI6MY2
3JQCHWDAFTWZUST7M02GXSR4PZUFKX,2019-11-29 18:05:25 -0800,2019-11-30 01:32:37 -0800,AssignmentPayment,,A1KVE1E8ZON2F7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VFJCI1K40EYFPSXJ1PMP1MGRSPRG6
3IKF1BKJ6U96DCGHFVK8BIKN99TB52,2019-11-29 18:05:25 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VFJCI1K40EYFPSXJ1PMP1MGRSPRG6
37JREUXOBK2UKGTA7CFWC5J8E4PFM2,2019-11-29 18:05:25 -0800,2019-11-29 23:09:24 -0800,AssignmentPayment,,A1BQKP971LFCYL,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VNL7UK1XGY5H49UC6OZ7VNMEY7TF7
3T53UIRFGXNL0GU03OZ592YJ0FOB7H,2019-11-29 18:05:25 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VNL7UK1XGY5H49UC6OZ7VNMEY7TF7
3I01JPWX4JJAPH2UEB806UHN4W8BNH,2019-11-29 18:05:25 -0800,2019-11-30 02:52:23 -0800,AssignmentPayment,,A3CRRFF9J9ZTRO,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3URFVVM166XQMYFJDN8GFJP7AJLZUC
30R7DQSIXA52YIWT0CFVI08IS9478F,2019-11-29 18:05:25 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3URFVVM166XQMYFJDN8GFJP7AJLZUC
3FYLXLN3Z97AS2E7UQLSAJMI4B9BPD,2019-11-29 18:05:25 -0800,2019-11-30 01:40:39 -0800,AssignmentPayment,,APF1EAZT104LQ,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VNL7UK1XGY5H49UC6OZ7VNMEY6TF6
3TYE90VWCX9GH6P8XAZ9EREDIX47AJ,2019-11-29 18:05:25 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VNL7UK1XGY5H49UC6OZ7VNMEY6TF6
3IQC40WWL90L4PNNQTWHHJHLTWNEV1,2019-11-29 18:05:25 -0800,2019-11-30 01:25:28 -0800,AssignmentPayment,,A3TKUXUTDX6FBF,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VBEN272MLEAG4SAYQPRFBRDEZVGSJ
3J53RWPKPX5ZAZ09QD33K4R6H0NAGP,2019-11-29 18:05:25 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VBEN272MLEAG4SAYQPRFBRDEZVGSJ
332VE827LPU0YGP5IWLEUQJKFJQGM3,2019-11-29 18:05:25 -0800,2019-11-29 23:08:59 -0800,AssignmentPayment,,A3LDQA6YZGV6NK,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WJ1OXY92BVRNT0YYSRC2YG835M8AX
30UOCEAJGBS4ALM6HOV0KM41I0PC7Q,2019-11-29 18:05:25 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WJ1OXY92BVRNT0YYSRC2YG835M8AX
3537HARDOI42UAGCL00U76L5PWXOII,2019-11-29 18:05:25 -0800,2019-11-30 00:35:44 -0800,AssignmentPayment,,APKO12PP5J5LW,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VP0C6EFSHB5LGQZ2GKJRBFISU9M66
3XUSTNNVSRA4S0X77P98VO5TI7CK36,2019-11-29 18:05:25 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3VP0C6EFSHB5LGQZ2GKJRBFISU9M66
3ZCHORITN9AV4FUM7IPHFEMX5TXBR5,2019-11-29 18:05:26 -0800,2019-11-29 23:53:42 -0800,AssignmentPayment,,A344SGRYVTUV41,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3X0H8UUIT236DQIADVT91ED18OTWS8
30UOCEAJGBS4ALM6HOV0KM41I0P7CL,2019-11-29 18:05:26 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3X0H8UUIT236DQIADVT91ED18OTWS8
3V3NJH6TQUM8KU7EB7UCFTNFTEUBTI,2019-11-29 18:05:26 -0800,2019-11-29 23:27:35 -0800,AssignmentPayment,,AGJTTK50503VZ,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3XM0HYN6NLEFJYGR0EV9K31QEXZEP6
3AX2R1EXZZLJ7J6KDF1VAA443C27EE,2019-11-29 18:05:26 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3XM0HYN6NLEFJYGR0EV9K31QEXZEP6
3SVMI9PADG080FUE3MZ027EEHBSJ60,2019-11-29 18:05:26 -0800,2019-11-30 02:20:15 -0800,AssignmentPayment,,A3T00CY2PTYDAW,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WZ36BJEV4VF4NXE7423O5W203PBTQ
3G1GTE4433ETP2QZMTZ1FRV44OWERK,2019-11-29 18:05:26 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WZ36BJEV4VF4NXE7423O5W203PBTQ
3DJFPGLKGUFV4TD2W1WYMLA5N6IJ8M,2019-11-29 18:05:26 -0800,2019-11-30 00:15:37 -0800,AssignmentPayment,,A3N5462QAZ9V6T,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3XXU1SWE8NA954VV3OEX9JARL9S0AR
3CSMO4S46OQ65H3RQI4WF6WMS9TETX,2019-11-29 18:05:26 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3XXU1SWE8NA954VV3OEX9JARL9S0AR
3TR1KC237JB0K7A5C27K1QQOKFGMY7,2019-11-29 18:05:26 -0800,2019-11-30 02:55:58 -0800,AssignmentPayment,,A182N7RLXGSCZG,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WQ3B2KGE9VEV3L55LITIZD78JPB16
3O5BYXIV5OIO7J98A7GJYF75M09IJ5,2019-11-29 18:05:26 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WQ3B2KGE9VEV3L55LITIZD78JPB16
3Q0YFSV5R8G95UZKGVBBMDL4DSBN07,2019-11-29 18:05:26 -0800,2019-11-29 23:38:53 -0800,AssignmentPayment,,A22KNHLEDEI42N,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WQQ9FUS6B9W635Q46R8X90FMQS8BM
37T4DUGFJK9U29X8DSSWEUKXQPEIL7,2019-11-29 18:05:26 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WQQ9FUS6B9W635Q46R8X90FMQS8BM
3B67WC6QF1NG142YVIFP51EJAQVN2R,2019-11-29 18:05:26 -0800,2019-11-30 01:38:05 -0800,AssignmentPayment,,A3K72W67MBZ0AF,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WYGZ5XF3XUFIQOTOHA6D3J6LFUSKE
3081BEUBAQ4KQ90TP58BRMOMVKEIN9,2019-11-29 18:05:26 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WYGZ5XF3XUFIQOTOHA6D3J6LFUSKE
3JMVAPOB8W0T0560L3L6KM0IH0MOKT,2019-11-29 18:05:26 -0800,2019-11-30 01:20:26 -0800,AssignmentPayment,,A28QUR0QYD2WI7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WMOAN2SRCCWIOQ0FP7RGIKGDA8NVN
3EE3EBG2ZNK76FKBL8X1AL3DW33K5W,2019-11-29 18:05:26 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3WMOAN2SRCCWIOQ0FP7RGIKGDA8NVN
3YEJ4BKAVSONGB8JVZFPC1UEWVFCZ5,2019-11-29 18:05:27 -0800,2019-11-30 00:07:38 -0800,AssignmentPayment,,A1WAWEY2810TFN,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z4GS9HPNWP54DXHHKNME7INRDV773
3RLY7PCJRMHQTX3DJ644M5D4YT38KL,2019-11-29 18:05:27 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z4GS9HPNWP54DXHHKNME7INRDV773
3MGPY8TFHFSIKJEMKSU9498D944FOH,2019-11-29 18:05:27 -0800,2019-11-29 23:36:01 -0800,AssignmentPayment,,A22MSGVDN6N18K,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YMTUJH0DTVVJOC5SPSGGRQWQQVT4J
3HYA1E1IUCAPEZITILXPNYPPV5CB9T,2019-11-29 18:05:27 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YMTUJH0DTVVJOC5SPSGGRQWQQVT4J
31YD7H9E272NXMB3G2URGBB0QZABVY,2019-11-29 18:05:27 -0800,2019-11-30 02:50:13 -0800,AssignmentPayment,,A12VVC5C5Y53VZ,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YDTZAI2WYVUA40WQ686AL70XPD14O
3OCPVFXLSEIHRX2BJARJADPGGSH7GV,2019-11-29 18:05:27 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YDTZAI2WYVUA40WQ686AL70XPD14O
38EC7L891ODD8ESIQ8XZ54E697VEX4,2019-11-29 18:05:27 -0800,2019-11-30 01:25:04 -0800,AssignmentPayment,,A2ZPIWKNHLR8KC,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZGVPD4G6UWBML0UDII6AN35R5JZTQ
369HAKIZMVPD6Q64G1365G4MWDFAIH,2019-11-29 18:05:27 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZGVPD4G6UWBML0UDII6AN35R5JZTQ
3PM52XX0LW1RNJ4NBZOQFSRMWQNN8U,2019-11-29 18:05:27 -0800,2019-11-29 23:53:11 -0800,AssignmentPayment,,AJTHGXBMZJ3HE,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YJ6NA41JCVNUE2JEF60HJEIJ4CJPB
3DBNB647W17ILM5DM1UN0LUEK20ITA,2019-11-29 18:05:27 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3YJ6NA41JCVNUE2JEF60HJEIJ4CJPB
37FA7N8P4N6OQT636FYMZZSM65HOMY,2019-11-29 18:05:27 -0800,2019-11-30 00:53:26 -0800,AssignmentPayment,,A3OMRMNTOU7QXI,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z2R0DQ0JITJRRFLYGKXOQTW2KKE2N
3PZR7INY9QYMTJYU91CY85H9N9YK7B,2019-11-29 18:05:27 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z2R0DQ0JITJRRFLYGKXOQTW2KKE2N
3S5LEO4E05WCGMFP9YBLO8R7HTUR9B,2019-11-29 18:05:27 -0800,2019-11-30 02:20:07 -0800,AssignmentPayment,,AVJB18UOK0AWT,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z4AIRP3C7SL86O6AHAB7W4ZR1G1X2
3AYA7134CIAJHIAT7LIPXANXKPRMUL,2019-11-29 18:05:27 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Z4AIRP3C7SL86O6AHAB7W4ZR1G1X2
3R4Q2NUZNIA0Q7TPNK184DSK4GED1H,2019-11-29 18:05:28 -0800,2019-11-29 23:39:42 -0800,AssignmentPayment,,AREN4CBY7BHUF,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZPPDN2SLWBURB0KJPZCYD1B911E9B
3FED4NWXNDNLJL3G4IHK1I58NYY8MQ,2019-11-29 18:05:28 -0800,2019-11-30 00:35:10 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZPPDN2SLWBURB0KJPZCYD1B911E9B
3K03UZZA73SL5VR2Z5MDTE3DO5MFQP,2019-11-29 18:05:28 -0800,2019-11-30 00:57:10 -0800,AssignmentPayment,,AOBO2UBJ4M7ET,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZGVPD4G6UWBML0UDII6AN35RJ0ZTZ
3O56BHFXHGO82SXQG5BLE4KFJ5FBB3,2019-11-29 18:05:28 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZGVPD4G6UWBML0UDII6AN35RJ0ZTZ
3YWU0UPY76DXIB6FR9BIOEIE6T7FSE,2019-11-29 18:05:28 -0800,2019-11-30 00:56:13 -0800,AssignmentPayment,,A2MQQ8MU5BYFU3,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZWFC4W1UVMS1PW28HJ47GM5RG2RFT
3KF9PW21VZC1HPVAU12R9U8FMQRBDA,2019-11-29 18:05:28 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZWFC4W1UVMS1PW28HJ47GM5RG2RFT
3MC8R14GAIWCQWRFJVDZR3HR15WOOD,2019-11-29 18:05:28 -0800,2019-11-29 23:55:00 -0800,AssignmentPayment,,A18HKVZLIAQCWE,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3ZQIG0FLQFVM5IZE7QYEC1X76MFVWP
