Word Index,Word Form,Surprisal
21,种,4.15782
22,设施,4.28703
23,齐全,2.638433
24,而且,5.562122
25,非常,2.555256
26,新,4.207432
27,!,4.837789

CMU,1395
0,<unk>,Infinity
1,plus,6.118728
2,utilities,8.246451
3,，,1.499989
4,plus,6.391572
5,last,6.363564
6,month,7.131743
7,rent,8.094112
8,and,4.227384
9,<unk>,Infinity
10,utility,6.953784
11,security,6.859029
12,deposit,7.708237
13,有,2.837618
14,兴趣,3.734898
15,请,5.214319
16,联系,3.53085
17,：,2.391007
18,我,3.140753
19,（,2.454713
20,<unk>,Infinity

CMU,1398
0,house,6.020651
1,有,2.930353
2,中央,3.971156
3,空调,5.514458
4,循环,5.419479
5,，,1.066789
6,通风,5.798338
7,和,1.646136
8,湿度,4.419516
9,都,1.834017
10,没有,1.678055
11,没,4.573445
12,问题,4.538114
13,。,0.7031823

CMU,1399
0,可以,3.535944
1,住,4.724456
2,两,2.911853
3,个,0.622718
4,人,1.819692
5,或者,3.400505
6,couple,7.423014
7,。,1.830958

CMU,1401
0,包含,4.180467
1,utilities,8.270832
2,么,5.891924
3,？,0.5744071

CMU,1402
0,房子,5.512905
1,是,1.981544
2,两,2.799519
3,个,0.4208078
4,bedroom,8.51694
5,（,2.290983
6,一,2.572267
7,大,6.993359
8,，,1.399947
9,一,2.516535
10,小,6.81167
11,）,2.741892
12,，,0.6957411
13,厨房,5.600272
14,和,1.054566
15,卫生间,1.472956
16,都,3.254408
17,很,2.045587
18,大,3.349567
19,。,1.896284

CMU,1403
0,具体,4.317929
1,情况,4.733685
2,可,2.7396
3,面谈,6.974414
4,，,0.4512537
5,有,2.408246
6,需要,2.912498
7,的,0.5200058
8,同学,3.126849
9,，,0.765377
10,直接,3.739879
11,发,3.71235
12,email,7.219895
13,给,1.705998
14,我,1.920783
15,就,2.967356
16,<unk>,Infinity
17,。,1.427697

CMU,1405
0,足够,5.637844
1,的,0.674956
2,存储,4.966874
3,空间,3.523262
4,，,0.8293946
5,每个,2.859721
6,卧室,4.839083
7,都,2.744706
8,有,1.13947
9,宽敞,4.895041
10,的,0.02802872
11,closet,8.462833
12,，,1.384074
13,客厅,5.831643
14,和,1.346236
15,走道,5.554292
16,有,2.527696
17,storage,7.316008
18,，,2.131502
19,其中,2.156144
20,一,1.584251
21,个,6.449655
22,为,2.921387
23,<unk>,Infinity
24,。,1.427697

CMU,1406
0,about,6.527233
1,me,2.236212
2,:,2.778437
3,多伦多,5.471318
4,大学,2.453509
5,本科,5.891156
6,毕业,4.506794
7,。,0.9131718

CMU,1408
0,整个,3.732348
1,apartment,7.817974
2,还,3.409657
3,包括,2.607795
4,一,2.305092
5,个,5.71784
6,厨房,4.850151
7,，,0.872935
8,一,2.624542
9,个,5.656124
10,餐厅,4.106746
11,，,0.7630151
12,和,2.364695
13,一,1.957522
14,个,5.729619
15,卫生间,4.93294
16,。,0.966715

CMU,1414
0,房租,6.258925
1,包,5.557233
2,gas,6.859748
3,，,1.513233
4,water,6.428669
5,，,1.580627
6,sewage,7.987258
7,，,1.384603
8,heat,7.604123
9,。,1.802337

CMU,1419
0,三,2.927257
1,层,2.66483
2,楼,3.089462
3,豪宅,5.187947
4,basement,8.156829
5,带,4.047496
6,车库,5.980581
7,带,4.386178
8,，,1.333786
9,现,3.169613
10,租金,6.333638
11,为,1.618971
12,<unk>,Infinity
13,一,2.366728
14,个,5.279712
15,月,1.215996
16,不,3.100009
17,包,4.43084
18,utility,7.608712
19,，,1.848201
20,家具,5.340949
21,齐全,6.229526
22,，,0.370216
23,暑期,5.985862
24,有意,5.148075
25,<unk>,Infinity
26,剩下,4.591528
27,三,1.791713
28,个,0.7132105
29,月,1.09466
30,的,0.8548493
31,同学,4.233207
32,价格,4.852659
33,好,4.445062
34,商量,4.039603
35,。,1.119376

CMU,1420
0,bus,6.349411
1,stop,6.829437
2,也,2.94178
3,就,2.317759
4,在,1.428882
5,家门口,5.192976
6,。,1.032519

CMU,1429
0,欢迎,5.269867
1,email,7.809753
2,联系,4.526069
3,联系,5.080887
4,方式,4.424437
5,：,1.962407
6,<unk>,Infinity

CMU,1431
0,房间,5.415995
1,内,4.050811
2,有,2.289129
3,air,6.544597
4,<unk>,Infinity
5,，,1.197862
6,furniture,7.896189
7,齐全,5.827363
8,，,0.370216
9,可以,2.75564
10,直接,2.101679
11,<unk>,Infinity
12,入住,5.243498
13,。,0.9292497

CMU,1439
0,巨大,4.828659
1,宽敞,6.502406
2,的,0.4245601
3,全,4.030859
4,装修,5.921503
5,living,7.012435
6,room,6.84141
7,，,1.492913
8,<unk>,Infinity
9,.,3.135041

CMU,1440
0,目前,2.62365
1,dining,8.834966
2,room,6.715804
3,被,2.934888
4,改装,3.593285
5,成,4.804147
6,一,1.810939
7,个,5.541408
8,小,2.596043
9,living,7.181462
10,room,6.84141
11,，,1.492913
12,有,2.495692
13,沙发,5.966586
14,和,1.680109
15,电视,3.20917
16,。,1.584116

CMU,1441
0,living,6.373954
1,room,6.84141
2,很大,4.557588
3,，,0.9029307
4,可以,1.863535
5,放,3.485494
6,full,6.753412
7,size,2.580595
8,的,1.723743
9,大,2.954514
10,床,5.10123
11,和,2.110248
12,各,3.415119
13,种,4.207642
14,家具,5.099996
15,。,0.5049582

CMU,1442
0,虽然,2.585877
1,是,1.863194
2,客厅,6.010648
3,，,0.8922411
4,但是,2.485706
5,有,2.137195
6,隐私,5.530773
7,，,0.8532254
8,因为,2.110622
9,两,2.476049
10,个,0.5954697
11,房间,3.375618
12,离,5.336548
13,客厅,5.965881
14,都,3.572927
15,很,2.045587
16,远,4.056513
17,，,1.130991
18,中间,3.828725
19,隔,3.101467
20,有,0.4988647
21,dining,8.694752
22,room,6.715804
23,，,1.492913
24,kitchen,7.7082
25,还有,3.870705
26,bathroom,8.936088
27,相隔,5.180667
28,，,1.159386
29,所以,2.560096
30,互相,4.407493
31,干扰,2.239276
32,不,3.684936
33,大,3.49126
34,。,1.985443

CMU,1450
0,去,4.43675
1,中国,2.582576
2,超市,4.866795
3,、,1.023437
4,匹,5.447896
5,大,2.153479
6,、,2.225009
7,downtown,7.373453
8,等,2.91096
9,地,1.093773
10,只,4.536015
11,需,3.574871
12,一,2.812619
13,辆,2.607413
14,公交,3.628372
15,。,2.032543

CMU,1451
0,适合,5.100725
1,交流,4.448484
2,学者,4.025722
3,或者,3.906347
4,summer,6.792287
5,过来,5.322483
6,读书,3.792091
7,的,1.2982
8,女生,4.609658
9,。,0.8361432

CMU,1458
0,公寓,4.876083
1,非常,4.497346
2,安全,3.179046
3,，,0.7766016
4,服务,4.245026
5,很,4.856784
6,好,3.559633
7,，,1.364868
8,每,3.28357
9,天,4.617165
10,白天,4.755932
11,公寓,5.155714
12,门口,3.141065
13,都,2.829345
14,有,1.13947
15,非常,2.603222
16,nice,8.465039
17,的,1.699893
18,门卫,6.050858
19,大叔,6.660927
20,负责,3.902244
21,开门,4.605863
22,、,1.898713
23,收取,5.142981
24,信件,5.466694
25,包裹,3.009656
26,。,1.52372

CMU,1460
0,人,4.002137
1,都,2.16354
2,很,1.874841
3,nice,8.116647
4,。,1.729814

CMU,1461
0,出租,5.886802
1,的,1.31969
2,是,2.298112
3,house,6.396676
4,的,1.672529
5,客厅,5.024529
6,，,0.8154756
7,地方,4.079957
8,敞亮,9.272123
9,，,1.379099
10,与,2.307284
11,其他,3.266795
12,屋子,6.402892
13,相隔,5.427246
14,，,1.159386
15,虽然,3.001609
16,是,1.813902
17,客厅,6.010648
18,也,2.439893
19,是,0.8044325
20,能够,3.755122
21,有,2.338147
22,隐私,5.498517
23,的,0.9231735
24,。,2.202431

CMU,1462
0,可以,3.535944
1,出,4.110496
2,粗,4.61994
3,全,4.581122
4,套,4.877915
5,或,3.132289
6,只,3.440917
7,租,3.900926
8,living,7.67194
9,room,6.84141
10,（,2.524359
11,<unk>,Infinity
12,month,6.846574
13,）,1.014061
14,。,0.629897

CMU,1466
0,这个,2.896868
1,apartment,8.108235
2,是,2.189061
3,在,1.621471
4,这个,2.556011
5,地段,4.987292
6,来,3.753365
7,说,3.374467
8,是,1.400521
9,非常,2.36654
10,便宜,3.46739
11,的,1.118653
12,。,1.83187

CMU,1467
0,房间,5.415995
1,内,4.050811
2,有,2.289129
3,一,1.462744
4,个,5.503237
5,很,3.309845
6,大,3.50789
7,的,1.502383
8,closet,8.514254
9,和,2.422431
10,一,2.419761
11,个,5.729619
12,bathroom,9.316954
13,。,1.617422

CMU,1468
0,地下室,5.637844
1,有,1.885276
2,洗衣机,5.870168
3,和,1.280508
4,<unk>,Infinity
5,，,1.197862
6,是,1.642624
7,房东,5.910855
8,提供,3.716757
9,的,1.142202
10,，,1.887742
11,免费,4.203354
12,。,2.638497

CMU,1471
0,我们,3.478143
1,都,2.210853
2,很,1.72502
3,喜欢,1.564479
4,这个,1.482104
5,apt,8.236572
6,，,1.370492
7,生活,2.945662
8,在,1.118294
9,这里,2.334579
10,很,3.139435
11,方便,2.479237
12,。,0.7383841

CMU,1472
0,房间,5.415995
1,内,4.050811
2,有,2.289129
3,一,1.462744
4,个,5.503237
5,很,3.309845
6,大,3.50789
7,的,1.502383
8,closet,8.514254
9,。,1.613909

CMU,1473
0,即刻,7.042348
1,就,2.0559
2,可以,1.408872
3,入住,4.436532
4,，,1.06923
5,部分,3.309073
6,家具,4.474076
7,赠送,5.929719
8,或者,4.233068
9,on,4.79142
10,sale,3.408069
11,。,1.833235

CMU,1476
0,management,6.107056
1,人,3.017387
2,非常,3.731995
3,nice,8.131162
4,。,1.729814

CMU,1477
0,一,2.791026
1,、,1.189337
2,户型,6.629537
3,布局,4.992629
4,整,5.279419
5,套,4.948865
6,房子,2.642203
7,有,2.658692
8,两,1.203928
9,间,2.30378
10,bedroom,8.590414
11,，,1.383973
12,一,2.585954
13,间,2.233454
14,bathroom,9.415304
15,，,1.387587
16,living,6.69007
17,room,6.84141
18,及,3.074846
19,dining,8.29995
20,room,6.715804
21,。,1.847184

CMU,1479
0,附近,4.302052
1,有,0.4771213
2,星巴克,5.931656
3,，,1.321001
4,subway,8.058091
5,和,2.426363
6,许多,3.127839
7,意大利,3.015503
8,餐馆,3.713991
9,。,1.107018

CMU,1483
0,就,3.380966
1,我,3.921603
2,这个,3.340982
3,apt,8.186724
4,来说,4.349481
5,，,0.2529271
6,大,3.331435
7,，,3.81224
8,整洁,6.960658
9,，,0.6255411
10,干净,5.867461
11,。,1.084428

CMU,1484
0,我,3.527254
1,的,0.7929906
2,bedroom,8.617839
3,还,3.43173
4,带,3.142318
5,了,0.5166298
6,一,0.7909524
7,个,6.275155
8,closet,8.587557
9,和,2.422431
10,一,2.419761
11,个,5.729619
12,厕所,4.462133
13,。,1.203928

CMU,1485
0,房租,6.258925
1,便宜,2.762558
2,：,3.79011
3,<unk>,Infinity
4,全,3.909417
5,包,4.892569
6,，,0.9694159
7,房租,6.130848
8,，,0.6983135
9,水电,5.646677
10,，,1.099839
11,wireless,7.420756
12,，,1.705534
13,heating,7.896189
14,，,1.604455
15,全,3.666017
16,都,4.103363
17,包括,3.079841
18,。,2.387672

CMU,1486
0,两,3.065489
1,个,0.6650633
2,人,1.819692
3,都,1.552686
4,很,1.874841
5,nice,8.116647
6,，,1.36651
7,不,2.902905
8,喜欢,2.147153
9,party,6.655203
10,。,1.518266

CMU,1492
0,房子,5.512905
1,可以,3.009724
2,不,2.600894
3,签,4.180964
4,lease,9.25993
5,，,1.57174
6,但,1.692589
7,需要,3.079256
8,付,3.392366
9,一,2.39984
10,个,5.508238
11,月,1.215996
12,的,0.8548493
13,押金,6.309158
14,。,0.4977793

CMU,1497
0,<unk>,Infinity
1,-,2.785588
2,bedroom,8.469595
3,apartment,7.496443
4,，,1.491654
5,最好,4.423079
6,不,2.451496
7,是,2.280407
8,<unk>,Infinity
9,.,3.135041

CMU,1502
0,一,2.791026
1,间,2.545788
2,大,2.623643
3,的,1.064045
4,bedroom,8.357506
5,，,1.383973
6,带,3.988914
7,独立,4.24467
8,卫生间,0.726807
9,。,0.8859594

CMU,1503
0,一,2.791026
1,间,2.545788
2,中等,3.666576
3,的,1.370962
4,bedroom,8.272187
5,。,1.613808

CMU,1504
0,washer,8.205318
1,和,2.422969
2,<unk>,Infinity
3,在,1.944862
4,地下室,4.429139
5,。,0.9363309

CMU,1505
0,地下室,5.637844
1,分,4.108071
2,两,1.814317
3,间,3.043724
4,，,1.323543
5,两,2.657225
6,边,6.142921
7,都,2.364265
8,有,0.9769615
9,自己,1.482178
10,的,0.1031397
11,washer,8.971882
12,and,4.224755
13,<unk>,Infinity
14,，,1.197862
15,一,2.585954
16,楼,5.759132
17,用,3.651506
18,一边,4.892871
19,，,0.9810568
20,我们,3.203374
21,二,4.256092
22,楼,2.427083
23,用,3.345483
24,另外,3.572494
25,一,0.4929155
26,边,6.407085
27,。,1.356777

CMU,1510
0,经常,4.471513
1,要,2.377464
2,去,1.844565
3,shopping,7.58762
4,的,1.751291
5,同学,3.923754
6,apt,7.94437
7,两,3.02208
8,室,3.98376
9,一,0.9280026
10,厅,0.2688453

CMU,1511
0,四,3.20292
1,居室,5.877217
2,的,1.189253
3,house,7.40421
4,需要,3.999093
5,找,3.316344
6,一,1.225863
7,个,5.588237
8,男性,3.436827
9,roommate,10.38466
10,.,3.320253

CMU,1512
0,客厅,6.258925
1,或者,4.565677
2,share,6.719737
3,bedroom,8.14735
4,都,3.171895
5,可以,1.575163
6,。,2.034903

CMU,1513
0,私人,4.766012
1,的,1.853912
2,parking,7.757203
3,spot,6.936808

CMU,1514
0,随,4.267804
1,market,6.91248
2,而,3.009474
3,变化,3.027295

CMU,1515
0,房子,5.512905
1,的,1.253929
2,lease,8.722101
3,从,3.386398
4,<unk>,Infinity
5,.,3.135041

CMU,1522
0,落脚,7.042348
1,地方,2.977891
2,真诚,6.305202
3,请求,4.860999
4,师兄,6.062147
5,师姐,1.979561
6,，,1.368752
7,如果,2.975058
8,有,1.528497
9,地板,6.510817
10,空余,6.878656
11,，,2.052417
12,恳请,5.397987
13,短期,4.911481
14,share,7.28938
15,一,2.679253
16,个,5.279712
17,屋檐,6.544588
18,救急,6.796164
19,，,1.218995
20,可以,2.742038
21,承担,4.00666
22,短期,5.172367
23,的,1.256433
24,一些,3.075407
25,租金,5.62288
26,。,1.137612

CMU,1525
0,两,3.065489
1,个,0.6650633
2,人,1.819692
3,住,3.400505
4,一,2.388768
5,个,5.541527
6,apartment,7.906316
7,。,1.591735

CMU,1527
0,有,2.715695
1,一,1.17829
2,个,5.503237
3,很,3.309845
4,大,3.50789
5,的,1.502383
6,living,6.939907
7,room,6.84141
8,，,1.492913
9,两,2.855597
10,个,0.8886713
11,较,3.465795
12,大,4.125935
13,的,1.409855
14,closet,8.514254
15,，,1.384074
16,一,2.585954
17,个,5.656124
18,kitchen,7.868527
19,。,1.529443

CMU,1528
0,平时,4.662668
1,都,1.472956
2,是,1.343963
3,套,5.353772
4,sheet,7.506257
5,使用,3.606989
6,，,1.204808
7,所以,2.061075
8,很,2.589869
9,干净,3.849455
10,。,0.9248334

CMU,1529
0,全新,4.867811
1,的,0.493827
2,baby,7.572898
3,safety,6.916926
4,mirror,7.418382
5,，,1.531187
6,可以,2.668368
7,看到,1.988565
8,坐在,3.980615
9,rear,7.504527
10,face,6.672252
11,seat,7.206562
12,上,3.197757
13,小孩,5.561626
14,的,1.243949
15,情况,3.022742
16,，,0.5743639
17,<unk>,Infinity
18,。,1.427697

CMU,1530
0,刚刚,5.086936
1,email,7.161473
2,你,4.074073
3,想,2.123267
4,商量,6.260544
5,一下,5.617311
6,价格,4.713972

CMU,1534
0,请,4.366777
1,点击,3.699254
2,google,6.503842
3,slides,8.468673
4,link,6.844052
5,查看,5.575483
6,详细,4.827466
7,信息,4.709925
8,，,0.8124216
9,谢谢,5.521133
10,！,1.941651

CMU,1536
0,主要,3.09185
1,参数,5.901545
2,如下,2.758988
3,：,0.04575749
4,screen,8.180534
5,size,6.65991
6,:,3.783164
7,<unk>,Infinity
8,.,3.135041

CMU,1537
0,全新,4.867811
1,的,0.493827
2,twin,7.486223
3,size,6.569867
4,foam,8.287322
5,mattress,8.437572
6,出售,4.599917
7,！,4.535584

CMU,1538
0,颜色,4.550694
1,是,1.762106
2,purple,7.6457
3,的,1.747667
4,，,2.064798
5,很,3.226393
6,舒服,3.751953
7,，,0.544068
8,非常,4.075562
9,实用,3.163018
10,！,5.273693

CMU,1539
0,前任,4.637844
1,车主,6.059972
2,都,1.919496
3,是,0.7527016
4,学生,3.467111
5,，,0.9287634
6,车子,5.481637
7,一直,4.09541
8,都,1.484902
9,在,1.01171
10,dealer,7.95439
11,定期,4.822235
12,保养,2.128535
13,，,1.354182
14,有,2.40691
15,发票,6.481701
16,。,1.152288

CMU,1545
0,客服,6.258925
1,很,4.103825
2,nice,8.150622
3,，,1.36651
4,丢,5.190074
5,单,5.170009
6,必,5.295517
7,补,4.23345
8,，,1.728817
9,从不,4.807055
10,赖账,8.169356
11,；,3.037526

CMU,1546
0,但是,3.145239
1,garden,7.463238
2,确实,5.009494
3,需要,2.329619
4,提交,3.435839
5,车辆,4.777167
6,注册,2.742193
7,信息,3.311905
8,，,1.173965
9,这,1.920763
10,就,1.951281
11,是,2.588736
12,为什么,4.069878
13,我,1.344883
14,想,1.559563
15,在,1.521215
16,plaza,7.783128
17,求,4.98711
18,个,3.669706
19,车位,3.284116
20,的,0.8355945
21,原因,3.246335
22,。,0.7011282

CMU,1547
0,当时,3.066653
1,manager,7.000619
2,就,3.451706
3,会,1.142216
4,给,2.53709
5,发,3.882254
6,一,1.885141
7,张,1.274158
8,停车,5.326414
9,许可,5.402638
10,的,1.01697
11,sticker,8.805794
12,。,0.7512913

CMU,1548
0,moving,6.789938
1,sale,7.304406
2,大,3.360243
3,甩卖,5.709167
4,！,4.101378

CMU,1550
0,写,4.948634
1,paper,7.481622
2,写,4.355752
3,作业,3.180776
4,必备,6.395025
5,。,1.80956

CMU,1553
0,本人,5.073573
1,是,1.546351
2,<unk>,Infinity
3,任,3.346175
4,车主,5.455811
5,，,1.477121
6,前,3.141263
7,两,1.518191
8,位,1.334454
9,车主,5.088958
10,及,2.374408
11,本人,4.696365
12,均,3.417427
13,在,1.50013
14,奥迪,5.566385
15,dealer,8.122507
16,店,4.675646
17,定期,5.2824
18,保养,2.128535
19,，,1.354182
20,车况,6.439818
21,好,4.334501
22,。,1.28392

CMU,1555
0,可,3.501123
1,议价,5.878493
2,，,1.003328
3,住,4.598768
4,house,6.662349
5,必备,6.107936

CMU,1556
0,去年,5.073573
1,换,5.108837
2,过,3.995109
3,刹车,5.890907
4,，,0.9237746
5,今天,4.184705
6,做,3.408929
7,的,0.963562
8,inspection,8.202583
9,，,1.518414
10,刚,4.362171
11,换,5.391993
12,的,1.952986
13,四,3.152684
14,个,0.647926
15,新,2.98365
16,轮胎,4.505486
17,。,1.22162

CMU,1557
0,现,3.529129
1,<unk>,Infinity
2,出售,4.410064
3,，,0.9589371
4,clean,7.35844
5,title,6.535972
6,，,2.570835

CMU,1559
0,从未,5.550694
1,出,3.308717
2,过,5.332689
3,故障,4.863972
4,，,0.5912249
5,也,2.499224
6,从未,3.276746
7,去,2.378085
8,过,0.09691001
9,body,6.500443
10,shop,7.112237
11,，,2.190624
12,没有,3.049887
13,任何,1.211324
14,维修,3.97695
15,。,0.5658115

CMU,1561
0,包含,4.180467
1,：,2.439457
2,电,4.574919
3,吉他,5.526776
4,，,0.9808539
5,音箱,6.163177
6,，,0.7995435
7,cable,6.925598
8,，,2.149231
9,输入,4.703613
10,<unk>,Infinity
11,.,3.135041

CMU,1563
0,amazon,7.042348
1,全新,5.264139
2,价格,5.073419
3,<unk>,Infinity
4,，,1.197862
5,used,7.089008
6,from,6.158842
7,<unk>,Infinity
8,.,3.135041

CMU,1565
0,补充,5.060607
1,一下,3.949913
2,，,0.6656599
3,有,2.42046
4,完好,4.885312
5,的,0.1047354
6,cable,7.174108
7,，,2.149231
8,和,2.78472
9,插头,5.204105
10,~,4.847582
11,~,3.452109

CMU,1566
0,因,3.052509
1,本人,4.520897
2,回国,4.482961
3,，,0.6067061
4,<unk>,Infinity
5,family,5.962558
6,plan,7.03708
7,现,4.35744
8,缺,5.626084
9,一,3.836225
10,人,2.049036
11,，,0.8352454
12,每,3.605772
13,人,3.62877
14,每,3.90506
15,月,3.871883
16,无线,6.031355
17,通话,3.735244
18,短信,5.972554
19,<unk>,Infinity
20,.,3.135041

CMU,1569
0,车况,6.636354
1,：,2.815607
2,clean,7.209493
3,title,6.535972
4,。,2.570835

CMU,1572
0,最后,3.23301
1,半,3.8384
2,天,4.569291
3,sale,7.814971
4,了,2.552162
5,~,5.733824

CMU,1576
0,full,6.17812
1,size,2.580595
2,床,5.451459

CMU,1577
0,如果,2.949325
1,想要,2.642761
2,圣诞树,6.687035
3,的,0.9674439
4,ornaments,9.08472
5,and,4.211644
6,skirt,8.632145
7,可以,3.360149
8,商量,5.033401
9,！,4.50893

CMU,1579
0,现有,4.015745
1,两,1.890545
2,块,2.98132
3,white,6.872918
4,board,6.840444
5,出售,4.8072
6,，,0.9589371
7,<unk>,Infinity
8,inches,7.351725
9,.,3.381852

CMU,1580
0,发动机,4.452208
1,强劲,5.057859
2,smooth,7.752593
3,，,1.865235
4,驾驶,4.566151
5,舒适,3.407543
6,，,1.460604
7,视线,5.674952
8,好,4.665625
9,，,0.9934592
10,跑,5.098462
11,长途,3.729291
12,毫无,5.66677
13,问题,2.205261
14,。,0.5102898

CMU,1583
0,短,3.531389
1,茶几,8.05164
2,(,3.285799
3,coffee,5.892663
4,table,6.440771
5,),1.402258
6,:,2.486299
7,<unk>,Infinity
8,x,4.230197
9,<unk>,Infinity

CMU,1584
0,更新,4.512905
1,，,1.580902
2,添加,2.735654
3,了,0.4422321
4,list,6.66418
5,。,1.822778

CMU,1593
0,都,4.390689
1,用,2.895935
2,了,1.278754
3,一,1.512675
4,年,1.5574
5,，,0.8489779
6,而且,3.746429
7,非常,2.591882
8,爱惜,4.083248
9,，,1.470807
10,所以,2.467083
11,condition,6.844238
12,很好,5.11856
13,。,0.9571397

CMU,1594
0,免费,4.772542
1,的,1.05108
2,桌子,5.17101
3,，,0.69897
4,baby,6.89461
5,seat,7.105982
6,，,1.670374
7,high,6.538589
8,chair,7.344738
9,，,1.865235
10,queen,7.209595
11,size,6.556989
12,mattress,8.701087
13,.,0.7512913

CMU,1595
0,sold,6.600883
1,请,4.511804
2,问,4.17128
3,家具,5.505173
4,可以,3.700925
5,保留,3.302105
6,到,2.092295
7,什么,3.875284
8,时候,1.497779
9,呢,3.855069
10,？,0.3227735

CMU,1603
0,【,3.699992
1,已,3.685491
2,出,3.308549
3,】,5.207014
4,twin,7.6111
5,size,6.569867
6,席梦思,7.548949
7,。,1.190419

CMU,1604
0,【,3.699992
1,已,3.685491
2,出,3.308549
3,】,5.207014
4,twin,7.6111
5,size,6.569867
6,box,6.766795
7,spring,7.105593
8,。,1.734362

CMU,1605
0,sold,6.600883
1,还,3.641832
2,卖,4.151864
3,吗,4.282054
4,？,0.1054398

CMU,1606
0,sell,6.831331
1,list,6.556931
2,联系,4.794487
3,方式,4.424437
4,：,1.962407

CMU,1608
0,尤其,4.683601
1,住,4.110373
2,了,1.307777
3,house,6.599806
4,才,4.02872
5,知道,1.900329
6,，,1.167262
7,窗户,5.481373
8,多,3.687336
9,，,1.428
10,也,1.954853
11,不,1.861036
12,好,3.924503

CMU,1615
0,queen,6.893479
1,size,6.556989
2,睡,5.650405
3,两,3.604076
4,人,1.048421
5,很,3.223404
6,宽敞,4.289567
7,，,0.7362553
8,舒服,6.688574
9,！,4.837697

CMU,1616
0,联系,5.688997
1,电话,5.355896
2,：,1.935639
3,<unk>,Infinity
4,自行车,4.616925
5,已,3.401638
6,卖,4.351453
7,沙发,6.41605
8,卖,5.158799
9,fan,7.008996
10,sold,6.953812

CMU,1620
0,图片,5.336814
1,请,4.122341
2,右键,6.689404
3,在,2.33933
4,新,3.05468
5,tab,7.810516
6,打开,4.693468
7,。,1.249078

CMU,1621
0,不许,5.321233
1,要,3.7477
2,电视,4.416047
3,cable,7.65701
4,不,3.348063
5,知,3.315169
6,到,2.882958
7,匹,5.455338
8,村,4.380959
9,华人,5.223797
10,社区,4.61288
11,有,2.490427
12,没,4.43185
13,有,2.703747
14,宽带,5.005696
15,服务,1.709737
16,可以,3.020694
17,提供,2.375837
18,?,5.539057

CMU,1624
0,mattress,8.205318
1,也,2.777903
2,出售,4.301276
3,哈,4.988471
4,！,2.644931

CMU,1628
0,所有,3.213507
1,保养,5.560874
2,，,1.069421
3,inspection,7.744357
4,，,1.518414
5,换,4.752461
6,轮胎,3.195292
7,全,4.668262
8,都,3.737023
9,是,0.8264373
10,在,1.29895
11,奔驰,5.057883
12,dealer,8.430941
13,做,3.93119
14,的,0.963562
15,。,1.36934

CMU,1629
0,宜家,5.313333
1,小,4.476765
2,书桌,5.319258
3,电话,5.01141
4,：,1.935639
5,<unk>,Infinity
6,（,2.104872
7,message,5.070762
8,preferred,7.677836
9,）,2.321312

CMU,1631
0,<unk>,Infinity
1,，,1.197862
2,用,3.124073
3,多少,4.092991
4,交,4.927291
5,多少,4.272233
6,。,1.380544

CMU,1632
0,希望,4.628299
1,你,2.642517
2,至少,5.18317
3,在,1.351157
4,plan,7.107679
5,里,3.898882
6,一,2.822422
7,年,1.672835
8,，,0.8489779
9,按时,5.886037
10,交,2.088293
11,话费,7.869215
12,，,1.772481
13,谢谢,5.240048

CMU,1635
0,匹兹堡,4.884516
1,performance,7.151965
2,bicycle,7.628316
3,终身,5.04276
4,保修,4.064209
5,。,1.194197

CMU,1643
0,谢谢,5.637844
1,支持,4.133255
2,：,2.804946
3,）,0.9840496
4,哦,8.55003
5,对,3.549952
6,，,2.484561
7,请,3.682622
8,联系,3.301296
9,：,2.391007
10,<unk>,Infinity
11,(,2.909323
12,text,4.951313
13,only,6.292549
14,),2.368406

CMU,1645
0,图片,5.336814
1,available,6.995956
2,。,2.055822

CMU,1646
0,clean,6.910512
1,title,6.535972
2,，,2.570835
3,毫无,4.6625
4,事故,4.984553
5,。,1.004669

CMU,1650
0,显卡,6.527233
1,：,2.942834
2,integrated,7.075953
3,;,4.469018

CMU,1656
0,<unk>,Infinity
1,若,3.837283
2,接手,5.248211
3,我们,4.198988
4,的,0.8957312
5,apartment,7.698579
6,，,1.491654
7,以上,4.332348
8,家具,6.060436
9,全部,2.917502
10,免费,3.072015
11,附送,3.410132
12,！,4.698939

CMU,1657
0,请,4.366777
1,email,7.406979
2,联系,4.526069
3,：,2.391007
4,<unk>,Infinity

CMU,1663
0,私人,4.766012
1,之间,3.171163
2,租赁,6.168406
3,如何,4.900497
4,界定,2.767527
5,liability,7.786967
6,?,5.232649

CMU,1665
0,little,6.1441
1,women,6.793043
2,中,3.041313
3,英,4.954009
4,对照,3.822842
5,<unk>,Infinity
6,.,3.135041

CMU,1668
0,因为,2.896955
1,是,1.939256
2,本人,4.922866
3,的,1.114254
4,第一,2.993039
5,辆,2.528387
6,车,4.899239
7,，,0.871152
8,所以,2.8121
9,非常,3.306568
10,爱惜,4.047159
11,，,1.470807
12,定期,4.538965
13,dealer,8.355699
14,做,3.93119
15,保养,5.10331
16,。,1.115179

CMU,1669
0,车况,6.636354
1,优良,1.607244
2,，,1.073751
3,里程,5.2092
4,数,4.599434
5,<unk>,Infinity
6,miles,6.989996
7,。,1.756622

CMU,1670
0,下面,3.547939
1,是,0.4281976
2,<unk>,Infinity
