Word Index,Word Form,Surprisal
4,。,0.9199035

CMU,383
0,大学,3.750727
1,花园,5.508626
2,公寓,3.389049
3,属于,3.595326
4,匹兹堡,5.43799
5,学校,4.094435
6,资产,4.501774
7,<unk>,Infinity
8,学校,3.516789
9,负责,3.630816
10,管理,4.42847
11,与,2.057557
12,维护,0.9321475
13,。,0.544993

CMU,389
0,求,4.792746
1,在,2.481553
2,此,2.097998
3,期间,2.948006
4,一,3.165954
5,周,2.735541
6,短,5.46846
7,租,5.854287
8,，,1.45719
9,最,3.336569
10,好在,7.643386
11,<unk>,Infinity
12,或,2.907252
13,沙,4.10205
14,地区,4.217584
15,。,1.127402

CMU,393
0,地处,4.433724
1,<unk>,Infinity
2,中心,3.489647
3,地带,5.312339
4,，,0.5734539
5,但,1.648138
6,非常,3.628764
7,安静,3.439973
8,。,1.233552

CMU,396
0,希望,4.628299
1,房子,5.514786
2,是,1.865884
3,在,1.650229
4,<unk>,Infinity
5,或者,3.836725
6,绿地,5.468566
7,，,0.8681838
8,其他,3.148785
9,地方,2.113865
10,也,1.523096
11,可以,1.644685
12,考虑,2.953303
13,。,1.883981

CMU,408
0,现有,4.015745
1,诺桑,7.717175
2,比,4.2001
3,地,3.692171
4,整,5.372548
5,套,4.948865
6,房子,2.642203
7,一,3.046709
8,枚,2.582025
9,，,1.562144
10,<unk>,Infinity
11,，,1.197862
12,暑期,5.89859
13,出租,5.519984
14,。,1.169046

CMU,442
0,距离,4.152754
1,梅瑞,7.267911
2,大道,5.105405
3,上,1.641526
4,的,0.5200678
5,餐馆,4.845323
6,、,1.280827
7,超市,2.099719
8,都,2.840878
9,是,0.7951511
10,步行,5.249036
11,的,1.696014
12,距离,1.376046
13,。,0.7974038

CMU,447
0,公寓,4.876083
1,五月花,7.306283
2,是,2.839565
3,匹,5.326702
4,大学,4.230097
5,校,3.305664
6,的,1.296895
7,房子,3.990937
8,，,0.6606302
9,主要,2.737442
10,是,0.9364417
11,提供,2.575707
12,给,0.9092309
13,研究生,4.145264
14,的,0.872935
15,，,2.218815
16,价钱,4.916987
17,比,1.707485
18,商业,4.192534
19,公寓,5.569895
20,便宜,5.726301
21,。,0.8685571

CMU,468
0,咨询,5.445959
1,顾问,1.810898
2,：,2.59559
3,安迪,5.649648

CMU,471
0,在,1.464192
1,福布斯,5.10938
2,附近,4.576494
3,。,1.190021

CMU,472
0,大家,4.683601
1,好,2.369944
2,，,0.3212334
3,本人,4.745969
4,博士,4.956506
5,研究生,1.539386
6,在读,4.070064
7,，,2.934561
8,男生,5.219364
9,，,1.132829
10,无,3.563519
11,不良,4.183483
12,嗜好,6.578857
13,。,1.031408

CMU,483
0,（,2.636784
1,电子,4.534004
2,文档,3.241818
3,）,2.073303
4,如果,4.528384
5,感兴趣,5.153177
6,请,5.57741
7,联系,3.53085
8,：,2.391007
9,<unk>,Infinity

CMU,495
0,地处,4.433724
1,<unk>,Infinity
2,北部,3.770811
3,的,0.8440392
4,富人,5.277042
5,区,0.7514991
6,，,0.7630151
7,非常,4.4722
8,安全,3.20577
9,和,2.15834
10,安静,5.288138
11,。,1.286457

CMU,498
0,旁边,5.976814
1,有,1.517048
2,梅瑞,7.078728
3,大道,5.105405
4,，,1.173428
5,有,2.500185
6,很多,2.066634
7,餐厅,3.878581
8,。,1.060698

CMU,507
0,公寓,4.876083
1,的,1.74384
2,侧面,4.57946
3,是,2.186096
4,租车,6.138801
5,公司,3.761582
6,<unk>,Infinity
7,，,1.197862
8,便于,4.309385
9,租车,6.138106
10,旅行,5.021159
11,。,1.103546

CMU,536
0,周边,4.583487
1,环境,4.707379
2,：,2.873678
3,绿地,6.231567
4,的,1.558933
5,住户,4.213131
6,基本上,3.759881
7,是,1.021713
8,白人,4.142004
9,为主,2.679408
10,，,1.100925
11,非常,3.788156
12,安全,3.20577
13,，,0.7766016
14,适合,4.207632
15,喜欢,2.622718
16,安静,3.444766
17,环境,2.911037
18,的,1.120744
19,同学,4.156641
20,。,0.8426741

CMU,550
0,<unk>,Infinity
1,松鼠,5.388882
2,山,3.413104
3,好,5.08074
4,房,3.881676
5,出租,5.712453
6,！,4.544375

CMU,571
0,从,2.541127
1,客厅,5.13343
2,可以,3.478773
3,看到,2.023351
4,福瑞克,9.109425
5,公园,4.094482
6,，,1.000403
7,景色,5.26643
8,不错,6.079995
9,。,0.937551

CMU,588
0,人,4.002137
1,在,1.228222
2,匹兹堡,4.488499
3,的话,5.209668
4,可以,2.02405
5,<unk>,Infinity
6,。,1.427697

CMU,595
0,附近,4.302052
1,还,2.974333
2,有,2.500334
3,一,1.687232
4,个,5.503237
5,特别,3.332873
6,大,2.830521
7,的,0.5185139
8,森林,3.569764
9,公园,4.821809
10,，,1.000403
11,叫,4.478061
12,福瑞克,8.997354
13,公园,4.094482
14,，,1.000403
15,我,3.326662
16,夏天,5.65492
17,经常,3.667299
18,到,2.169009
19,那里,1.805988
20,去,0.8394209
21,和,2.978744
22,朋友,3.400364
23,散步,4.584167
24,，,0.7031527
25,也,1.636958
26,在,1.826859
27,大,3.201769
28,草坪,4.17214
29,上,1.728673
30,飞,4.160981
31,遥控,6.046295
32,飞机,1.25956
33,。,1.776025

CMU,623
0,绿地,5.313333
1,好,4.707135
2,房,3.881676
3,短,4.792416
4,租,5.854287
5,。,1.742426

CMU,632
0,地点,4.410243
1,：,0.06790023
2,可,3.872422
3,用,3.423826
4,谷歌,4.744702
5,地图,1.435459
6,，,1.661305
7,小,4.534016
8,区位,6.615258
9,于,1.887154
10,非,3.907781
11,主,3.011712
12,干道,6.18209
13,，,0.238549
14,安静,6.368963
15,。,1.259899

CMU,637
0,本人,5.073573
1,女生,5.722246
2,，,0.9292351
3,匹,5.423159
4,大,0.7911162
5,硕士,5.050814
6,毕业,1.434931
7,，,0.4842119
8,在,1.613628
9,匹兹堡,4.527183
10,工作,2.959075
11,。,0.8960384

CMU,639
0,地点,4.410243
1,最,4.389461
2,好在,7.484358
3,<unk>,Infinity
4,（,2.104872
5,也,2.654121
6,可以,1.7235
7,是,1.259186
8,别的,3.79891
9,地方,1.346878
10,）,2.427449
11,。,0.6925359

CMU,643
0,学校,3.23301
1,中心,4.577444
2,操场,6.424465
3,旁边,2.846304
4,。,0.6088657

CMU,652
0,（,2.636784
1,福布斯,6.290748
2,上,3.558677
3,有,3.8203
4,<unk>,Infinity
5,<unk>,Infinity
6,b,4.53948
7,车站,4.337708
8,。,0.8276999

CMU,663
0,对于,2.858729
1,不,2.619414
2,在,4.008653
3,匹兹堡,4.497956
4,的,0.8985423
5,，,2.218525
6,我,2.437364
7,有,2.021439
8,时间,2.537617
9,之后,3.222124
10,就,2.35464
11,拍照,6.231462
12,之后,3.5018
13,集中,4.809772
14,发给,6.089452
15,你们,4.941114
16,。,1.712527

CMU,665
0,路口,6.258925
1,有,2.549052
2,卡内基,6.418449
3,图书馆,1.358116
4,，,1.042933
5,学习,4.11789
6,方便,5.038104
7,。,1.137055

CMU,666
0,走到,6.100998
1,梅瑞,6.876736
2,大道,5.105405
3,上,1.641526
4,还有,3.288053
5,更,2.888197
6,多,3.827232
7,选择,3.520071
8,。,1.214289

CMU,682
0,治安,5.086936
1,：,3.550522
2,<unk>,Infinity
3,的,1.397776
4,治安,4.404945
5,一直,4.534117
6,非常,2.85834
7,好,1.845363
8,，,0.5531858
9,我们,2.057086
10,一,3.107676
11,年,1.453107
12,下来,5.76949
13,经常,5.227471
14,半夜,3.940372
15,回家,3.203844
16,也,4.06925
17,没有,1.922565
18,遇到,3.250598
19,什么,1.20412
20,特别,2.639247
21,的,0.3197794
22,事情,2.665581
23,。,0.5757422

CMU,712
0,阳台,6.527233
1,景观,5.341703
2,非常,4.019518
3,好,1.782907
4,，,0.5531858
5,是,2.124033
6,周围,5.054774
7,最,3.458777
8,高,3.229342
9,的,0.744293
10,房子,4.0496
11,，,0.6606302
12,可以,2.767717
13,看到,1.988565
14,<unk>,Infinity
15,。,1.427697

CMU,721
0,周围,5.114965
1,有,1.020658
2,各,3.796484
3,式,3.723334
4,餐馆,4.436154
5,，,0.8232642
6,塔吉特,6.610537
7,就,3.557592
8,在,1.308287
9,附近,2.179951
10,。,1.347478

CMU,731
0,周边,4.583487
1,：,3.43317
2,走到,6.327454
3,梅瑞,6.876736
4,大道,5.105405
5,上,1.641526
6,只,3.511941
7,需,3.726038
8,七八,6.86989
9,分钟,4.49106
10,，,0.7515755
11,有,2.676511
12,各,4.36452
13,种,4.273322
14,吃喝,7.089493
15,。,0.8985423

CMU,735
0,在,1.464192
1,<unk>,Infinity
2,上,2.725245
3,。,1.369402

CMU,739
0,<unk>,Infinity
1,公寓,4.719571
2,，,0.8747575
3,公寓,2.0716
4,环境,4.67017
5,很,3.42335
6,好,3.595524
7,，,1.364868
8,物业,5.016952
9,服务,2.112203
10,周到,7.771529
11,。,1.072551

CMU,740
0,位于,3.014365
1,梅瑞,7.407552
2,大道,5.105405
3,上,1.641526
4,，,0.8164529
5,各,3.073043
6,种,4.15782
7,餐馆,5.87104
8,和,1.078905
9,小店,6.795734
10,都,2.259429
11,有,1.13947
12,。,1.929806

CMU,755
0,地理,4.474815
1,位置,4.980064
2,上,1.561053
3,可以,2.931635
4,说,1.694836
5,是,0.266224
6,<unk>,Infinity
7,地区,3.091775
8,最好,4.218557
9,的,0.03778856
10,了,3.042395
11,。,0.296882

CMU,759
0,到,2.985168
1,盖兹,7.347773
2,大楼,4.660742
3,大约,4.780907
4,<unk>,Infinity
5,分钟,3.923638
6,。,0.9013593

CMU,764
0,周边,4.583487
1,环境,4.707379
2,：,2.873678
3,地理,4.993233
4,位置,4.668164
5,上,1.561053
6,可以,2.931635
7,说,1.694836
8,是,0.266224
9,<unk>,Infinity
10,地区,3.091775
11,最好,4.218557
12,的,0.03778856
13,了,3.042395
14,。,0.296882

CMU,795
0,隔,4.421825
1,一,2.276578
2,条,0.8414331
3,街,2.081445
4,有,2.736258
5,在,2.785682
6,<unk>,Infinity
7,上,2.725245
8,有,3.8203
9,各,3.952942
10,种,4.273322
11,餐馆,5.87104
12,。,0.9061416

CMU,796
0,住,4.785907
1,这个,3.314187
2,区域,2.382515
3,，,1.140451
4,小孩,5.246449
5,可以,2.158171
6,上,3.468936
7,<unk>,Infinity
8,的,1.397776
9,学校,3.388928
10,，,0.7274325
11,很多,3.790502
12,交流,4.356488
13,访问,3.1177
14,学者,4.95444
15,专门,3.782163
16,把,3.775767
17,小孩,3.747838
18,送到,3.34081
19,这个,3.032794
20,学校,3.228566
21,。,1.222402

CMU,798
0,位置,4.678273
1,非常,3.358014
2,好,1.980052
3,，,0.5531858
4,距离,3.183148
5,梅瑞,7.238657
6,大道,5.105405
7,。,1.419959

CMU,804
0,地点,4.410243
1,在,2.435596
2,<unk>,Infinity
3,，,1.197862
4,诺森伯兰,6.662773
5,上,3.256088
6,，,0.9099842
7,离,3.716496
8,超市,5.682815
9,和,1.600916
10,公交,4.6712
11,车站,4.196161
12,都,2.620162
13,非常,2.695094
14,近,2.701544
15,。,0.890378

CMU,805
0,房子,5.512905
1,离,3.291835
2,学校,3.069816
3,很,3.931845
4,近,0.930927
5,，,0.3311085
6,可以,2.33397
7,在,1.310853
8,谷歌,4.136943
9,地图,1.74384
10,看到,4.8348
11,。,1.394013

CMU,839
0,周围,5.114965
1,<unk>,Infinity
2,北部,3.770811
3,的,0.8440392
4,富人,5.277042
5,区,0.7514991
6,，,0.7630151
7,非常,4.4722
8,安全,3.20577
9,和,2.15834
10,安静,5.288138
11,。,1.286457

CMU,854
0,采光,6.258925
1,不,3.837271
2,好,3.63968
3,客厅,4.818349
4,出租,5.705364
5,。,1.169046

CMU,905
0,如果,2.949325
1,在,1.634161
2,阳台,5.003014
3,可以,2.388448
4,看到,0.629897
5,大学,4.764038
6,中心,3.358052
7,旁边,3.95385
8,的,0.5849295
9,操场,5.383593
10,。,0.7085153

CMU,927
0,现,3.529129
1,一,3.632541
2,卧室,7.043919
3,住,2.744706
4,匹兹堡,6.065041
5,本科,5.308922
6,女生,5.811013
7,，,0.9292351
8,另,3.177392
9,一,0.3878136
10,卧室,7.2024
11,住,2.744706
12,匹兹堡,6.065041
13,在读,6.44507
14,博士生,1.696226
15,男生,6.286966
16,。,1.370628

CMU,940
0,暑假,5.211875
1,要,3.949695
2,来,3.825188
3,匹兹堡,5.588156
4,实习,5.580676
5,，,0.8368108
6,从,2.825397
7,<unk>,Infinity
8,。,1.427697

CMU,941
0,本人,5.073573
1,是,1.546351
2,大学,3.955346
3,名称,3.95144
4,的,1.465964
5,研究生,4.662006
6,，,0.844027
7,项目,4.546674
8,为,1.822822
9,一,2.497659
10,年,1.838999
11,半,1.541552
12,。,0.7897726

CMU,972
0,<unk>,Infinity
1,是,2.025023
2,谷歌,4.864304
3,硬盘,5.770206
4,共享,5.182568
5,，,1.247085
6,请,3.718049
7,放心,3.60842
8,浏览,5.739189
9,。,1.025718

CMU,1016
0,就读,4.3642
1,匹兹堡,5.969396
2,mse,8.826236
3,专业,4.109034
4,。,0.9949208

CMU,1035
0,具体,4.317929
1,请,2.978693
2,谷歌,6.007284
3,之,3.333647
4,。,1.711616

CMU,1039
0,于是,3.871101
1,谷歌,5.904461
2,了,2.800706
3,一下,3.622941
4,，,0.4440448
5,发现,3.374624
6,是,2.264759
7,个,1.851258
8,骗子,2.875227
9,。,1.350056

CMU,1048
0,环境,4.415995
1,舒适,3.405319
2,：,3.733357
3,<unk>,Infinity
4,匹兹堡,5.32234
5,最,3.479645
6,安全,2.826803
7,的,0.152091
8,一,2.720914
9,个,6.389151
10,区,2.372228
11,，,0.7096938
12,大部分,3.622754
13,是,1.318813
14,留学生,5.486133
15,，,0.4977793
16,晚上,4.292987
17,非常,3.822419
18,安静,3.362691
19,。,1.233552

CMU,1052
0,我,3.527254
1,在,1.80956
2,南,3.414754
3,内,4.406241
4,<unk>,Infinity
5,。,1.427697

CMU,1053
0,德文郡,5.976814
1,公寓,5.304346
2,一,2.84408
3,厅,4.067547
4,一,1.698437
5,室,4.06655
6,。,0.8519375

CMU,1063
0,这个,2.896868
1,价格,3.793021
2,加上,4.449299
3,补贴,4.826162
4,之后,3.727227
5,非常,3.938814
6,划算,4.629536
7,，,0.8530182
8,在,1.770124
9,<unk>,Infinity
10,你,3.818525
11,找,3.419256
12,不,2.432097
13,到,3.536628
14,性价比,6.706563
15,更,3.747604
16,高,3.903131
17,的,1.225411
18,了,4.405012
19,！,1.675445

CMU,1065
0,房产,6.100998
1,公司,2.936447
2,<unk>,Infinity
3,岩石,4.524743
4,，,0.8348699
5,是,1.845984
6,匹兹堡,5.273717
7,一,3.461142
8,家,4.930888
9,较为,5.258884
10,出名,2.417871
11,的,0.1091445
12,房产,4.955393
13,公司,3.073806
14,，,1.100402
15,管理,3.396484
16,完善,3.930034
17,服务,3.047399
18,到位,6.574183
19,。,0.6668434

CMU,1074
0,由于,2.225141
1,本人,4.565879
2,年底,5.027431
3,毕业,3.393601
4,要,4.593707
5,搬家,3.954035
6,，,0.8024396
7,现出,6.077324
8,<unk>,Infinity
9,房子,4.842387
10,里,1.113138
11,的,0.9190781
12,一,1.52357
13,间,2.084732
14,卧室,3.260066
15,。,0.8193536

CMU,1076
0,位于,3.014365
1,北,2.623479
2,内维尔,6.895329
3,和,2.09211
4,巴亚德,8.46823
5,路口,4.594581
6,附近,2.17614
7,，,0.469822
8,有,1.844408
9,遮挡,6.481701
10,客厅,6.199118
11,。,1.281693

CMU,1086
0,皇,4.746988
1,爱德华,5.527462
2,德,4.622178
3,客厅,6.295124
4,出租,5.705364
5,。,1.169046

CMU,1105
0,<unk>,Infinity
1,是,2.025023
2,大学,3.893732
3,名称,3.95144
4,通用,5.743133
5,的,0.7298568
6,小,3.29471
7,号码,5.680409
8,硕士,5.213445
9,服,3.762774
10,，,1.197571
11,强烈,4.645031
12,建议,5.279738
13,大学,4.832765
14,名,3.835173
15,明年,6.36798
16,毕业,4.10049
17,的,1.707616
18,同学,2.513418
19,买,4.291885
20,。,1.897016

CMU,1114
0,走到,6.100998
1,穆勒,6.048378
2,上,3.134075
3,即,3.84115
4,可,4.116166
5,享受,2.916485
6,各,4.113724
7,种,4.132708
8,中餐,7.04191
9,美食,5.286363
10,。,1.013161

CMU,1125
0,卫生间,5.804662
1,是,2.765552
2,莫扎特,4.578514
3,公司,4.018317
4,刚,4.754236
5,粉刷,6.790217
6,过,2.724419
7,的,1.04887
8,，,1.826877
9,很,3.226393
10,新,4.296021
11,。,0.930927

CMU,1150
0,地点,4.410243
1,在,2.435596
2,道格拉斯,5.392224
3,和,1.497068
4,穆勒,4.784326
5,，,1.838685
6,地点,3.95907
7,非常,4.344189
8,好,1.782907
9,。,0.7249983

CMU,1163
0,科恩,4.792746
1,，,1.940083
2,邮箱,6.138847
3,<unk>,Infinity

CMU,1170
0,在,1.464192
1,此,2.367472
2,居住,1.755557
3,的,1.282348
4,小孩,4.352026
5,，,0.6573
6,就读,4.452641
7,当地,2.534961
8,非常,3.868487
9,好,1.918118
10,的,0.4098309
11,科菲,7.552895
12,克斯,6.110682
13,小学,4.646195
14,。,1.12399

CMU,1183
0,很,4.322574
1,好,3.84998
2,的,0.1918855
3,林登,6.611545
4,小校,7.003816
5,。,0.8553788

CMU,1188
0,<unk>,Infinity
1,公寓,4.719571
2,的,1.186549
3,超大,4.920991
4,客厅,6.410713
5,招租,7.160716
6,。,0.8239087

CMU,1205
0,大学,3.750727
1,花园,5.508626
2,属于,3.67116
3,学校,3.75728
4,房产,6.275353
5,，,0.8026438
6,周围,4.155575
7,治安,4.676771
8,良好,2.262767
9,，,0.2730013
10,非常,4.067264
11,安全,3.20577
12,。,0.6939341

CMU,1221
0,现,3.529129
1,住,3.264564
2,两,2.923864
3,人,1.048041
4,均,3.412461
5,为,1.98208
6,匹,5.621608
7,大,0.8059883
8,的,1.111739
9,博士,4.563875
10,，,1.057642
11,女生,5.207288
12,，,1.098662
13,希望,3.308086
14,能,0.861577
15,保持,2.758405
16,环境,3.475877
17,安静,3.949324
18,、,1.174723
19,整洁,5.267419
20,。,0.9302375

CMU,1264
0,保罗,4.219174
1,教堂,2.400749
2,。,1.423068

CMU,1265
0,公司,3.704469
1,：,3.038625
2,帝国,3.919211
3,公司,4.866531
4,。,1.278512

CMU,1266
0,公寓,4.876083
1,：,2.999511
2,公寓,6.264979
3,名,3.652265
4,宠物,5.864146
5,：,2.65512
6,管理,4.549832
7,公司,1.900622
8,不,3.32577
9,允许,1.644993
10,呀,5.923467
11,。,0.8502377

CMU,1288
0,周围,5.114965
1,还有,2.320992
2,租车,6.045799
3,公司,3.761582
4,租车,6.5589
5,，,1.141828
6,还,2.856049
7,车,3.920236
8,点,4.448266
9,。,1.00341

CMU,1294
0,可以,3.535944
1,谷歌,6.670905
2,地图,1.435459
3,一下,5.80735
4,，,0.6656599
5,地理,4.785077
6,位置,4.928254
7,真的,5.708379
8,超,4.122174
9,好,3.048021
10,。,1.504197

CMU,1297
0,房子,5.512905
1,位于,3.291835
2,全,4.519562
3,匹,5.407238
4,最,3.63316
5,安全,3.100495
6,的,0.152091
7,<unk>,Infinity
8,。,1.427697

CMU,1305
0,公寓,4.876083
1,位于,2.474347
2,大学,3.999236
3,花园,5.327064
4,，,1.02889
5,属于,3.003269
6,匹,5.586696
7,大,2.129812
8,房产,4.207884
9,，,0.8026438
10,环境,4.520064
11,安全,3.216939
12,。,1.154355

CMU,1316
0,关于,3.119623
1,地理,4.264122
2,位置,4.668164
3,的,1.25752
4,好坏,5.049387
5,，,0.7067953
6,大家,4.042986
7,可以,1.800904
8,谷歌,6.494124
9,之,3.333647
10,，,1.656847
11,总归,6.684574
12,很,3.891669
13,好,3.559633
14,。,1.655329

CMU,1319
0,房屋,8.677697
1,位置,3.964636
2,：,2.289449
3,房子,5.837269
4,在,1.965269
5,教堂,3.625923
6,。,2.805264

CMU,1320
0,莫扎特,4.958618
1,的,0.6792259
2,房子,4.173065
3,，,0.6606302
4,这个,2.306965
5,公寓,4.965308
6,在,2.3534
7,匹兹堡,4.435434
8,很,4.218153
9,出名,2.913369
10,，,0.3944517
11,是,1.510545
12,老牌,5.539074
13,的,0.9248334
14,公寓,4.184247
15,了,2.573194
16,。,0.5049582

CMU,1357
0,谷歌,4.766012
1,地图,1.45989
2,还是,4.350817
3,比较,2.514395
4,准确,2.8871
5,的,0.447158
6,。,1.321915

CMU,1364
0,房子,5.512905
1,信息,4.601633
2,如下,3.034214
3,：,0.1691424
4,位置,6.91403
5,：,2.289449
6,<unk>,Infinity
7,。,1.427697

CMU,1422
0,具体,4.317929
1,可以,2.301995
2,再,2.955413
3,谷歌,6.190507
4,地图,1.435459
5,上,1.177005
6,看到,2.539771
7,。,1.113039

CMU,1423
0,本人,5.073573
1,匹,5.397512
2,大,2.129812
3,的,1.111739
4,博士,4.563875
5,，,1.057642
6,女生,5.207288
7,。,1.312258

CMU,1444
0,一,2.791026
1,来,4.91438
2,匹兹堡,5.588156
3,就,3.670281
4,能,1.620301
5,入住,5.076077
6,，,1.059009
7,什么,4.730815
8,事情,1.684855
9,都,0.7418225
10,不用,3.498827
11,烦恼,3.28073
12,，,0.6825667
13,而且,2.747273
14,许多,2.626186
15,家具,4.314126
16,可以,3.700925
17,送给,5.301709
18,你,1.999195
19,。,0.9749005

CMU,1457
0,克莱格,5.976814
1,上,3.064898
2,有,3.8203
3,两,0.6300887
4,间,2.30378
5,中式,3.908664
6,餐厅,2.807431
7,，,0.8981224

CMU,1494
0,请,4.366777
1,联系,3.99397
2,：,2.391007
3,人名,5.086679

CMU,1542
0,吉普,6.258925
1,非常,4.341629
2,适合,5.499117
3,匹兹堡,5.764131
4,，,1.281196
5,底盘,5.207132
6,高,4.435132
7,，,0.8728695
8,性能,3.922153
9,好,2.355385
10,。,0.7242759

CMU,1549
0,住,4.785907
1,皇,5.645557
2,爱德华,5.356847
3,，,1.860397
4,最好,4.443457
5,提货,7.957726
6,地点,4.617764
7,近,4.142619
8,一些,3.130231
9,，,0.6566263
10,<unk>,Infinity
11,。,1.427697

CMU,1570
0,系统,4.157517
1,及,2.359228
2,功能,3.750218
3,就,2.805109
4,不用,3.34417
5,说,4.154616
6,了,2.030474
7,，,1.384947
8,用,3.05295
9,苹果,4.556144
10,电脑,4.66086
11,的,1.207754
12,都,4.014977
13,知道,3.048748
14,。,1.6119

CMU,1574
0,全新,4.867811
1,洗衣,6.447375
2,袋,5.520361
3,共,3.962946
4,六,2.184388
5,只,3.204884
6,（,3.305227
7,有,3.152986
8,内衣,5.513125
9,专用,5.213967
10,袋,5.424864
11,）,2.114744
12,<unk>,Infinity
13,。,1.427697

CMU,1582
0,可以,3.535944
1,提供,2.669672
2,左弦,8.546035
3,，,1.471118
4,苹果,4.560576
5,电脑,4.76664
6,克隆,5.985401
7,，,1.52402
8,弹性,5.349105
9,带宽,5.832861
10,分流,5.871242
11,功能,4.411532
12,。,0.7161268

CMU,1587
0,地址,4.138768
1,在,2.748619
2,弗莱克,7.471323
3,公园,4.419254
4,附近,2.248749
5,。,0.9199035

CMU,1589
0,假如,4.334408
1,能,3.872544
2,保留,3.064614
3,到,2.168487
4,下,2.148411
5,周一,6.459049
6,，,1.62962
7,本人,4.679118
8,已,2.570662
9,到,2.532063
10,匹兹堡,4.593703
11,，,1.465319
12,可以,2.734475
13,再,2.795298
14,联系,3.913788
15,取,4.883756
16,。,2.049576

CMU,1592
0,我,3.527254
1,已,2.608369
2,在,1.946023
3,匹兹堡,4.600739
4,，,1.52126
5,家,4.350737
6,在,2.100768
7,皇家,3.833292
8,园林,2.660294
9,，,0.8834944
10,不,3.016522
11,会,2.865629
12,开车,4.511427
13,。,1.711373

CMU,1599
0,出售,5.637844
1,一,2.590919
2,辆,2.429771
3,红色,2.422734
4,的,0.6364229
5,丰田,5.171779
6,卡,4.481211
7,罗拉,6.732452
8,，,1.480725
9,<unk>,Infinity
10,。,1.427697

CMU,1601
0,东西,4.583487
1,在,2.434461
2,谷歌,4.779917
3,文件,4.590226
4,里,2.385182
5,。,1.312579

CMU,1630
0,信号,4.753237
1,和,2.257231
2,通讯,3.886206
3,公司,3.976183
4,共享,3.856949
5,，,0.7739857
6,不用,4.542758
7,担心,1.413452
8,信号,4.478194
9,差,3.933352
10,。,1.158992

CMU,1638
0,照片,5.249664
1,在,2.203687
2,谷歌,4.837753
3,硬盘,5.563367
4,链接,3.765392
5,里,3.895012
6,。,1.221609

CMU,1641
0,塔吉特,6.527233
1,现价,7.125676
2,<unk>,Infinity
3,。,1.427697

CMU,1649
0,操作,4.968837
1,系统,3.03699
2,：,2.566389
3,<unk>,Infinity
4,。,1.427697

CMU,1653
0,品牌,4.90189
1,电风扇,7.10619
2,，,0.7185656
3,亚马逊,5.193496
4,<unk>,Infinity
5,。,1.427697

CMU,1660
0,请,4.366777
1,有,3.495134
2,需要,2.988959
3,的,0.5200058
4,朋友,3.583891
5,尽快,5.516429
6,联系,3.765392
7,迈克尔,6.239365
8,，,1.299476
9,短信,5.738183
10,至,2.582197
11,<unk>,Infinity
12,。,1.427697

CMU,1661
0,详细,4.387967
1,信息,4.928815
2,请,2.957374
3,电话,5.247375
4,或,2.002586
5,短信,1.88517
6,联系,2.992143
7,迈克尔,6.239365
8,。,1.643972

CMU,1662
0,出售,5.637844
1,爱信,7.757817
2,<unk>,Infinity
3,。,1.427697

CMU,1666
0,小型,4.421825
1,<unk>,Infinity
2,。,1.427697

CMU,1667
0,可以,3.535944
1,轻松,3.45859
2,在,2.514149
3,专业,4.099367
4,术语,5.6584
5,里,3.020872
6,超频,6.920818
7,。,1.146128

CMU,1677
0,如果,2.949325
1,您,2.56358
2,能,1.578046
3,完整,3.357227
4,填写,6.117731
5,调查,3.305174
6,问卷,2.77536
7,，,0.6118198
8,留下,3.983649
9,联系,4.895576
10,方式,4.424437
11,，,0.7251962
12,就,2.711428
13,有,1.462297
14,机会,1.891968
15,获得,1.565614
16,价值,3.671341
17,<unk>,Infinity
18,的,1.397776
19,亚马逊,4.874767
20,购物卡,8.066365
21,。,1.68071

CMU,1682
0,请,4.366777
1,看,1.768846
2,谷歌,5.901578
3,文档,5.517832
4,，,0.960694
5,联系,5.055898
6,邮箱,4.617325
7,在,2.341849
8,里面,3.65328
9,，,0.8504931
10,谢谢,5.291193
11,！,1.941651

CMU,1684
0,只是,4.884516
1,我,2.959849
2,找,3.713487
3,宜家,6.464084
4,的,1.909772
5,网站,3.661217
6,没,4.981261
7,找到,2.14337
8,这,2.487087
9,款,5.398566
10,，,1.271686
11,只,3.247901
12,找到,2.746945
13,了,0.60206
14,亚马逊,4.835726
15,的,0.8445668
16,链接,4.176259
17,（,2.094264
18,有,3.172122
19,照片,4.512852
20,和,1.678749
21,介绍,4.454898
22,文字,3.198293
23,）,2.297234
24,，,0.6946052
25,如果,3.197603
26,检索,5.77503
27,产品,4.464526
28,名字,3.780525
29,可以,2.798999
30,找到,2.605395
31,图片,4.261597
32,。,1.032649

CMU,1685
0,那,4.332015
1,我,1.980785
2,把,2.706777
3,亚马逊,5.625957
4,的,1.489827
5,网站,3.656249
6,信息,3.410574
7,不,2.428157
8,贴,4.864361
9,这里,4.784321
10,了,3.096706
11,。,0.4619851

CMU,1694
0,再,4.003255
1,送,4.690948
2,一,1.923363
3,个,5.460023
4,风扇,5.022952
5,，,0.9755468
6,很,3.79745
7,安静,3.751953
8,～,5.120301

CMU,1708
0,只,3.260659
1,加,4.805297
2,壳牌,6.683893
3,石油,0.8943161
4,。,1.649066

CMU,1723
0,图片,5.336814
