SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22,Word23,Word24,Word25,Word26,Word27,Word28,Word29,Word30,Word31,Word32,Word33,Word34,Word35,Word36,Word37,Word38,Word39,Word40,Word41,Word42,Word43,Word44,Word45,Word46,Word47,Word48,Word49,Word50,Word51,Word52,Word53,Word54,Word55,Word56,Word57,Word58,Word59,Word60,CorpusName
223,1,8,-5.415995,-3.670622,-4.178016,-2.565913,-5.980372,-7.767039,-4.866289,-3.754731,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,同学,自己,申请,和,分摊,水电气,费,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
224,1,21,-5.804013,-2.665972,-4.296204,-4.421189,-5.760885,-6.166569,-0.370216,-5.525131,-6.347696,-5.781268,-6.166569,-0.370216,-2.75564,-4.946935,-2.996804,-2.149022,-1.28792,-3.941525,-Infinity,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家具,：,整个,房子,家具,齐全,，,出租,卧室,家具,齐全,，,可以,打包,低价,转让,，,方便,<unk>,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
225,1,6,-3.199917,-6.89819,-4.499316,-3.400384,-6.128239,-1.038629,-0.4873404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,服务费,按,人头,平分,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
226,1,5,-4.575053,-0.5698753,-Infinity,-1.197862,-6.138847,-2.156625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,电话,：,<unk>,，,邮箱,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
227,1,9,-4.859693,-6.780682,-4.929692,-1.105224,-3.177109,-5.497774,-4.795301,-2.421438,-0.2418198,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,靠近,沃尔纳特,街,，,生活,购物,十分,方便,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
228,1,6,-3.0935,-2.977185,-6.147059,-0.8473483,-5.004367,-0.08122981,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现在,还是,空闲,的,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
229,1,8,-4.152754,-5.424733,-3.610833,-6.119511,-5.425715,-2.744194,-5.225296,-0.9013593,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,距离,巨,鹰,超市,步行,十,分钟,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
230,1,13,-3.601304,-5.26184,-2.582988,-1.254587,-4.383782,-4.00049,-1.974171,-2.088535,-2.081445,-2.378103,-7.735134,-4.929692,-1.248688,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,十,分钟,可,达,买,吃,一,条,街,-,沃尔纳特,街,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
231,1,30,-5.512905,-5.228868,-0.5955775,-1.307129,-2.209068,-3.379827,-0.7366862,-3.176034,-1.297876,-2.123164,-2.312548,-4.577118,-1.032971,-1.163758,-6.275155,-6.088486,-2.129812,-5.31912,-3.830036,-5.804518,-0.9292351,-2.886525,-1.957522,-5.729619,-6.088486,-2.129812,-6.127482,-3.830507,-6.10828,-1.370628,-0.4983106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,一共,有,三,间,卧室,，,另外,两,间,分别,住,了,一,个,匹,大,本科,美国,女生,，,和,一,个,匹,大,博士后,中国,男生,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
232,1,12,-4.302052,-4.005742,-4.259539,-3.362691,-3.304013,-2.780048,-3.275451,-0.7766016,-4.697981,-5.747021,-1.320391,-0.5314789,-0.4704448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附近,街区,非常,安静,也,非常,安全,，,临近,富人,区,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
233,1,21,-5.512905,-4.075258,-3.372431,-1.533199,-5.272995,-6.344365,-0.370216,-4.335878,-3.965559,-2.017993,-5.858712,-1.459201,-7.222059,-0.8406437,-4.891411,-3.85801,-4.925744,-0.7938639,-5.752962,-1.833236,-0.9092339,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,目前,几乎,是,家具,齐全,，,含,电视,，,床,，,书桌,，,餐厅,大,桌子,，,椅子,等,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
234,1,17,-5.512905,-3.291835,-5.872913,-0.8681838,-3.977755,-3.389415,-0.8222904,-3.431977,-6.021846,-0.7697079,-5.915725,-2.64574,-2.227242,-0.7913574,-3.38279,-0.2918866,-2.312243,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,位于,绿地,，,非常,安静,，,新,装修,，,电器,也,都,是,全新,的,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
235,1,14,-4.152754,-7.267911,-5.105405,-2.517292,-2.97267,-2.733528,-0.3230801,-4.022416,-1.613934,-0.843025,-5.87885,-4.676906,-Infinity,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,距离,梅瑞,大道,也,非常,近,，,几,分钟,内,轻松,到达,<unk>,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
236,1,17,-2.541127,-4.670278,-3.603251,-3.527382,-5.522008,-2.503228,-1.422639,-1.329946,-5.503237,-2.602795,-5.556919,-2.999229,-1.641526,-0.5200678,-4.830823,-4.272305,-0.8276999,-0.3944347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,从,房子,下,一些,台阶,就,有,一,个,在,绿地,大道,上,的,公交,车站,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
237,1,10,-5.230359,-5.899913,-6.206744,-1.705008,-2.692784,-0.4726976,-3.307725,-1.11235,-4.00041,-0.9079973,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,坐标,瑞,贝卡,，,两,人,间,的,公寓,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
238,1,21,-4.396187,-4.80918,-3.519923,-4.126058,-2.098761,-0.9759606,-3.243238,-5.562995,-4.235931,-3.362691,-0.8222904,-5.359361,-2.874258,-2.114863,-1.874841,-3.525658,-1.364868,-5.344311,-3.939991,-4.588358,-3.267881,-0.5539613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,之前,选,这个,房子,也,是,因为,小区,非常,安静,，,邻居,人,都,很,好,，,房子,特别,新,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
239,1,14,-2.949325,-4.937533,-0.9241794,-1.838849,-0.5860675,-1.464114,-2.93083,-4.782718,-6.712702,-3.646975,-4.723932,-2.522289,-5.712587,-1.745381,-0.4304692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,如果,更新,，,也,是,一,年,期,租约,从,夏天,都,夏天,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
240,1,6,-3.59865,-1.847308,-7.674901,-2.842651,-6.963549,-3.637259,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不,包括,水电气,等,服务费,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
241,1,7,-5.415995,-2.444864,-7.154245,-7.767039,-2.842651,-6.963549,-3.637259,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,同学,之间,分摊,水电气,等,服务费,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
242,1,22,-5.886802,-0.8059883,-1.258286,-2.995218,-2.87837,-2.372229,-3.430155,-3.234414,-0.1189484,-5.113614,-1.273245,-2.476407,-5.625519,-3.858343,-3.112484,-5.408451,-5.228528,-1.012304,-4.334538,-2.698894,-1.41091,-0.5314789,-0.4550829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,全食,超市,是,我,去,的,最,频繁,的,超市,，,因为,里边,只,卖,有机,食品,，,质量,有,保证,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
243,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-6.696387,-3.727654,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,联系,方式,：,电子,邮箱,:,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
244,1,11,-5.211875,-2.462811,-5.199554,-0.5898255,-4.152232,-3.065036,-4.025766,-1.13947,-2.925441,-1.720795,-1.565812,-0.4362263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朋友,来,聚餐,，,开,派对,都,有,足够,空间,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
245,1,25,-5.269867,-3.451721,-3.925194,-5.240582,-0.8890942,-1.38236,-2.159149,-1.530566,-3.730716,-5.208551,-3.912055,-2.95792,-5.269963,-1.186549,-4.514643,-0.6381051,-2.723963,-2.196045,-2.994489,-5.939274,-3.413104,-1.259411,-5.106437,-1.327041,-0.8292788,-0.4693768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松鼠,山,公寓,很少,，,所以,我,的,房子,既,能,享受,公寓,的,物业,，,又,能,享受,松鼠,山,的,优越,位置,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
246,1,14,-2.328403,-4.13619,-0.8962505,-3.18896,-1.811087,-4.624887,-3.698617,-2.477613,-1.419683,-2.931998,-4.048372,-0.8346568,-Infinity,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,这,附近,的,公寓,的,租金,至少,都,是,这个,房子,的,<unk>,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
247,1,10,-4.495176,-4.110202,-6.363162,-5.578571,-4.389381,-2.150976,-5.772115,-2.555094,-1.239498,-2.53302,-0.5911649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,顶,个,~,更新,一下,：,房子,还,在,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
248,1,14,-5.100725,-6.255355,-5.832642,-3.015773,-3.606416,-0.9409676,-4.574827,-4.938525,-2.393609,-3.732929,-0.9409676,-3.403683,-4.15782,-0.8798457,-0.1303289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,适合,爸,妈,来,玩,，,男女,朋友,来,玩,，,各,种,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
249,1,13,-4.876083,-2.042038,-0.894294,-7.261584,-2.976924,-4.007273,-0.7224511,-3.329988,-6.81167,-0.9667723,-2.624542,-8.24669,-1.378143,-0.629897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公寓,是,一,房,一,厅,，,一,厨房,，,一,卫浴,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
250,1,8,-5.688997,-5.125,-4.021388,-2.731372,-0.7125732,-4.645415,-2.603113,-0.5882717,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,梅耶,物业,公司,管理,，,绝对,安全,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
251,1,13,-4.876083,-2.042038,-0.894294,-7.261584,-2.976924,-4.007273,-0.7224511,-3.329988,-6.81167,-0.9667723,-2.624542,-8.24669,-1.378143,-0.629897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公寓,是,一,房,一,厅,，,一,厨房,，,一,卫浴,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
252,1,10,-2.715695,-5.391269,-0.6238034,-4.925349,-Infinity,-2.236219,-3.638384,-4.527292,-Infinity,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,车库,，,私人,<unk>,和,路,旁,<unk>,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
253,1,13,-4.138768,-1.499076,-4.356954,-Infinity,-1.197862,-1.642624,-5.828066,-3.272605,-9.615643,-1.587938,-1.8501,-2.751666,-1.40792,-0.5354251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地址,位,于,<unk>,，,是,独,栋,房屋,的,一,层,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
254,1,16,-6.258925,-1.544068,-5.274961,-6.01081,-0.8785416,-4.911917,-3.788424,-3.924769,-3.286114,-5.960459,-2.773933,-2.166473,-2.880528,-7.052531,-2.176041,-1.132511,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后院,有,私家,车库,，,贝,肯,街,两,侧,也,可,免费,趴,车,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
255,1,10,-3.014365,-5.984641,-2.999229,-4.580338,-6.399601,-5.549328,-1.600916,-6.476852,-5.105405,-3.796915,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,位于,绿地,大道,紧邻,巨鹰,超市,和,梅瑞,大道,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
256,1,5,-3.0935,-3.2193,-1.683416,-4.436532,-4.551792,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现在,就,可以,入住,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
257,1,11,-5.114965,-1.020658,-1.946943,-3.800745,-0.8631753,-Infinity,-3.074223,-3.40827,-3.498221,-5.069915,-2.333677,-1.927821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周围,有,很多,餐馆,，,<unk>,以及,很多,亚洲,食物,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
258,1,15,-6.258925,-5.161483,-1.940803,-0.5484772,-0.3372422,-6.438473,-3.669193,-2.890577,-3.588648,-1.573967,-5.221767,-3.20359,-3.451734,-3.761402,-1.106924,-0.4616359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,班车,a,、,b,、,ab,线,均,过,，,护送,车,路线,覆盖,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
259,1,5,-6.100998,-2.7114,-4.404717,-2.365317,-5.295875,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上学,放学,很,方便,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
260,1,17,-4.302052,-0.4771213,-1.797673,-3.800745,-0.8631753,-2.825928,-5.824117,-6.074555,-0.9777236,-7.151992,-4.929692,-2.763235,-1.575258,-4.270999,-4.094842,-3.70851,-1.440187,-0.41768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附近,有,很多,餐馆,，,可,逛街,吃饭,的,沃尔纳特,街,也,在,步行,范围,内,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
261,1,9,-5.336814,-6.151827,-1.814581,-3.649975,-4.368944,-5.133852,-0.1876304,-4.440904,-4.187197,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,舍尔,伍德,是,北,奥克兰,最好,的,公寓,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
262,1,21,-3.535944,-1.249962,-4.797333,-1.435459,-5.937431,-5.64893,-5.026175,-1.009575,-3.282589,-4.038603,-Infinity,-1.397776,-2.700586,-1.993291,-0.7256618,-7.550302,-5.386782,-3.694043,-6.719737,-0.9098234,-4.593956,-3.281758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,用,谷歌,地图,搜,一下,地址,，,我们,平时,<unk>,的,时间,都,在,cave,上课,或者,自习,，,地址,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
263,1,12,-4.302052,-4.005742,-4.259539,-3.362691,-3.304013,-2.780048,-3.275451,-0.7766016,-4.697981,-5.747021,-1.320391,-0.5314789,-0.4704448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附近,街区,非常,安静,也,非常,安全,，,临近,富人,区,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
264,1,9,-5.114965,-1.020658,-5.540925,-5.997716,-6.778284,-5.265903,-7.39522,-4.929692,-1.248688,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周围,有,饭店,超市,逛街,场所,沃尔纳特,街,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
265,1,4,-4.799695,-0.4306639,-6.380635,-0.9741421,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,类型,：,公寓,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
266,1,7,-5.114965,-1.75044,-0.5166298,-2.530956,-1.376737,-5.815248,-1.993126,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,夏天,开始,，,一,年,租期,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
267,1,24,-5.445959,-4.471926,-2.862683,-1.629897,-3.314623,-3.078321,-2.205507,-1.224629,-4.281219,-2.459118,-1.885839,-4.084705,-1.065817,-3.902416,-1.640911,-2.755885,-4.02336,-2.346434,-3.327142,-4.389883,-2.403482,-1.287954,-3.587107,-1.797702,-4.410071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小区,环境,非常,幽静,：,有,多,处,休闲,场地,和,公园,，,很,适合,有,孩子,（,和,老人,）,的,家庭,在,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
268,1,18,-5.512905,-2.836923,-2.784235,-6.082489,-1.45719,-4.382784,-2.7345,-5.850836,-5.048038,-4.247667,-0.9462736,-3.40961,-2.000447,-3.020561,-5.132226,-4.50893,-Infinity,-4.408527,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,仍然,可,租,，,价格,可以,商议,紧急,出手,，,各,方面,可以,商量,！,<unk>,~,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
269,1,19,-5.415995,-5.789854,-3.294792,-0.6608993,-5.878633,-1.328867,-0.7476568,-2.347508,-5.903054,-2.669868,-6.924273,-1.244165,-5.340949,-6.229526,-0.370216,-2.51071,-Infinity,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房间,明亮,宽敞,，,干净,整洁,，,有,步入,式,衣柜,，,家具,齐全,，,可,<unk>,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
270,1,8,-2.715695,-1.17829,-5.503237,-5.305063,-0.9015794,-3.728998,-5.61005,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,一,个,火炉,，,中央,空调,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
271,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-6.696387,-3.727654,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,联系,方式,：,电子,邮箱,:,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
272,1,15,-5.415995,-4.37696,-3.375948,-4.029763,-0.9280026,-0.2688453,-2.833734,-3.051573,-5.32578,-7.175609,-0.4771213,-4.70119,-2.623333,-2.592465,-3.846407,-0.7878387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,曼森,塔,两,室,一,厅,中,的,客厅,招租,，,八月,底,开始,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
273,1,6,-5.976814,-3.264006,-2.235204,-6.768113,-5.549328,-1.163666,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,旁边,就,是,巨鹰,超市,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
274,1,16,-6.527233,-3.259821,-3.802955,-1.83795,-1.778079,-1.328536,-1.036429,-8.09906,-1.074923,-4.393439,-6.468238,-5.223853,-4.237864,-0.7833342,-4.898935,-4.309417,-3.151289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卧室,是,电子,和,计算机,工程,专业,妹子,，,性格,开朗,易,相处,，,欢迎,咨询,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
275,1,22,-4.366777,-4.6344,-3.366786,-2.838267,-1.856964,-4.281304,-0.851682,-3.555355,-1.436562,-1.11764,-3.959242,-1.83795,-1.778079,-1.328536,-0.7933912,-2.970401,-3.88915,-5.695048,-Infinity,-5.272905,-0.7932619,-5.133485,-3.051618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,请,问,你们,什么,时候,毕业,，,我,也,是,电子,和,计算机,工程,的,，,想,租,<unk>,学年,，,女生,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
276,1,8,-4.449072,-2.942781,-3.710051,-1.047523,-5.016952,-5.142634,-3.224112,-1.430156,-0.5691788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安全,环境,好,，,物业,超,棒,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
277,1,5,-3.810331,-3.171935,-2.756599,-4.829039,-0.9146386,-0.4983106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更,希望,是,男生,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
278,1,19,-3.199917,-4.165179,-0.2108534,-3.18896,-4.060991,-1.480472,-3.725914,-5.954594,-4.516932,-4.450145,-4.948865,-2.642203,-2.387625,-1.726627,-5.841678,-4.182414,-5.854287,-1.484861,-1.42435,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,附近,的,房子,可能,有,个别,卧室,或者,整,套,房子,也,可以,夏天,短,租,的,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
279,1,13,-7.042348,-3.040282,-1.657035,-2.551958,-4.389704,-0.4196835,-5.043272,-2.39308,-1.546351,-2.151794,-5.326414,-7.633002,-1.729015,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,饭厅,有,两,张,书桌,，,房间,有,一,张,特大,双人床,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
280,1,19,-4.374603,-4.048431,-4.767195,-0.5314109,-5.496131,-3.766952,-3.359308,-0.9449524,-2.823793,-3.582381,-1.257211,-4.872723,-4.999221,-2.449548,-3.350842,-2.145108,-4.181285,-3.226524,-1.717201,-0.4128689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,交通,极,便利,，,福布斯,上,几乎,所有,最,主要,的,公交,线路,都,直接,从,门口,经过,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
