SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22,Word23,Word24,Word25,Word26,Word27,Word28,Word29,Word30,Word31,Word32,Word33,Word34,Word35,Word36,Word37,Word38,Word39,Word40,Word41,Word42,Word43,Word44,Word45,Word46,Word47,Word48,Word49,Word50,Word51,Word52,Word53,Word54,Word55,Word56,Word57,Word58,Word59,Word60,CorpusName
220,1,10,-5.415995,-Infinity,-2.909323,-4.401009,-5.814559,-5.580818,-2.074008,-3.378082,-4.549023,-4.776625,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房间,<unk>,(,双,人大,床,）,已,租,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
221,1,12,-5.177113,-2.86002,-Infinity,-3.159547,-3.459783,-4.308424,-4.809413,-3.93785,-7.847815,-1.353351,-3.138447,-0.4988647,-0.347692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,价格,：,<unk>,/,月,(,包,所有,水电气,费用,),。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
222,1,6,-4.512905,-3.516661,-6.092219,-4.433384,-1.962421,-4.064065,-3.730667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更新,:,房间,皆,已,出租,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
223,1,8,-5.804013,-4.939471,-5.585263,-3.700925,-5.015528,-2.859978,-0.5855799,-4.898229,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,精装,修,家具,全,免费,无线,上网,!,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
224,1,10,-5.804013,-4.939471,-1.661858,-4.178992,-4.093283,-2.404881,-4.491409,-2.920094,-0.5855799,-4.898229,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,精装,修,、,家具,全,、,免费,无线,上网,!,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
225,1,11,-4.637844,-1.213149,-5.477929,-6.010651,-4.686926,-3.881676,-5.508206,-1.960629,-2.727517,-5.464218,-2.471443,-0.4196835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,奥克兰,的,干净,精致,好,房,您,不,能,错过,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
226,1,9,-4.302052,-0.4771213,-Infinity,-2.909323,-Infinity,-2.919058,-2.267125,-6.049708,-1.163666,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附近,有,<unk>,(,<unk>,),等,超市,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
227,1,15,-3.535944,-2.599679,-5.318011,-5.506878,-0.6128892,-3.729744,-5.339029,-0.7723217,-3.495048,-5.356897,-3.425927,-2.382169,-0.8576872,-6.712462,-1.07398,-0.7317079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,直接,签,合同,，,无,押金,，,需要,预付,第一,个,月,房租,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
228,1,9,-7.405363,-3.483721,-6.961342,-2.712906,-2.545803,-Infinity,-3.159547,-3.459783,-1.275931,-1.105095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水电气,:,自理,（,约,<unk>,/,月,）,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
229,1,17,-4.813935,-5.287304,-3.324678,-0.3454795,-3.13572,-4.131812,-5.324832,-0.7250324,-4.190251,-3.369408,-0.3886348,-5.268389,-5.376508,-1.275767,-5.629957,-5.269141,-1.50985,-0.4694344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要求,爱,干净,，,没有,不良,习惯,，,喜欢,孩子,，,女生,优先,，,基督教徒,优先,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
230,1,25,-5.512905,-4.99415,-2.068602,-2.092295,-4.138452,-3.3729,-3.309841,-1.076155,-3.329988,-5.656124,-3.453533,-6.559856,-0.9130863,-5.468652,-3.412967,-0.6608993,-2.718585,-3.870567,-3.3729,-3.309841,-5.830956,-0.7960479,-Infinity,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,介绍,：,两,室,两,厅,，,一,个,完整,浴室,，,明亮,宽敞,，,两,室,两,厅,房,，,<unk>,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
231,1,25,-5.512905,-4.99415,-2.068602,-2.092295,-4.138452,-3.3729,-3.309841,-1.076155,-3.329988,-5.656124,-3.453533,-6.559856,-0.9130863,-5.468652,-3.412967,-0.6608993,-2.718585,-3.870567,-3.3729,-3.309841,-5.830956,-0.7960479,-Infinity,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,介绍,：,两,室,两,厅,，,一,个,完整,浴室,，,明亮,宽敞,，,两,室,两,厅,房,，,<unk>,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
232,1,12,-6.100998,-4.722382,-1.918558,-3.688233,-3.80085,-2.884655,-1.422639,-Infinity,-2.785588,-Infinity,-4.817444,-1.871522,-0.3405385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,出门,走,一,分钟,不到,就,有,<unk>,-,<unk>,公交,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
233,1,23,-4.0924,-5.665465,-1.286693,-4.084565,-2.473197,-0.5183236,-3.671516,-1.707485,-4.588158,-2.387231,-2.789711,-2.029384,-0.5531858,-2.337913,-2.820983,-1.689087,-6.610256,-1.330245,-3.746214,-2.568305,-4.054883,-3.555143,-1.194873,-0.4146535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,负责,租赁,的,办公室,就,在,大厅,，,员工,也,非常,好,，,有,什么,问题,随时,可以,找,他们,沟通,解决,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
234,1,10,-4.683601,-4.45256,-4.520077,-1.29967,-2.538322,-4.384311,-2.89287,-3.316673,-5.143139,-3.54954,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,②,离,各,大,超市,近,（,大,老鹰,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
235,1,10,-4.683601,-4.45256,-4.520077,-1.29967,-2.538322,-4.384311,-2.89287,-3.316673,-5.143139,-3.54954,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,②,离,各,大,超市,近,（,大,老鹰,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
236,1,12,-6.482378,-2.276336,-2.337307,-5.848589,-1.85848,-5.275753,-6.825455,-0.8922411,-4.948161,-2.290288,-2.268386,-2.668459,-1.919693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,户型,：,一,楼,是,超大,客厅,，,餐厅,及,厨房,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
237,1,13,-3.222314,-1.591621,-1.601642,-3.04637,-2.053292,-3.379827,-1.532987,-2.57814,-5.729619,-3.453533,-0.3521825,-5.664046,-2.450485,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二,楼,是,三,间,卧室,和,一,个,完整,的,卫生间,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
238,1,10,-5.415995,-Infinity,-2.909323,-4.401009,-5.814559,-5.580818,-2.074008,-3.378082,-4.549023,-4.776625,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房间,<unk>,(,双,人大,床,）,已,租,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
239,1,24,-4.562703,-5.843698,-4.570674,-1.83651,-5.373237,-2.794406,-4.984279,-1.37026,-3.108241,-5.884653,-0.8627053,-6.267337,-2.820067,-4.578514,-0.5177391,-4.715115,-4.954728,-1.198017,-5.035715,-4.234563,-2.83577,-2.099695,-2.366112,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,）,公寓,情况,：,莫扎特,是,匹兹堡,的,大,物业,，,艾灵顿,是,莫扎特,的,物业,总部,，,物业,维修,都,很,方便,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
240,1,13,-4.284591,-4.253964,-5.74095,-3.218899,-2.391007,-3.687232,-4.558031,-2.518744,-0.3222193,-0.05999793,-2.899605,-5.188821,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,或,发,邮件,联系,：,[,统一,资源,定位,符,=,],<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
241,1,7,-4.415995,-3.876127,-0.8059883,-5.197378,-5.833883,-Infinity,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,环境,安静,，,公寓,评分,<unk>,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
242,1,12,-4.398962,-1.602613,-4.393363,-6.205146,-5.746385,-4.495547,-0.9745628,-2.287387,-3.295963,-4.827713,-4.962305,-2.30709,-0.763428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,运动,方面,参加,匹兹堡,射箭,队,，,以及,会,一点,羽毛球,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
243,1,16,-5.194147,-5.250388,-6.208732,-4.069185,-4.178795,-3.183764,-1.148435,-5.263488,-2.746676,-5.869847,-1.079181,-6.134986,-6.14892,-3.148362,-4.082433,-1.293804,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,［,治安,］,附近,治安,好,，,公寓,有,门卫,，,收发,快递,也,方便,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
244,1,6,-5.512905,-2.080929,-6.338496,-4.565496,-3.472212,-0.5650952,-0.095638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,在,布卢姆菲尔德,桥,旁边,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
245,1,11,-4.523901,-2.096023,-2.549345,-3.176841,-5.36406,-2.520787,-5.70232,-5.533043,-4.826246,-Infinity,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黎巴嫩,，,该,区,高中,在,滨州,公立,排名,<unk>,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
246,1,13,-4.600861,-3.710988,-6.264979,-5.03545,-6.589428,-1.01424,-3.462466,-4.182741,-5.328356,-0.8684559,-4.145553,-6.744359,-2.433251,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,物业,：,核桃,资产,专人,负责,各,种,维修,，,非常,安心,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
247,1,32,-4.990026,-0.3467875,-3.344154,-0.8475085,-5.09675,-3.310869,-4.358219,-3.671169,-3.149674,-4.686485,-3.08109,-1.5512,-4.836417,-0.7323937,-2.744421,-3.775282,-1.214181,-3.310659,-4.67606,-0.9934592,-4.778249,-6.567575,-3.189935,-2.325765,-4.183826,-1.348061,-5.375822,-6.229526,-0.370216,-Infinity,-5.243498,-2.617138,-1.963752,,,,,,,,,,,,,,,,,,,,,,,,,,,,优点,：,我,的,卧室,是,整,个,住宅,最,大,的,卧室,，,两,扇,窗,采光,好,，,冬天,暖气,也,很,足,，,家具,齐全,，,<unk>,入住,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
248,1,5,-6.258925,-5.557152,-2.649984,-Infinity,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房租,合同,到,<unk>,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
249,1,6,-4.138768,-1.499076,-4.356954,-6.444796,-4.167028,-4.275172,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地址,位,于,烽火,街,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
250,1,8,-6.258925,-1.544068,-5.274961,-6.01081,-0.8785416,-6.060255,-4.275276,-4.275172,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后院,有,私家,车库,，,烽火,街,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
251,1,13,-3.222314,-1.591621,-1.601642,-3.04637,-2.053292,-3.379827,-1.532987,-2.57814,-5.729619,-3.453533,-0.3521825,-5.664046,-0.7613617,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二,楼,是,三,间,卧室,和,一,个,完整,的,卫生间,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
252,1,10,-2.927257,-2.085046,-1.50642,-1.384367,-6.780979,-2.640723,-4.871053,-1.635417,-4.335979,-0.8282301,-0.4437962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三,楼,是,一,卧,一,卫,的,工作室,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
253,1,5,-6.527233,-4.962636,-4.344688,-5.638311,-1.059058,-0.5752883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,顶顶,顶,顶,一下,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
254,1,8,-4.302052,-2.663521,-4.100472,-5.744014,-2.150431,-0.4045706,-2.988035,-0.479568,-0.4938945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八月,开始,可,签,一,年,合同,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
255,1,13,-4.531389,-1.781411,-1.808211,-0.5531858,-2.922842,-3.909211,-0.7833342,-4.544313,-1.185932,-2.945629,-4.850398,-1.571177,-0.8059883,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性格,非常,好,，,好,相处,，,绝对,不,会,打扰,你,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
256,1,4,-2.715695,-5.679086,-2.246461,-5.10237,-2.322327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,宠物,可以,商量,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
257,1,12,-5.313333,-0.8222904,-3.759717,-Infinity,-2.785588,-Infinity,-3.923638,-0.7515755,-6.835999,-6.074555,-5.064733,-5.087033,-4.426795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,核桃,街,步行,<unk>,-,<unk>,分钟,，,逛街,吃饭,超,方便,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
258,1,17,-5.249664,-3.342417,-0.328867,-3.41885,-4.949251,-3.015695,-1.571905,-2.851677,-1.503319,-0.8259166,-3.429681,-1.034919,-2.457143,-5.331573,-1.027837,-5.050814,-3.911474,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,独,栋,住宅,里,现,住,有,六,人,，,三,个,是,匹,大,研究生,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
259,1,12,-6.258925,-4.013741,-1.782907,-0.5531858,-2.337913,-2.912498,-2.906948,-4.322343,-3.416441,-3.644534,-2.959604,-0.4196835,-0.4081399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房东,非常,好,，,有,需要,和,修理,会,马上,处理,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
260,1,26,-4.433724,-Infinity,-1.197862,-4.752461,-3.321764,-1.073926,-4.866857,-1.465713,-3.312845,-3.316284,-4.01166,-4.536614,-0.7621061,-2.665988,-6.126937,-0.8232642,-5.544569,-1.709078,-3.940082,-3.278257,-4.144623,-1.311226,-4.048797,-1.854104,-1.248338,-1.414213,-0.5521712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地处,<unk>,，,社区,安全,，,步行,距离,可,达,中国,超市,，,中国,餐馆,，,超市,，,方便,没有,车,的,同学,和,朋友,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
261,1,12,-4.600861,-3.710988,-6.264979,-6.364881,-1.01424,-3.462466,-4.182741,-5.328356,-0.8684559,-4.145553,-6.744359,-2.433251,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,物业,：,核桃,专人,负责,各,种,维修,，,非常,安心,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
262,1,7,-5.688997,-5.355896,-2.905676,-4.450145,-2.046105,-Infinity,-7.834825,-1.929054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,联系,电话,或者,短信,：,<unk>,jane,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
263,1,6,-2.715695,-4.789209,-6.284104,-2.609838,-3.705786,-1.644894,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,附属,车库,可,用,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
264,1,14,-4.792746,-1.827178,-4.587152,-6.242901,-0.8832185,-2.725946,-4.64995,-4.979733,-5.891145,-6.56659,-4.878173,-1.343044,-5.241083,-1.076693,-0.4414809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安装,有,智能,面板,，,可以,远程,手机,调控,暖气,温度,和,开关,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
265,1,8,-3.699992,-5.799229,-5.303762,-1.801321,-6.239007,-1.224492,-4.954471,-1.310717,-0.364417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,【,车库,】,：,附属,的,车库,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
266,1,15,-3.699992,-5.191145,-5.470967,-3.55601,-6.592287,-2.880013,-4.690859,-3.529994,-0.6120483,-2.982648,-5.104862,-4.195599,-4.480428,-5.321188,-4.086448,-2.395229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,【,福利,】,:,房东,在,谷歌,工作,，,可以,内,推,加,模拟,面试,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
267,1,5,-3.13938,-4.953151,-3.192289,-4.234934,-4.895548,-2.705534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,长,租,：,全,没了,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
268,1,5,-6.258925,-2.833618,-Infinity,-2.455873,-6.836393,-2.318875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,后院,《,<unk>,》,阳台,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
269,1,9,-3.699992,-4.152021,-5.040468,-5.597679,-1.801321,-4.558298,-0.4619851,-4.759021,-3.78726,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,【,学习,娱乐,】,：,完整,的,地下室,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
270,1,15,-3.699992,-5.191145,-5.470967,-3.55601,-6.592287,-2.880013,-4.690859,-3.529994,-0.6120483,-2.982648,-5.104862,-4.195599,-4.480428,-5.321188,-4.086448,-2.395229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,【,福利,】,:,房东,在,谷歌,工作,，,可以,内,推,加,模拟,面试,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
271,1,6,-5.144928,-5.576882,-3.250637,-Infinity,-2.455873,-6.144968,-3.057669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主楼,格局,《,<unk>,》,走廊,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
272,1,8,-4.821235,-1.676307,-3.307796,-Infinity,-2.455873,-6.173373,-3.455499,-4.376752,-2.121459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水晶,吊灯,《,<unk>,》,楼梯,去,楼下,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
273,1,4,-4.759578,-2.048707,-8.129298,-1.613167,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,材料,是,cedar,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
274,1,10,-5.637844,-3.098062,-7.581107,-1.729015,-6.295632,-3.180794,-2.227838,-Infinity,-2.455873,-6.346112,-2.589253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地下室,《,游戏厅,和,学习室,》,《,<unk>,》,外观,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
275,1,13,-3.587335,-2.661091,-0.6419315,-0.6342447,-6.968053,-0.7472747,-4.295927,-0.982874,-2.514349,-0.8059883,-1.951047,-6.752616,-3.662055,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,每个,房间,都,有,衣橱,，,图,中,黄色,部分,是,衣橱,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
276,1,11,-6.258925,-2.880013,-4.690859,-3.529994,-0.6120483,-2.982648,-5.104862,-4.195599,-4.480428,-5.321188,-4.086448,-2.395229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房东,在,谷歌,工作,，,可以,内,推,加,模拟,面试,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
277,1,10,-2.949325,-5.120474,-4.206441,-0.547029,-3.865889,-4.282516,-3.18133,-4.063331,-3.218899,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,如果,感,兴趣,，,请,通过,电子,邮件,联系,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
278,1,10,-2.949325,-5.120474,-4.206441,-0.547029,-3.865889,-4.282516,-3.18133,-4.063331,-3.218899,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,如果,感,兴趣,，,请,通过,电子,邮件,联系,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
279,1,19,-5.445959,-1.878838,-1.893398,-3.979729,-1.616738,-2.380764,-2.747317,-1.020658,-3.631403,-1.298358,-6.136152,-4.509482,-3.068019,-4.845428,-3.250899,-1.635885,-2.467155,-2.765233,-1.614406,-0.5504268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小区,居民,是,学生,和,年轻,学者,，,学校,的,摆渡,车,从,门前,经过,，,而且,很多,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
