SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22,Word23,Word24,Word25,Word26,Word27,Word28,Word29,Word30,Word31,Word32,Word33,Word34,Word35,Word36,Word37,Word38,Word39,Word40,Word41,Word42,Word43,Word44,Word45,Word46,Word47,Word48,Word49,Word50,Word51,Word52,Word53,Word54,Word55,Word56,Word57,Word58,Word59,Word60,CorpusName
265,1,4,-5.114965,-3.064271,-5.546258,-5.439275,-0.9936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,什么,叫,诽谤,?,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
266,1,16,-2.626321,-1.992638,-5.215911,-1.633036,-1.828751,-3.719828,-2.664,-0.1608513,-3.884868,-2.790224,-2.212715,-1.447158,-0.3804438,-3.40857,-2.19928,-1.398445,-0.4067216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,而,对于,评论,的,人,本身,而言,，,确实,要,对,自己,的,言行,负责,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
267,1,17,-3.145239,-4.647618,-3.326019,-3.995237,-0.6368221,-3.384471,-5.557722,-2.099695,-3.019455,-3.4554,-1.84064,-2.753064,-3.082143,-1.337843,-1.000553,-0.3873898,-1.800837,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,但是,评论,人,本身,的,评价,权利,是,他们,具有,的,第一,修正案,所,保护,的,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
268,1,17,-5.114965,-3.219173,-2.23161,-2.950635,-2.179021,-5.424779,-0.3933849,-3.172807,-2.784867,-2.021744,-0.8113198,-0.6000814,-4.041147,-6.619383,-4.306324,-5.552936,-1.045553,-0.4380572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,什么,情况,下,才,是,诽谤,，,我,来,告诉,你,，,完全,说谎,就是,诽谤,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
269,1,9,-3.119623,-5.047544,-4.429952,-1.887778,-2.673259,-2.630691,-6.682203,-2.862094,-1.533697,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,关于,诽谤,你,就,不要,混淆,视听,了,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
270,1,16,-3.657084,-1.935003,-4.814597,-4.340492,-4.17511,-1.259122,-3.718012,-4.17798,-2.205641,-5.973319,-2.692667,-5.201685,-4.501402,-2.453395,-3.428978,-0.25575,-0.3197364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所以,我们,官方,办公室,能,在,公司,连续,多,年,获得,信誉,团体,等,荣誉,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
271,1,16,-3.527254,-1.29398,-6.538312,-1.677201,-0.8293038,-4.175462,-3.735421,-3.621603,-2.375242,-1.449371,-5.271541,-4.545907,-5.318162,-1.21779,-4.723256,-0.8995734,-0.4869252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,是,访,学,，,周围,很多,老师,都,在,安娜,那,买,的,保险,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
272,1,7,-3.657084,-2.96284,-1.597512,-3.913645,-2.564552,-5.139338,-1.434795,-0.7132105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所以,我,也,找,的,安娜,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
273,1,8,-4.717025,-5.096835,-5.772667,-2.773257,-2.608976,-0.7441067,-5.105303,-0.9388948,-0.5166298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,再次,谢谢,安娜,给,我们,的,帮忙,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
274,1,8,-4.4189,-3.215488,-1.021743,-2.406,-4.517645,-4.674323,-4.522103,-1.014711,-0.3642697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,选择,什么,，,就是,多少,覆盖,范围,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
275,1,5,-7.042348,-2.565015,-2.411878,-3.379633,-2.950945,-2.955518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,代理商,也,要,遵循,规定,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
276,1,9,-5.001022,-1.527948,-5.298788,-2.811255,-2.553177,-2.95925,-0.4496557,-4.739743,-4.589775,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,声明,：,安娜,不,是,我,的,代理,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
277,1,9,-2.896955,-2.792041,-7.056962,-3.003307,-3.813567,-Infinity,-2.366728,-4.165452,-0.7403627,-0.5691788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,因为,要,租房,上,美国,<unk>,一,游,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
278,1,23,-5.512905,-4.96662,-4.943855,-5.560342,-2.987113,-7.098738,-2.575637,-6.565766,-1.162878,-2.737677,-2.937518,-2.809589,-2.212276,-5.405057,-4.813494,-3.907812,-3.150809,-1.572581,-1.996496,-5.843759,-4.700616,-4.521812,-1.458008,-0.4637573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,否则,没,理由,这么,点,保单,和,理赔,的,问题,需要,到,美国,二手,网,上,而,不,去,人家,办公室,谈,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
279,1,8,-2.791026,-3.79261,-2.225863,-5.417335,-4.295001,-5.067961,-6.319273,-4.837697,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一,米,五,宽,床,超,舒服,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
280,1,7,-3.535944,-3.16548,-5.45426,-3.374428,-5.894734,-3.468711,-5.790572,-2.323446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,到,克利夫兰,或,哥伦布,或,印第安纳波利斯,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
281,1,13,-5.415995,-4.050811,-2.289129,-4.89784,-3.282264,-2.209271,-6.49102,-0.8106804,-2.924527,-3.567311,-1.819354,-5.33006,-4.295001,-2.919446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房间,内,有,全套,家具,（,书桌,、,一,米,九,宽,床,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
282,1,9,-3.535944,-2.287678,-5.341364,-4.840696,-5.468407,-4.00109,-4.446878,-6.200052,-1.104942,-0.5070845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,和,小区,办公室,签,下,学年,租约,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
283,1,10,-3.991114,-2.14451,-1.11764,-2.32804,-5.591045,-2.277609,-1.470472,-5.15344,-Infinity,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,你,需要,的,所有,超市,都,在,公交,<unk>,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
284,1,6,-5.230359,-6.145445,-0.7880858,-3.903304,-6.281072,-4.227229,-3.493793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,坐标,南边,的,皇家,高楼,附近,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
285,1,6,-4.255627,-0.845098,-3.061928,-5.563919,-7.083674,-4.271493,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,还,可以,免费,送,公交卡,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
286,1,9,-3.535944,-2.287678,-5.341364,-4.840696,-6.832,-3.759561,-4.446878,-6.200052,-1.104942,-0.5070845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,和,小区,办公室,续签,下,学年,租约,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
287,1,4,-5.512905,-5.764727,-1.294297,-6.159597,-2.435323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房子,对面,是,健身房,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
288,1,5,-4.722855,-6.904396,-3.650245,-3.781715,-6.875818,-2.336531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,车,牌号,或,车辆,识别码,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
289,1,4,-5.160723,-1.056135,-5.276502,-0.8962505,-0.2839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,您,的,邮箱,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
290,1,11,-4.512905,-1.48867,-4.925899,-1.955524,-1.601642,-3.107452,-4.284141,-1.199399,-3.840732,-1.589508,-0.2668159,-0.388549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,更新,：,二,楼,是,一些,房子,的,具体,信息,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
291,1,10,-2.715695,-6.74462,-0.5797836,-2.726651,-0.4726976,-Infinity,-2.366728,-5.279712,-4.93294,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,衣帽间,，,两,人,<unk>,一,个,卫生间,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
292,1,13,-6.527233,-Infinity,-1.397776,-3.063751,-3.851836,-4.375988,-7.2131,-1.889556,-3.950217,-1.408872,-2.452277,-5.237648,-1.742426,-0.6232493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,破音,<unk>,的,有,兴趣,吗,明年,一月,就,可以,开始,租,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
293,1,12,-5.512905,-3.560552,-4.747086,-0.9322268,-3.313639,-3.301296,-4.765427,-7.095272,-1.751949,-4.991081,-6.973346,-3.572363,-3.913905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有意,向,者,，,请,发,英文,简历,及,职位,申请书,到,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
294,1,24,-3.918144,-5.661709,-3.500285,-2.662474,-5.004482,-1.968497,-5.304497,-7.000214,-1.294716,-0.1876399,-5.572594,-3.541853,-0.4452797,-5.77153,-0.1589232,-5.202188,-1.192349,-3.953638,-3.194395,-4.046862,-1.387283,-4.688447,-3.053615,-2.925496,-2.699404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海,慈,小区,是,宾州,州立,周边,性价比,最高,的,小区,之一,，,优点,是,安静,，,离,学校,近,，,免费,公交,卡,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
295,1,7,-4.652567,-6.968827,-5.677073,-Infinity,-2.7135,-1.215996,-0.96043,-0.3707161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帕克,克莱斯特,小区,<unk>,个,月,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
296,1,5,-5.100725,-2.483231,-4.094637,-7.312116,-6.100144,-3.063045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沿途,在,弗吉尼亚,技校,过夜,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
297,1,8,-4.160723,-3.219249,-2.352505,-4.329494,-2.84347,-1.19518,-Infinity,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,个人,背景,：,平均,成绩,：,<unk>,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
298,1,24,-3.98786,-4.967464,-6.740001,-4.768819,-6.3092,-3.713723,-3.188463,-4.344633,-1.221138,-5.771391,-5.687278,-2.537242,-4.135118,-1.034899,-1.88516,-3.333777,-6.353279,-4.563844,-2.24489,-1.034154,-1.933104,-5.477005,-3.851197,-1.707088,-0.5712124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,跟,匹,华特,老师,聊,过,之后,首先,是,从,思路,上,明确,了,，,几,月份,应该,做,什么,、,怎么,做,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
299,1,39,-3.23301,-0.4951589,-3.430238,-3.308792,-4.93264,-3.867983,-2.60427,-1.804236,-1.968016,-4.231821,-0.6206369,-5.336274,-3.625387,-3.589396,-1.118653,-5.415645,-5.32726,-4.520013,-3.899726,-1.963239,-4.191776,-1.148063,-2.222717,-1.333565,-2.790035,-4.893188,-2.655655,-1.030207,-0.5531858,-2.922842,-3.007975,-1.84075,-3.116996,-4.149881,-2.636589,-1.706915,-4.090195,-6.519889,-0.8846066,-0.509306,,,,,,,,,,,,,,,,,,,,,最后,，,不,要,期待,说,如果,你,去,某,一,个,学校,做,过,暑期,科研,或者,交换,、,交流,，,而且,在,那,成绩,非常,好,，,这个,学校,就,一定,会,给,你,发,通知书,。,</s>,,,,,,,,,,,,,,,,,,,,,psucssa
300,1,12,-6.100998,-5.138783,-5.98554,-1.362167,-3.910163,-1.926122,-1.504958,-2.061789,-2.93083,-2.242553,-3.061157,-7.607308,-2.081812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,库帕,海滩,小区,的,房子,都,是,一,年,一,签,哦,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
301,1,12,-3.692266,-4.781333,-1.581736,-5.805154,-4.316005,-0.3679768,-2.646426,-0.8447556,-5.525162,-5.144783,-1.397039,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,今天,遇到,一,个,骗子,，,它,的,邮箱,地址,是,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
302,1,7,-3.527254,-2.296368,-4.688188,-5.700881,-4.185326,-4.206221,-0.1084586,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,有,公交,币,需要,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
303,1,2,-2.715695,-5.294359,-2.297475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,阳台,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
304,1,5,-5.445959,-2.349645,-5.050575,-5.027402,-1.817693,-1.116165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小区,物业,办公室,如何,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
305,1,14,-3.23301,-0.932565,-6.406688,-2.7821,-0.7421811,-2.028788,-3.209658,-3.406163,-2.825498,-2.926179,-2.931763,-2.600209,-3.895582,-0.3227735,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最后,一,个,问题,，,所以,你,朋友,推荐,去,那里,住,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
306,1,17,-3.222314,-1.591621,-1.664433,-5.076678,-1.10821,-4.929999,-0.8645111,-5.965428,-0.8803964,-2.749534,-0.8886713,-4.601481,-0.7998947,-5.790526,-3.348157,-6.154898,-1.588503,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二,楼,有,厨房,，,餐厅,，,客厅,，,两,个,卧室,，,浴室,(,浴缸,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
307,1,8,-4.442867,-4.591347,-2.617091,-7.332784,-2.870217,-2.151057,-2.148112,-1.104735,-0.7317079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,离,信息,技术,大佬,有,多,远,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
308,1,8,-3.847012,-1.25042,-1.262311,-6.000867,-2.985139,-2.672019,-2.277807,-0.2084606,-0.4555261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公园,，,是,健身,锻炼,好,地方,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
309,1,3,-5.445959,-2.439656,-4.968927,-2.154475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小区,提供,访客,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
310,1,21,-5.144928,-Infinity,-3.159547,-4.192177,-5.286092,-1.748799,-3.198024,-4.950258,-6.08957,-5.263607,-5.790258,-4.61553,-3.324678,-3.998278,-5.092649,-2.913393,-5.665503,-2.65117,-3.677845,-9.058956,-0.7512913,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$,<unk>,/,周,具体,时间,可,商议,仅限,女生,安静,爱,干净,不,开,派对,有意,请,联系,wl,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
311,1,7,-3.430719,-4.997647,-Infinity,-4.372449,-2.748826,-3.043555,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红,轴,<unk>,机械,键盘,键盘,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
312,1,16,-3.527254,-4.074942,-5.414274,-2.333246,-4.572856,-3.583909,-1.081215,-6.297031,-3.903859,-3.91402,-5.549741,-3.500285,-4.11019,-2.721863,-4.468815,-1.50835,-0.5504268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,家,房子,有,房间,出租,，,性价比,比,海,慈,小区,高,很多,很多,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
313,1,13,-4.652567,-4.831384,-6.127382,-3.375101,-3.98376,-0.9280026,-0.2688453,-0.9777236,-1.797456,-2.084732,-3.260066,-5.891377,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帕克,森林,小区,两,室,一,厅,的,一,间,卧室,出租,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
314,1,14,-4.015745,-5.993355,-4.729979,-6.127382,-3.375101,-3.98376,-0.9280026,-0.2688453,-0.9777236,-1.797456,-2.084732,-3.260066,-5.891377,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现有,帕克,森林,小区,两,室,一,厅,的,一,间,卧室,出租,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
315,1,9,-3.535944,-2.669672,-3.811208,-4.227457,-1.29993,-0.369674,-2.599735,-1.262987,-7.008328,-2.715079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可以,提供,去,这,两,个,地方,的,搭车,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
316,1,3,-5.886802,-1.82823,-4.025279,-2.538492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,胶片,相机,佳能,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
317,1,3,-Infinity,-3.294987,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<unk>,已,出,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
318,1,4,-5.445959,-2.439656,-6.24491,-6.299613,-1.847384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小区,提供,方可,停车位,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
319,1,5,-5.073573,-5.930875,-1.432256,-4.330297,-2.730164,-0.7836418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,本人,博士生,，,男,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
320,1,9,-3.612083,-3.583895,-0.3454795,-1.887929,-7.584604,-0.6334684,-2.932071,-5.319402,-2.913393,-2.672416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,爱,干净,，,不,吵闹,，,不,开,派对,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
321,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-6.696387,-2.933994,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,联系,方式,：,电子,邮箱,：,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
322,1,6,-4.495176,-4.07776,-3.116849,-4.282973,-5.50815,-1.074847,-0.3561384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常,赞成,：,不要,宠物,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
323,1,10,-4.806756,-3.929517,-Infinity,-3.64181,-1.352551,-3.70052,-3.551271,-2.532546,-5.38623,-1.958433,-3.707628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,决定,叫,<unk>,去,了,可,带,一,个,人,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
324,1,6,-5.637844,-5.091914,-6.056192,-1.984377,-6.310674,-1.984377,-1.504958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,谢谢,~,笑,）,笑,）,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
325,1,16,-4.128193,-4.880408,-0.328867,-0.5658115,-0.8489779,-4.377647,-5.627583,-3.545167,-0.8492944,-3.299357,-Infinity,-3.919846,-3.528788,-5.185119,-4.989819,-0.9392688,-0.4578035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仅,去年,一,年,，,移民,日报,发布,了,近,<unk>,专业,法律,移民,文章,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
326,1,3,-6.527233,-4.728459,-4.486331,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,打包,免费,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
327,1,3,-5.445959,-5.413785,-4.486331,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,拍照,免费,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
