word index,word form,pos-tag,head,dep rel,frequency
5,studio,NN,16,nsubj,null
6,，,PU,16,punct,
7,即,VC,16,cop,7.945873643378736E-16
8,一,CD,16,nummod,1.3474564558635294E-14
9,室,M,9,mark:clf,1.936234279850008E-16
10,一,CD,14,dep,1.3474564558635294E-14
11,厅,NN,14,dep,1.1640491790882342E-16
12,一,CD,14,dep,1.3474564558635294E-14
13,厨,NN,16,dep,3.645293341503512E-19
14,一,CD,16,dep,1.3474564558635294E-14
15,卫,NN,0,root,2.8880212985467034E-17
16,，,PU,16,punct,
17,适合,VV,16,conj,8.665195755865434E-17
18,两,CD,20,dep,2.2846574348347108E-15
19,人,NN,25,conj,8.075616574839426E-15
20,或,CC,25,cc,1.7884783684254306E-15
21,三,CD,25,nummod,3.169924772301475E-15
22,口,M,22,mark:clf,1.3345942968133994E-16
23,之,DEG,22,case,4.200218127801907E-15
24,家,NN,18,dobj,1.2934721522078271E-15
25,居住,VV,18,conj,1.2198307041251068E-16
26,。,PU,16,punct,

CMU,1292
0,一,CD,6,nummod,1.3474564558635294E-14
1,室,M,1,mark:clf,1.936234279850008E-16
2,一,CD,4,dep,1.3474564558635294E-14
3,厅,NN,6,nmod:assmod,1.1640491790882342E-16
4,的,DEG,4,case,1.122713139757776E-13
5,apartment,NN,0,root,null
6,。,PU,6,punct,

CMU,1293
0,so,AD,8,advmod,null
1,，,PU,8,punct,
2,房子,NN,8,nsubj,5.697592533566408E-17
3,是,VC,8,cop,1.9796253661710535E-14
4,两,CD,8,nummod,2.2846574348347108E-15
5,层,M,5,mark:clf,1.858352064842834E-16
6,的,DEG,5,case,1.122713139757776E-13
7,house,NN,0,root,null
8,还,AD,11,advmod,2.8420918174349612E-15
9,再,AD,11,advmod,6.554277075104654E-16
10,加,VV,8,conj,5.396625783900244E-16
11,一,CD,14,nummod,1.3474564558635294E-14
12,个,M,12,mark:clf,4.571657372707505E-15
13,地下室,NN,11,dobj,2.702524115404288E-18
14,，,PU,8,punct,
15,空间,NN,18,nsubj,2.3014190697805613E-16
16,非常,AD,18,advmod,4.303792994401794E-16
17,大,VA,8,conj,4.037706755720687E-15
18,，,PU,8,punct,
19,适合,VV,8,conj,8.665195755865434E-17
20,各,DT,24,det,2.6393840281239834E-15
21,种,M,21,mark:clf,6.554006643641779E-15
22,聚会,NN,24,compound:nn,8.640186121169143E-18
23,活动,NN,20,dobj,1.521476761767182E-15
24,。,PU,8,punct,

CMU,1295
0,附近,NN,2,dep,9.393263247132661E-17
1,有,VE,0,root,1.0111497814599467E-14
2,印度,NR,4,nmod:assmod,1.6824891224658062E-16
3,超市,NN,12,dep,3.831698570702402E-18
4,，,PU,12,punct,
5,韩国,NR,7,nmod:assmod,6.143877986252191E-17
6,超市,NN,12,dep,3.831698570702402E-18
7,，,PU,12,punct,
8,街,NN,12,compound:nn,2.5508228717581378E-17
9,对面,NN,12,compound:nn,1.0105529458079116E-17
10,pizza,NN,12,compound:nn,null
11,店,NN,2,dobj,4.5761684432010234E-17
12,，,PU,2,punct,
13,生活,NN,16,nsubj,1.7391325878403708E-15
14,极为,AD,16,advmod,1.0102830898671847E-16
15,便利,VA,2,conj,3.703881496217757E-17
16,。,PU,2,punct,

CMU,1296
0,我,PN,5,nmod:topic,5.506971700550334E-15
1,暑假,NN,5,nsubj,8.286431840576259E-18
2,要,VV,5,xcomp,3.647979175476611E-15
3,出外,VV,5,xcomp,1.192929519967512E-18
4,实习,VV,0,root,2.6924652671871402E-17
5,，,PU,5,punct,
6,所以,AD,10,advmod,8.573118606800775E-16
7,bedroom,NN,10,nsubj,null
8,空,AD,10,advmod,4.197423711983464E-17
9,出来,VV,5,conj,4.460913098810316E-16
10,了,AS,10,aux:asp,1.797542369056733E-14
11,。,PU,5,punct,

CMU,1298
0,位置,NN,4,nmod:topic,1.6052067294311488E-16
1,：,PU,4,punct,
2,apartment,NN,4,nsubj,null
3,位于,VV,0,root,4.144731461945767E-17
4,squirrel,NN,7,compound:nn,null
5,hill,NN,7,compound:nn,null
6,地区,NN,4,dobj,1.5328719724130768E-15
7,。,PU,4,punct,

CMU,1299
0,房间,NN,2,nsubj,3.803945613765072E-17
1,在,VV,0,root,1.880388846275893E-14
2,一,CD,8,nummod,1.3474564558635294E-14
3,个,M,3,mark:clf,4.571657372707505E-15
4,很,AD,6,advmod,2.0648311228989252E-15
5,漂亮,VA,8,amod,3.163351094374745E-17
6,的,DEC,6,mark,1.122713139757776E-13
7,house,NN,10,nmod:assmod,null
8,的,DEG,8,case,1.122713139757776E-13
9,二,CD,2,nmod:range,3.429608678788833E-15
10,层,M,10,mark:clf,1.858352064842834E-16
11,。,PU,2,punct,

CMU,1300
0,房子,NN,3,nsubjpass,5.697592533566408E-17
1,被,SB,3,auxpass,1.3453825234333746E-15
2,包租,VV,7,dep,1.9222439758897566E-19
3,婆,NN,5,compound:nn,3.851106456486918E-18
4,keep,NN,3,dobj,null
5,得很,AD,7,advmod,1.8672496372581802E-20
6,干净,VA,0,root,1.1508204827711246E-17
7,整齐,VA,7,compound:vc,2.7083113103416804E-18
8,，,PU,7,punct,
9,所有,DT,11,det,6.50211110809828E-16
10,人,NN,14,nsubj,8.075616574839426E-15
11,都,AD,14,advmod,3.5373854325946997E-15
12,比较,AD,14,advmod,8.650831362508677E-16
13,安静,VA,7,conj,1.5639174915618042E-17
14,，,PU,7,punct,
15,偶尔,AD,19,advmod,9.945278513182918E-18
16,会,VV,19,aux:modal,3.4522441887023265E-15
17,一起,AD,19,advmod,3.3316791728901933E-16
18,看,VV,7,conj,2.0665056365633513E-15
19,电影,NN,19,dobj,2.64476471258384E-16
20,，,PU,19,punct,
21,玩,VV,19,conj,1.6521066687790217E-17
22,board,NN,24,compound:nn,null
23,game,NN,22,dobj,null
24,，,PU,7,punct,
25,情趣,NN,27,nsubj,8.88180950316846E-18
26,雅致,VA,7,conj,7.080840833342407E-19
27,，,PU,7,punct,
28,气氛,NN,30,nsubj,5.041676335645703E-17
29,和谐,VA,7,conj,5.3317011303313456E-17
30,。,PU,7,punct,

CMU,1301
0,（,PU,3,punct,
1,可,VV,3,aux:modal,1.426493034012033E-15
2,商量,VV,29,dep,1.6786062663707954E-17
3,）,PU,3,punct,
4,卧室,NN,7,nsubj,3.3312820626077486E-18
5,非常,AD,7,advmod,4.303792994401794E-16
6,大,VA,3,dep,4.037706755720687E-15
7,，,PU,7,punct,
8,有,VE,7,conj,1.0111497814599467E-14
9,walk,NN,9,dobj,null
10,in,P,12,case,null
11,closet,NN,15,nmod:prep,null
12,，,PU,15,punct,
13,并且,AD,15,advmod,3.642283360667014E-16
14,有,VE,3,dep,1.0111497814599467E-14
15,空调,NN,15,dobj,1.2345653500640462E-17
16,，,PU,15,punct,
17,full,VV,15,dep,null
18,size,NN,21,nmod:assmod,null
19,的,DEG,19,case,1.122713139757776E-13
20,床,NN,18,dobj,1.3271221009190973E-17
21,，,PU,3,punct,
22,桌子,NN,24,compound:nn,1.2475465718573138E-17
23,椅子,NN,3,dep,1.1183546389068788E-17
24,等等,ETC,24,etc,1.0244294242765769E-19
25,各,DT,29,dep,2.6393840281239834E-15
26,种,M,26,mark:clf,6.554006643641779E-15
27,都,AD,29,advmod,3.5373854325946997E-15
28,是,VC,0,root,1.9796253661710535E-14
29,全,DT,29,dep,1.027375905836027E-15
30,的,DEG,30,case,1.122713139757776E-13
31,。,PU,29,punct,

CMU,1302
0,客厅,NN,4,dep,6.200291946183327E-18
1,$200,CD,4,dep,
2,/,PU,4,punct,
3,month,CD,0,root,null
4,。,PU,4,punct,

CMU,1303
0,因为,P,7,case,1.277731621447173E-15
1,在,P,7,case,1.880388846275893E-14
2,远离,VV,7,acl,1.489962895483411E-20
3,fifth,NN,3,dobj,null
4,的,DEC,3,mark,1.122713139757776E-13
5,一,CD,7,dep,1.3474564558635294E-14
6,侧,NN,11,nmod:prep,4.1710328241308456E-17
7,，,PU,11,punct,
8,所以,AD,11,advmod,8.573118606800775E-16
9,很,AD,11,advmod,2.0648311228989252E-15
10,安静,VA,13,dep,1.5639174915618042E-17
11,的,SP,13,discourse,1.122713139757776E-13
12,。,PU,0,root,

CMU,1304
0,而且,AD,7,advmod,1.0460398333232872E-15
1,冬天,NT,4,nmod:tmod,2.451359855121447E-17
2,gas,AD,4,advmod,null
3,开,VV,7,nsubj,4.851611425051598E-16
4,的,DEC,4,mark,1.122713139757776E-13
5,很,AD,7,advmod,2.0648311228989252E-15
6,足,VA,0,root,7.853261898185053E-17
7,，,PU,7,punct,
8,很,AD,10,advmod,2.0648311228989252E-15
9,暖和,VA,7,conj,6.961579854798348E-19
10,。,PU,7,punct,

CMU,1306
0,大家,PN,2,nsubj,3.0637071079958133E-16
1,好,VA,0,root,1.7275837767277398E-15
2,，,PU,2,punct,
3,我,PN,6,nmod:assmod,5.506971700550334E-15
4,的,DEG,4,case,1.122713139757776E-13
5,apartment,NN,9,nsubj,null
6,在,P,8,case,1.880388846275893E-14
7,highland,NN,9,nmod:prep,null
8,park,VV,2,conj,null
9,。,PU,2,punct,

CMU,1309
0,送,VV,0,root,9.483485935941139E-17
1,写字,NN,3,compound:nn,5.786875202865719E-18
2,桌,NN,1,dobj,1.4023556351052017E-17
3,，,PU,1,punct,
4,queen,VV,1,conj,null
5,size,NN,7,compound:nn,null
6,mattress+box,NN,5,dobj,
7,，,PU,1,punct,
8,沙发,NN,12,nsubj,3.73162166377401E-18
9,，,PU,12,punct,
10,拎包,AD,12,advmod,5.061397561266608E-20
11,入住,VV,1,dep,7.816869714330135E-19
12,。,PU,1,punct,

CMU,1310
0,两,CD,4,nummod,2.2846574348347108E-15
1,室,M,1,mark:clf,1.936234279850008E-16
2,两,CD,4,dep,2.2846574348347108E-15
3,卫,NN,7,compound:nn,2.8880212985467034E-17
4,一,CD,7,dep,1.3474564558635294E-14
5,大,JJ,7,amod,4.037706755720687E-15
6,厅,NN,9,nsubj,1.1640491790882342E-16
7,一,AD,9,advmod,1.3474564558635294E-14
8,diner,VV,0,root,null
9,。,PU,9,punct,

CMU,1311
0,厅,NN,4,nsubj,1.1640491790882342E-16
1,超级,AD,4,advmod,1.9331021604242238E-17
2,大,AD,4,advmod,4.037706755720687E-15
3,足够,VV,0,root,6.982848595529583E-17
4,放,VV,4,ccomp,2.296561023378421E-16
5,king,NN,11,compound:nn,null
6,size,NN,11,compound:nn,null
7,bed,NN,11,conj,null
8,还有,CC,11,cc,2.165881685408718E-19
9,桌子,NN,11,compound:nn,1.2475465718573138E-17
10,椅子,NN,14,conj,1.1183546389068788E-17
11,还有,CC,14,cc,2.165881685408718E-19
12,空,JJ,14,amod,4.197423711983464E-17
13,位置,NN,5,dobj,1.6052067294311488E-16
14,！,PU,4,punct,

CMU,1312
0,*,PU,6,punct,
1,房间,NN,3,compound:nn,3.803945613765072E-17
2,设施,NN,6,dep,2.40665521303546E-16
3,：,PU,6,punct,
4,独立,AD,6,advmod,4.1029549486573844E-16
5,bedroom,VV,0,root,null
6,大概,AD,8,advmod,6.001001415549247E-17
7,4m*5m,CD,6,nmod:range,
8,。,PU,6,punct,

CMU,1322
0,不用,AD,3,advmod,5.891485945385947E-17
1,单独,AD,3,advmod,4.6824609893328914E-17
2,交,VV,0,root,2.1253278369513072E-16
3,deposit,NN,3,dobj,null
4,。,PU,3,punct,

CMU,1323
0,所以,AD,8,advmod,8.573118606800775E-16
1,白天,NT,8,nmod:tmod,1.1182587185488004E-17
2,这个,DT,4,det,1.6934180962245351E-15
3,家,NN,8,dep,1.2934721522078271E-15
4,基本上,AD,8,advmod,4.091323006567752E-18
5,是,VC,8,cop,1.9796253661710535E-14
6,all,DT,8,det,null
7,yours,NN,0,root,null
8,。,PU,8,punct,

CMU,1325
0,房间,NN,2,nsubj,3.803945613765072E-17
1,是,VC,0,root,1.9796253661710535E-14
2,这个,DT,4,det,1.6934180962245351E-15
3,house,NN,7,advmod:loc,null
4,中,LC,4,case,8.865034247531762E-15
5,最,AD,7,advmod,1.1669090765377923E-15
6,大,VA,9,dep,4.037706755720687E-15
7,的,DEC,7,mark,1.122713139757776E-13
8,一,CD,2,dep,1.3474564558635294E-14
9,间,M,9,mark:clf,1.7419233586852072E-15
10,。,PU,2,punct,

CMU,1327
0,整个,DT,2,det,4.4346641730876536E-16
1,apartment,NN,3,dep,null
2,有,VE,0,root,1.0111497814599467E-14
3,四,CD,6,nummod,1.6912167879535428E-15
4,个,M,4,mark:clf,4.571657372707505E-15
5,卧室,NN,10,dep,3.3312820626077486E-18
6,，,PU,10,punct,
7,两,CD,10,nummod,2.2846574348347108E-15
8,个,M,8,mark:clf,4.571657372707505E-15
9,洗手间,NN,3,dobj,8.535952665390691E-19
10,。,PU,3,punct,

CMU,1329
0,你,PN,4,nsubj,1.6284495750785415E-15
1,也,AD,4,advmod,5.4476054718648106E-15
2,可以,VV,4,aux:modal,2.856512995643701E-15
3,认为,VV,0,root,1.3683025011554756E-15
4,他,PN,10,nsubj,6.291256610934994E-15
5,是,VC,10,cop,1.9796253661710535E-14
6,一,CD,10,nummod,1.3474564558635294E-14
7,个,M,7,mark:clf,4.571657372707505E-15
8,living,NN,10,compound:nn,null
9,room,NN,4,ccomp,null
10,。,PU,4,punct,

CMU,1332
0,house,NN,9,nsubj,null
1,是,VC,9,cop,1.9796253661710535E-14
2,上下,NN,6,compound:nn,4.817670326080107E-17
3,两,CD,6,nummod,2.2846574348347108E-15
4,层,M,4,mark:clf,1.858352064842834E-16
5,改造,NN,9,compound:nn,3.339093177100594E-16
6,成,VV,9,acl,1.106450602734831E-15
7,的,DEC,7,mark,1.122713139757776E-13
8,apartment,NN,0,root,null
9,，,PU,9,punct,
10,出租,NN,13,nmod:assmod,4.4952564238166815E-17
11,的,DEG,11,case,1.122713139757776E-13
12,bedroom,NN,14,nsubj,null
13,位于,VV,9,conj,4.144731461945767E-17
14,第二,OD,14,nmod:range,1.627065060630039E-18
15,层,M,15,mark:clf,1.858352064842834E-16
16,。,PU,9,punct,

CMU,1333
0,utility,VV,0,root,null
1,四,CD,5,nummod,1.6912167879535428E-15
2,个,M,2,mark:clf,4.571657372707505E-15
3,人,NN,5,compound:nn,8.075616574839426E-15
4,share,NN,1,dobj,null
5,。,PU,1,punct,

CMU,1337
0,有,VE,4,dep,1.0111497814599467E-14
1,兴趣,NN,1,dobj,1.4573480553296168E-16
2,的,DEC,1,mark,1.122713139757776E-13
3,同学,NN,6,nsubj,3.672956772773303E-17
4,请,VV,6,xcomp,1.9298971415262998E-16
5,text,VV,0,root,null
6,412,CD,6,nmod:range,
7,.,PU,6,punct,

CMU,1342
0,会,VV,2,aux:modal,3.4522441887023265E-15
1,续签,VV,0,root,2.609992943311391E-19
2,lease,NN,2,dobj,null
3,，,PU,2,punct,
4,保障,VV,2,conj,2.9362097680380954E-16
5,权利,NN,5,dobj,3.670557484883237E-16
6,。,PU,2,punct,

CMU,1343
0,顶,VV,0,root,1.1880120029433628E-17
1,一下,AD,1,advmod,1.814688478376524E-16
2,~,PU,5,punct,
3,再,AD,5,advmod,6.554277075104654E-16
4,顶,VV,1,dep,1.1880120029433628E-17
5,~,PU,5,punct,
6,这,PN,17,nsubj,9.986113024608066E-15
7,是,VC,17,cop,1.9796253661710535E-14
8,一,CD,17,nummod,1.3474564558635294E-14
9,个,M,9,mark:clf,4.571657372707505E-15
10,和,P,12,case,1.591811265979484E-14
11,bedroom,NN,14,nmod:prep,null
12,几乎,AD,14,advmod,2.3433215584725536E-16
13,一样,VA,17,amod,4.442422211649029E-16
14,的,DEC,14,mark,1.122713139757776E-13
15,living,NN,17,compound:nn,null
16,room,NN,5,dep,null
17,，,PU,17,punct,
18,可以,VV,25,aux:modal,2.856512995643701E-15
19,给,P,24,case,1.0467726648590057E-15
20,有,VE,24,dep,1.0111497814599467E-14
21,兴趣,NN,21,dobj,1.4573480553296168E-16
22,的,DEC,21,mark,1.122713139757776E-13
23,同学,NN,25,nmod:prep,3.672956772773303E-17
24,看,VV,17,conj,2.0665056365633513E-15
25,实物,NN,27,compound:nn,3.57323796851507E-17
26,图,NN,25,dobj,1.9425132264898157E-16
27,~,PU,5,punct,

CMU,1346
0,房子,NN,2,compound:nn,5.697592533566408E-17
1,信息,NN,7,dep,8.199902085553796E-16
2,：,PU,7,punct,
3,是,VC,7,cop,1.9796253661710535E-14
4,一,CD,7,nummod,1.3474564558635294E-14
5,个,M,5,mark:clf,4.571657372707505E-15
6,house,NN,0,root,null
7,，,PU,7,punct,
8,共,AD,10,advmod,2.612185043228008E-16
9,三,CD,18,nsubj,3.169924772301475E-15
10,层,M,10,mark:clf,1.858352064842834E-16
11,，,PU,18,punct,
12,一,CD,18,dep,1.3474564558635294E-14
13,层,M,13,mark:clf,1.858352064842834E-16
14,是,VC,18,cop,1.9796253661710535E-14
15,客厅,NN,18,conj,6.200291946183327E-18
16,，,PU,18,punct,
17,厨房,NN,7,conj,1.6016077975960497E-17
18,。,PU,7,punct,

CMU,1347
0,每,DT,4,dep,9.508670145689131E-16
1,层,M,1,mark:clf,1.858352064842834E-16
2,均,AD,4,advmod,2.4974272057612E-16
3,有,VE,0,root,1.0111497814599467E-14
4,一,CD,10,nummod,1.3474564558635294E-14
5,个,M,5,mark:clf,4.571657372707505E-15
6,独立,JJ,10,amod,4.1029549486573844E-16
7,卫生间,NN,10,conj,4.0469758276828704E-18
8,和,CC,10,cc,1.591811265979484E-14
9,shower,NN,4,dobj,null
10,。,PU,4,punct,

CMU,1352
0,房间,NN,3,nsubj,3.803945613765072E-17
1,比较,AD,3,advmod,8.650831362508677E-16
2,小,VA,0,root,7.748387054945583E-16
3,，,PU,3,punct,
4,full,NN,6,compound:nn,null
5,size,NN,8,nmod:assmod,null
6,的,DEG,6,case,1.122713139757776E-13
7,床,NN,10,nsubj,1.3271221009190973E-17
8,可以,VV,10,aux:modal,2.856512995643701E-15
9,放下,VV,3,conj,8.786176906164364E-18
10,，,PU,3,punct,
11,不过,AD,17,advmod,3.111303429143335E-16
12,现在,NT,15,nmod,8.370153686983242E-16
13,的,DEG,13,case,1.122713139757776E-13
14,床,NN,17,nsubj,1.3271221009190973E-17
15,是,VC,17,cop,1.9796253661710535E-14
16,twin,VV,3,conj,null
17,的,DEC,17,mark,1.122713139757776E-13
18,。,PU,3,punct,

CMU,1356
0,两,CD,3,nummod,2.2846574348347108E-15
1,个,M,1,mark:clf,4.571657372707505E-15
2,full,NN,5,nsubj,null
3,bath,AD,5,advmod,null
4,洗澡,VV,0,root,6.262032683333079E-18
5,不,AD,5,dep,8.491289141164867E-15
6,会,VV,5,dep,3.4522441887023265E-15
7,挤,VV,5,dep,1.3452958114296717E-17
8,。,PU,5,punct,

CMU,1359
0,一楼,CD,7,dep,7.257973761260392E-21
1,，,PU,7,punct,
2,one,NN,4,compound:nn,null
3,bedroom,NN,7,nsubj,null
4,，,PU,7,punct,
5,one,AD,7,advmod,null
6,living,VV,0,root,null
7,room,NN,7,dobj,null
8,.,PU,7,punct,

CMU,1360
0,the,DT,2,det,null
1,price,NN,15,nmod:topic,null
2,:,PU,15,punct,
3,公寓,NN,5,compound:nn,1.0986334132859738E-17
4,出价,NN,11,compound:nn,1.5257411890466284E-18
5,两,CD,7,dep,2.2846574348347108E-15
6,人,NN,8,nsubj,8.075616574839426E-15
7,住,VV,11,acl,3.8834763799930854E-16
8,的,DEC,8,mark,1.122713139757776E-13
9,one,NN,11,compound:nn,null
10,bedroom,NN,13,compound:nn,null
11,one,NN,13,compound:nn,null
12,living,NN,15,nsubj,null
13,room,AD,15,advmod,null
14,是,VC,0,root,1.9796253661710535E-14
15,$1100,CD,15,dep,
16,.,PU,15,punct,

CMU,1361
0,我的,NN,2,compound:nn,
1,房间,NN,3,nsubj,3.803945613765072E-17
2,是,VC,0,root,1.9796253661710535E-14
3,这个,DT,5,det,1.6934180962245351E-15
4,house,NN,8,advmod:loc,null
5,中,LC,5,case,8.865034247531762E-15
6,最,AD,8,advmod,1.1669090765377923E-15
7,大,VA,10,dep,4.037706755720687E-15
8,的,DEC,8,mark,1.122713139757776E-13
9,一,CD,3,dep,1.3474564558635294E-14
10,间,M,10,mark:clf,1.7419233586852072E-15
11,。,PU,3,punct,

CMU,1363
0,两,CD,2,dep,2.2846574348347108E-15
1,房,NN,6,nmod,1.5408563190726118E-16
2,中,LC,2,case,8.865034247531762E-15
3,的,DEG,2,case,1.122713139757776E-13
4,一,CD,6,dep,1.3474564558635294E-14
5,房,NN,8,nsubj,1.5408563190726118E-16
6,现在,NT,8,nmod:tmod,8.370153686983242E-16
7,出租,VV,0,root,4.4952564238166815E-17
8,，,PU,8,punct,
9,月,NN,11,nsubj,5.242715750195172E-15
10,租,VV,8,conj,1.6208430267360243E-17
11,$450,CD,14,dep,
12,加,P,14,dep,5.396625783900244E-16
13,utility,CD,11,nmod:range,null
14,。,PU,8,punct,

CMU,1366
0,独立,VV,0,root,4.1029549486573844E-16
1,两,CD,4,nummod,2.2846574348347108E-15
2,层,M,2,mark:clf,1.858352064842834E-16
3,house,NN,1,dobj,null
4,。,PU,1,punct,

CMU,1367
0,刚刚,AD,3,advmod,6.108604873241519E-17
1,重新,AD,3,advmod,2.347732616006049E-16
2,装修,VV,11,dep,4.619972073390128E-18
3,过,AS,3,aux:asp,1.2230433966516772E-15
4,，,PU,3,punct,
5,都,AD,7,advmod,3.5373854325946997E-15
6,是,VC,3,conj,1.9796253661710535E-14
7,新,JJ,7,dep,2.311372597444539E-15
8,的,DEG,8,case,1.122713139757776E-13
9,非常,AD,11,advmod,4.303792994401794E-16
10,干净,VA,0,root,1.1508204827711246E-17
11,，,PU,11,punct,
12,周围,NN,14,compound:nn,8.555648312249441E-17
13,植被,NN,15,nsubj,7.774664756775669E-18
14,丰富,VA,11,dep,3.0903716886034814E-16
15,，,PU,11,punct,
16,附近,NN,18,nsubj,9.393263247132661E-17
17,住,VV,22,nsubj,3.8834763799930854E-16
18,的,DEC,18,mark,1.122713139757776E-13
19,都,AD,22,advmod,3.5373854325946997E-15
20,是,VC,22,cop,1.9796253661710535E-14
21,family,NN,24,dep,null
22,很,AD,24,advmod,2.0648311228989252E-15
23,安静,VA,11,conj,1.5639174915618042E-17
24,，,PU,11,punct,
25,也,AD,28,advmod,5.4476054718648106E-15
26,很,AD,28,advmod,2.0648311228989252E-15
27,安全,VA,11,conj,4.749614832023531E-16
28,。,PU,11,punct,

CMU,1369
0,健身房,NN,0,root,5.439323772095233E-19
1,（,PU,15,punct,
2,带,VV,15,dep,5.490937877308129E-16
3,空调,NN,6,conj,1.2345653500640462E-17
4,跟,CC,6,cc,9.816118553685176E-17
5,电视,NN,3,dobj,2.252771461508501E-16
6,，,PU,3,punct,
7,一般,AD,11,advmod,8.258703822932029E-16
8,很少,CD,10,dep,3.274145502645756E-18
9,人,NN,11,dep,8.075616574839426E-15
10,用,VV,3,conj,1.4794661068847302E-15
11,，,PU,3,punct,
12,很,AD,14,advmod,2.0648311228989252E-15
13,free,VV,3,conj,null
14,）,PU,1,parataxis:prnmod,
15,；,PU,1,punct,

CMU,1371
0,匹,M,5,nummod,5.481528729649699E-18
1,大,JJ,5,amod,4.037706755720687E-15
2,的,DEG,2,case,1.122713139757776E-13
3,学生,NN,5,compound:nn,6.664291331129961E-16
4,公寓,NN,6,nsubj,1.0986334132859738E-17
5,college,VV,0,root,null
6,garden,NN,6,dobj,null
7,，,PU,6,punct,
8,很,AD,10,advmod,2.0648311228989252E-15
9,方便,VA,12,amod,8.598185793711912E-17
10,的,DEC,10,mark,1.122713139757776E-13
11,maintenance,NN,13,nsubj,null
12,service,VV,6,conj,null
13,。,PU,6,punct,

CMU,1373
0,还没有,AD,8,advmod,
1,尝试,NN,8,nsubj,5.67996876644215E-17
2,用,P,6,case,1.4794661068847302E-15
3,easy,NN,6,compound:nn,null
4,recovery,NN,6,compound:nn,null
5,软件,NN,8,nmod:prep,9.68161902758774E-17
6,，,PU,8,punct,
7,听说,VV,0,root,2.1486160209546182E-20
8,软件,NN,10,compound:nn,9.68161902758774E-17
9,层面,NN,13,nsubj,6.61412434438594E-17
10,很,AD,13,advmod,2.0648311228989252E-15
11,难,AD,11,dep,2.620033246925977E-16
12,恢复,VV,8,ccomp,2.8270210665613153E-16
13,求,VV,8,conj,1.928652095278443E-16
14,高手,NN,14,dobj,1.3166667818885592E-18
15,帮忙,VV,14,ccomp,1.1969773590784175E-17
16,恢复,VV,14,conj,2.8270210665613153E-16
17,硬盘,NN,17,dobj,3.3278609031696215E-18
18,！,PU,8,punct,

CMU,1375
0,因为,P,5,case,1.277731621447173E-15
1,是,VC,5,cop,1.9796253661710535E-14
2,学校,NN,5,nmod:assmod,6.255395634023112E-16
3,的,DEG,3,case,1.122713139757776E-13
4,房产,NN,15,nmod:prep,1.4401418614975256E-17
5,，,PU,15,punct,
6,所以,AD,15,advmod,8.573118606800775E-16
7,你,PN,15,nsubj,1.6284495750785415E-15
8,必须,VV,15,aux:modal,1.3706356039984676E-15
9,跟,P,14,case,9.816118553685176E-17
10,学校,NN,14,nmod:assmod,6.255395634023112E-16
11,的,DEG,11,case,1.122713139757776E-13
12,property,NN,14,compound:nn,null
13,management,NN,15,nmod:prep,null
14,签,VV,0,root,1.8885183779894154E-17
15,合同,NN,15,dobj,3.8270195756353415E-16
16,及,CC,15,cc,1.6105979011834887E-15
17,付,VV,15,conj,7.484710303685951E-17
18,押金,NN,18,dobj,1.539841481684143E-18
19,。,PU,15,punct,

CMU,1376
0,我们,PN,3,nsubj,4.67946699522274E-15
1,共同,AD,3,advmod,5.055937774484789E-16
2,share,VV,6,acl,null
3,的,DEC,3,mark,1.122713139757776E-13
4,公共,JJ,6,amod,2.730796960682403E-16
5,区域,NN,7,nsubj,3.232230224572687E-16
6,希望,VV,0,root,4.064356596566664E-16
7,能,VV,9,aux:modal,1.8122264585722747E-15
8,保持,VV,7,ccomp,3.38858424505469E-16
9,卫生,NN,9,dobj,3.507549788895867E-16
10,。,PU,7,punct,

CMU,1382
0,独立,AD,2,advmod,4.1029549486573844E-16
1,house,VV,0,root,null
2,。,PU,2,punct,

CMU,1383
0,一,CD,4,nummod,1.3474564558635294E-14
1,间,M,1,mark:clf,1.7419233586852072E-15
2,大,JJ,4,amod,4.037706755720687E-15
3,房间,NN,5,compound:nn,3.803945613765072E-17
4,出租,NN,7,dep,4.4952564238166815E-17
5,，,PU,7,punct,
6,有,VE,0,root,1.0111497814599467E-14
7,家具,NN,11,dep,1.1562112068951269E-17
8,，,PU,11,punct,
9,超大,JJ,11,amod,1.2806007272511067E-18
10,closet,NN,7,dobj,null
11,。,PU,7,punct,

CMU,1384
0,一,CD,3,nummod,1.3474564558635294E-14
1,个,M,1,mark:clf,4.571657372707505E-15
2,月,NN,8,nsubj,5.242715750195172E-15
3,$500,CD,6,dep,
4,，,PU,6,punct,
5,一,CD,8,dep,1.3474564558635294E-14
6,年,M,6,mark:clf,1.3771818103346435E-14
7,lease,VV,0,root,null
8,.,PU,8,punct,

CMU,1385
0,1-3,CD,3,nummod,
1,个,M,1,mark:clf,4.571657372707505E-15
2,bedroom,NN,4,nsubj,null
3,均可,VV,0,root,7.737575551652048E-21
4,。,PU,4,punct,

CMU,1386
0,有,VE,0,root,1.0111497814599467E-14
1,需要,VV,1,dobj,1.3006553080897865E-15
2,roommate,NN,2,dobj,null
3,的,DEC,2,mark,1.122713139757776E-13
4,也,AD,7,advmod,5.4476054718648106E-15
5,可以,VV,7,aux:modal,2.856512995643701E-15
6,联系,VV,1,conj,6.045679839404027E-16
7,我,PN,7,dobj,5.506971700550334E-15
8,。,PU,1,punct,

CMU,1387
0,大家,PN,4,nsubj,3.0637071079958133E-16
