word index,word form,pos-tag,head,dep rel,frequency
26,相隔,VV,6,conj,2.798188685861077E-18
27,，,PU,6,punct,
28,所以,AD,33,advmod,8.573118606800775E-16
29,互相,JJ,31,amod,1.365343166268043E-16
30,干扰,NN,33,nsubj,3.826237504982476E-17
31,不,AD,33,neg,8.491289141164867E-15
32,大,VA,6,conj,4.037706755720687E-15
33,。,PU,6,punct,

CMU,1450
0,去,VV,0,root,8.224400145007002E-16
1,中国,NR,9,nmod:assmod,4.332728905141852E-15
2,超市,NN,7,conj,3.831698570702402E-18
3,、,PU,7,punct,
4,匹大,NN,7,conj,
5,、,PU,7,punct,
6,市中心,NN,9,compound:nn,
7,等,ETC,7,etc,2.527334342100254E-15
8,地,NN,1,dobj,3.8936099501691765E-15
9,只,AD,11,advmod,8.686933866882199E-16
10,需,VV,1,conj,2.339143907143715E-16
11,一,CD,14,nummod,1.3474564558635294E-14
12,辆,M,12,mark:clf,6.661969418995412E-17
13,公交,NN,11,dobj,5.526931032473442E-18
14,。,PU,1,punct,

CMU,1451
0,适合,VV,0,root,8.665195755865434E-17
1,交流,NN,3,compound:nn,2.583439630319094E-16
2,学者,NN,9,conj,2.411262587568489E-16
3,或者,CC,9,cc,6.810390825864337E-16
4,夏季,NT,7,nmod:tmod,1.551470226428506E-17
5,过来,VV,7,xcomp,5.184105278010948E-17
6,读书,VV,9,acl,6.257428506145319E-17
7,的,DEC,7,mark,1.122713139757776E-13
8,女生,NN,1,dobj,5.1082386694615265E-18
9,。,PU,1,punct,

CMU,1458
0,公寓,NN,3,nsubj,1.0986334132859738E-17
1,非常,AD,3,advmod,4.303792994401794E-16
2,安全,VA,0,root,4.749614832023531E-16
3,，,PU,3,punct,
4,服务,NN,7,nsubj,1.0726044009709325E-15
5,很,AD,7,advmod,2.0648311228989252E-15
6,好,VA,3,conj,1.7275837767277398E-15
7,，,PU,3,punct,
8,每,DT,11,det,9.508670145689131E-16
9,天,M,9,mark:clf,5.862477071226845E-16
10,白天,NN,15,nmod:topic,1.1182587185488004E-17
11,公寓,NN,13,compound:nn,1.0986334132859738E-17
12,门口,NN,15,nsubj,7.711996789497826E-18
13,都,AD,15,advmod,3.5373854325946997E-15
14,有,VE,3,conj,1.0111497814599467E-14
15,非常,AD,17,advmod,4.303792994401794E-16
16,好,JJ,20,amod,1.7275837767277398E-15
17,的,DEG,17,case,1.122713139757776E-13
18,门卫,NN,20,compound:nn,3.064335706075753E-19
19,大叔,NN,21,nsubj,7.329274560765284E-19
20,负责,VV,15,ccomp,4.187898820426285E-16
21,开门,NN,21,dobj,2.4046914035710696E-18
22,、,PU,21,punct,
23,收取,VV,21,conj,3.261189859614643E-17
24,信件,NN,26,compound:nn,1.1921429730312697E-17
25,包裹,NN,24,dobj,4.9036085722277535E-18
26,。,PU,3,punct,

CMU,1460
0,人,NN,4,nsubj,8.075616574839426E-15
1,都,AD,4,advmod,3.5373854325946997E-15
2,很,AD,4,advmod,2.0648311228989252E-15
3,好,VA,0,root,1.7275837767277398E-15
4,。,PU,4,punct,

CMU,1461
0,出租,VV,6,nsubj,4.4952564238166815E-17
1,的,DEC,1,mark,1.122713139757776E-13
2,是,VC,6,cop,1.9796253661710535E-14
3,房子,NN,6,nmod:assmod,5.697592533566408E-17
4,的,DEG,4,case,1.122713139757776E-13
5,客厅,NN,0,root,6.200291946183327E-18
6,，,PU,6,punct,
7,地方,NN,9,compound:nn,1.0411402214326461E-15
8,敞亮,NN,14,nsubj,3.7121178576314163E-20
9,，,PU,14,punct,
10,与,P,13,case,4.9113320155133154E-15
11,其他,DT,13,det,1.1789080738643377E-15
12,屋子,NN,14,nmod:prep,1.6417089019633308E-17
13,相隔,VV,6,conj,2.798188685861077E-18
14,，,PU,6,punct,
15,虽然,CS,18,advmod,6.516708268190641E-16
16,是,VC,18,cop,1.9796253661710535E-14
17,客厅,NN,6,dep,6.200291946183327E-18
18,也,AD,22,advmod,5.4476054718648106E-15
19,是,VC,22,cop,1.9796253661710535E-14
20,能够,VV,22,aux:modal,5.391481255361977E-16
21,有,VE,18,conj,1.0111497814599467E-14
22,隐私,NN,22,dobj,9.114863999846112E-18
23,的,DEC,22,mark,1.122713139757776E-13
24,。,PU,6,punct,

CMU,1462
0,可以,VV,0,root,2.856512995643701E-15
1,出,VV,1,advmod:rcomp,2.200679864753091E-15
2,粗,JJ,9,amod,2.9713569056451576E-18
3,全,DT,9,det,1.027375905836027E-15
4,套,M,4,mark:clf,1.1791067568993706E-16
5,或,AD,8,advmod,1.7884783684254306E-15
6,只,AD,8,advmod,8.686933866882199E-16
7,租,VV,9,acl,1.6208430267360243E-17
8,客厅,NN,1,dobj,6.200291946183327E-18
9,（,PU,1,punct,
10,320/per,CD,1,dep,
11,月,M,11,mark:clf,5.242715750195172E-15
12,）,PU,1,punct,
13,。,PU,1,punct,

CMU,1466
0,这个,DT,2,det,1.6934180962245351E-15
1,公寓,NN,8,nsubj,1.0986334132859738E-17
2,是,VC,8,cop,1.9796253661710535E-14
3,在,P,6,case,1.880388846275893E-14
4,这个,DT,6,det,1.6934180962245351E-15
5,地段,NN,8,nmod:prep,1.3454109158593658E-17
6,来,LC,6,case,4.312475001799085E-15
7,说,VV,0,root,4.2713502673438456E-15
8,是,VC,8,ccomp,1.9796253661710535E-14
9,非常,AD,11,advmod,4.303792994401794E-16
10,便宜,JJ,9,dep,2.0926368999801042E-17
11,的,DEG,11,case,1.122713139757776E-13
12,。,PU,8,punct,

CMU,1467
0,房间,NN,3,advmod:loc,3.803945613765072E-17
1,内,LC,1,case,1.1675294254669376E-15
2,有,VE,0,root,1.0111497814599467E-14
3,一,CD,9,nummod,1.3474564558635294E-14
4,个,M,4,mark:clf,4.571657372707505E-15
5,很,AD,7,advmod,2.0648311228989252E-15
6,大,JJ,9,amod,4.037706755720687E-15
7,的,DEG,7,case,1.122713139757776E-13
8,衣橱,NN,13,conj,
9,和,CC,13,cc,1.591811265979484E-14
10,一,CD,13,nummod,1.3474564558635294E-14
11,个,M,11,mark:clf,4.571657372707505E-15
12,卧室,NN,3,dobj,3.3312820626077486E-18
13,。,PU,3,punct,

CMU,1468
0,地下室,NN,2,nsubj,2.702524115404288E-18
1,有,VE,0,root,1.0111497814599467E-14
2,洗衣机,NN,5,conj,9.631427101550618E-18
3,和,CC,5,cc,1.591811265979484E-14
4,烘干机,NN,2,dobj,
5,，,PU,2,punct,
6,是,VC,9,cop,1.9796253661710535E-14
7,房东,AD,9,advmod,4.215699737542655E-19
8,提供,VV,2,conj,8.46885509597679E-16
9,的,DEC,9,mark,1.122713139757776E-13
10,，,PU,2,punct,
11,免费,VV,2,conj,2.6921007698264426E-17
12,。,PU,2,punct,

CMU,1471
0,我们,PN,4,nsubj,4.67946699522274E-15
1,都,AD,4,advmod,3.5373854325946997E-15
2,很,AD,4,advmod,2.0648311228989252E-15
3,喜欢,VV,0,root,1.5962490469247404E-16
4,这个,DT,6,det,1.6934180962245351E-15
5,公寓,NN,4,dobj,1.0986334132859738E-17
6,，,PU,4,punct,
7,生活,NN,12,nsubj,1.7391325878403708E-15
8,在,P,10,case,1.880388846275893E-14
9,这里,PN,12,nmod:prep,5.771989002761016E-16
10,很,AD,12,advmod,2.0648311228989252E-15
11,方便,VA,4,conj,8.598185793711912E-17
12,。,PU,4,punct,

CMU,1472
0,房间,NN,3,advmod:loc,3.803945613765072E-17
1,内,LC,1,case,1.1675294254669376E-15
2,有,VE,0,root,1.0111497814599467E-14
3,一,CD,9,nummod,1.3474564558635294E-14
4,个,M,4,mark:clf,4.571657372707505E-15
5,很,AD,7,advmod,2.0648311228989252E-15
6,大,JJ,9,amod,4.037706755720687E-15
7,的,DEG,7,case,1.122713139757776E-13
8,衣橱,NN,3,dobj,
9,。,PU,3,punct,

CMU,1473
0,即刻,NN,4,nsubj,3.0016037918925246E-18
1,就,AD,4,advmod,3.725609279809303E-15
2,可以,VV,4,aux:modal,2.856512995643701E-15
3,入住,VV,0,root,7.816869714330135E-19
4,，,PU,4,punct,
5,部分,CD,7,dep,1.0001395759473066E-15
6,家具,NN,8,nsubj,1.1562112068951269E-17
7,赠送,VV,4,conj,6.0715668256422064E-18
8,或者,CC,8,cc,6.810390825864337E-16
9,甩卖,VV,8,conj,9.176380922827015E-21
10,。,PU,4,punct,

CMU,1476
0,管理人,NN,3,nsubj,1.0391372125152543E-19
1,非常,AD,3,advmod,4.303792994401794E-16
2,好,VA,0,root,1.7275837767277398E-15
3,。,PU,3,punct,

CMU,1477
0,一,CD,8,dep,1.3474564558635294E-14
1,、,PU,8,punct,
2,户型,NN,4,compound:nn,2.5665090476492143E-19
3,布局,NN,8,nmod:topic,7.047434969968993E-17
4,整,DT,7,det,8.057847232585057E-17
5,套,M,5,mark:clf,1.1791067568993706E-16
6,房子,NN,8,dep,5.697592533566408E-17
7,有,VE,0,root,1.0111497814599467E-14
8,两,CD,11,nummod,2.2846574348347108E-15
9,间,M,9,mark:clf,1.7419233586852072E-15
10,卧室,NN,19,dep,3.3312820626077486E-18
11,，,PU,19,punct,
12,一,CD,15,nummod,1.3474564558635294E-14
13,间,M,13,mark:clf,1.7419233586852072E-15
14,卧室,NN,19,dep,3.3312820626077486E-18
15,，,PU,19,punct,
16,客厅,NN,19,conj,6.200291946183327E-18
17,及,CC,19,cc,1.6105979011834887E-15
18,餐厅,NN,8,dobj,6.782848254245725E-18
19,。,PU,8,punct,

CMU,1479
0,附近,NN,2,dep,9.393263247132661E-17
1,有,VE,0,root,1.0111497814599467E-14
2,星巴克,NR,10,dep,3.7114783885775607E-19
3,，,PU,10,punct,
4,赛百,CD,6,dep,
5,味,M,10,conj,2.0867921528278646E-17
6,和,CC,10,cc,1.591811265979484E-14
7,许多,CD,10,dep,8.6241322505721E-16
8,意大利,NR,10,nmod:assmod,5.96907272569024E-17
9,餐馆,NN,2,dobj,4.095479555417813E-18
10,。,PU,2,punct,

CMU,1483
0,就,P,4,case,3.725609279809303E-15
1,我,PN,4,compound:nn,5.506971700550334E-15
2,这个,DT,4,det,1.6934180962245351E-15
3,公寓,NN,7,nmod:prep,1.0986334132859738E-17
4,来说,LC,4,case,2.013688050591099E-19
5,，,PU,7,punct,
6,大,VA,0,root,4.037706755720687E-15
7,，,PU,7,punct,
8,整洁,VA,7,dep,3.1340058594933143E-18
9,，,PU,7,punct,
10,干净,VA,7,dep,1.1508204827711246E-17
11,。,PU,7,punct,

CMU,1484
0,我的,NN,2,compound:nn,
1,卧室,NN,4,nsubj,3.3312820626077486E-18
2,还,AD,4,advmod,2.8420918174349612E-15
3,带,VV,0,root,5.490937877308129E-16
4,了,AS,4,aux:asp,1.797542369056733E-14
5,一,CD,8,nummod,1.3474564558635294E-14
6,个,M,6,mark:clf,4.571657372707505E-15
7,衣橱,NN,12,conj,
8,和,CC,12,cc,1.591811265979484E-14
9,一,CD,12,nummod,1.3474564558635294E-14
10,个,M,10,mark:clf,4.571657372707505E-15
11,厕所,NN,4,dobj,2.6548197239866645E-18
12,。,PU,4,punct,

CMU,1485
0,房租,NN,2,nsubj,5.058072322186559E-18
1,便宜,VA,0,root,2.0926368999801042E-17
2,：,PU,2,punct,
3,$450,CD,6,nsubj,
4,全,AD,6,advmod,1.027375905836027E-15
5,包,VV,2,conj,7.364867408302884E-17
6,，,PU,2,punct,
7,房租,NN,12,dep,5.058072322186559E-18
8,，,PU,12,punct,
9,水电,NN,12,dep,1.3291747965819735E-17
10,，,PU,12,punct,
11,无,VE,2,conj,8.327213340016842E-16
12,线网,NN,12,dobj,
13,，,PU,2,punct,
14,暖气,NN,19,nsubj,2.1934747750825843E-18
15,，,PU,19,punct,
16,全,AD,19,advmod,1.027375905836027E-15
17,都,AD,19,advmod,3.5373854325946997E-15
18,包括,VV,2,conj,8.992139017437318E-16
19,。,PU,2,punct,

CMU,1486
0,两,CD,3,nummod,2.2846574348347108E-15
1,个,M,1,mark:clf,4.571657372707505E-15
2,人,NN,6,nsubj,8.075616574839426E-15
3,都,AD,6,advmod,3.5373854325946997E-15
4,很,AD,6,advmod,2.0648311228989252E-15
5,好,VA,0,root,1.7275837767277398E-15
6,，,PU,6,punct,
7,不,AD,9,neg,8.491289141164867E-15
8,喜欢,VV,6,conj,1.5962490469247404E-16
9,聚会,NN,9,dobj,8.640186121169143E-18
10,。,PU,6,punct,

CMU,1492
0,房子,NN,4,nsubj,5.697592533566408E-17
1,可以,VV,4,aux:modal,2.856512995643701E-15
2,不,AD,4,neg,8.491289141164867E-15
3,签,VV,0,root,1.8885183779894154E-17
4,租约,NN,4,dobj,8.761685241401696E-19
5,，,PU,4,punct,
6,但,AD,9,advmod,3.1200825079430014E-15
7,需要,VV,9,xcomp,1.3006553080897865E-15
8,付,VV,4,conj,7.484710303685951E-17
9,一,CD,12,nummod,1.3474564558635294E-14
10,个,M,10,mark:clf,4.571657372707505E-15
11,月,NN,14,nmod:assmod,5.242715750195172E-15
12,的,DEG,12,case,1.122713139757776E-13
13,押金,NN,9,dobj,1.539841481684143E-18
14,。,PU,4,punct,

CMU,1497
0,三,CD,12,dep,3.169924772301475E-15
1,-,PU,12,punct,
2,卧室,NN,4,dep,3.3312820626077486E-18
3,公寓,NN,12,dep,1.0986334132859738E-17
4,，,PU,12,punct,
5,最好,AD,12,advmod,7.673628646266493E-20
6,不,AD,12,neg,8.491289141164867E-15
7,是,VC,12,cop,1.9796253661710535E-14
8,住宅,NN,11,dep,8.084302067343061E-17
9,/,PU,11,punct,
10,联排,NN,12,compound:nn,
11,别墅,NN,0,root,6.7421780224205126E-18
12,。,PU,12,punct,

CMU,1502
0,一,CD,5,nummod,1.3474564558635294E-14
1,间,M,1,mark:clf,1.7419233586852072E-15
2,大,JJ,5,amod,4.037706755720687E-15
3,的,DEG,3,case,1.122713139757776E-13
4,卧室,NN,7,nsubj,3.3312820626077486E-18
5,，,PU,7,punct,
6,带,VV,0,root,5.490937877308129E-16
7,独立,JJ,9,amod,4.1029549486573844E-16
8,卫生间,NN,7,dobj,4.0469758276828704E-18
9,。,PU,7,punct,

CMU,1503
0,一,CD,5,nummod,1.3474564558635294E-14
1,间,M,1,mark:clf,1.7419233586852072E-15
2,中等,JJ,5,amod,5.1917085650612904E-17
3,的,DEG,3,case,1.122713139757776E-13
4,卧室,NN,0,root,3.3312820626077486E-18
5,。,PU,5,punct,

CMU,1504
0,洗碗机,NN,3,conj,
1,和,CC,3,cc,1.591811265979484E-14
2,烘干机,NN,4,nsubj,
3,在,VV,0,root,1.880388846275893E-14
4,地下室,NN,4,dobj,2.702524115404288E-18
5,。,PU,4,punct,

CMU,1505
0,地下室,NN,2,nsubj,2.702524115404288E-18
1,分,VV,0,root,1.1369360109392862E-15
2,两,CD,2,nmod:range,2.2846574348347108E-15
3,间,M,3,mark:clf,1.7419233586852072E-15
4,，,PU,2,punct,
5,两,CD,7,dep,2.2846574348347108E-15
6,边,NN,9,nsubj,7.69480146663965E-17
7,都,AD,9,advmod,3.5373854325946997E-15
8,有,VE,2,conj,1.0111497814599467E-14
9,自己,PN,12,nmod:assmod,2.4365235336029444E-15
10,的,DEG,10,case,1.122713139757776E-13
11,洗衣烘,NN,9,dobj,
12,，,PU,2,punct,
13,一,CD,15,dep,1.3474564558635294E-14
14,楼,NN,22,nmod:topic,1.0392695826094025E-16
15,用,P,17,case,1.4794661068847302E-15
16,一边,NN,22,nmod:prep,7.715309239196798E-17
17,，,PU,22,punct,
18,我们,PN,22,nsubj,4.67946699522274E-15
19,二,OD,21,amod:ordmod,3.429608678788833E-15
20,楼,NN,22,dep,1.0392695826094025E-16
21,用,VV,2,conj,1.4794661068847302E-15
22,另外,DT,25,det,2.4624546432058407E-16
23,一,CD,23,dep,1.3474564558635294E-14
24,边,NN,22,dobj,7.69480146663965E-17
25,。,PU,2,punct,

CMU,1510
0,经常,AD,3,advmod,2.042009495517307E-16
1,要,VV,3,xcomp,3.647979175476611E-15
2,去,VV,0,root,8.224400145007002E-16
3,购物,NN,6,nmod:assmod,1.3436012184369547E-17
4,的,DEG,4,case,1.122713139757776E-13
5,同学,NN,7,compound:nn,3.672956772773303E-17
6,公寓,NN,11,compound:nn,1.0986334132859738E-17
7,两,CD,11,nummod,2.2846574348347108E-15
8,室,M,8,mark:clf,1.936234279850008E-16
9,一,CD,11,dep,1.3474564558635294E-14
10,厅,NN,3,dobj,1.1640491790882342E-16

CMU,1511
0,四,CD,2,dep,1.6912167879535428E-15
1,居室,NN,4,nmod:assmod,3.3654297100836347E-18
2,的,DEG,2,case,1.122713139757776E-13
3,房子,NN,6,nsubj,5.697592533566408E-17
4,需要,VV,6,xcomp,1.3006553080897865E-15
5,找,VV,0,root,1.5710514083266166E-16
6,一,CD,10,nummod,1.3474564558635294E-14
7,个,M,7,mark:clf,4.571657372707505E-15
8,男性,NN,10,compound:nn,3.832357223827874E-17
9,室友,NN,6,dobj,
10,。,PU,6,punct,

CMU,1512
0,客厅,NN,3,conj,6.200291946183327E-18
1,或者,CC,3,cc,6.810390825864337E-16
2,共享,NN,5,nsubj,2.690150389212183E-17
3,都,AD,5,advmod,3.5373854325946997E-15
4,可以,VV,0,root,2.856512995643701E-15
5,。,PU,5,punct,

CMU,1513
0,私人,JJ,4,amod,1.0342216138982669E-16
1,的,DEG,1,case,1.122713139757776E-13
2,停车,NN,4,compound:nn,1.0077200978993317E-17
3,位置,NN,0,root,1.6052067294311488E-16

CMU,1514
0,随,P,2,case,4.692512803390447E-16
1,市场,NN,4,nmod:prep,2.08974368619284E-15
2,而,MSP,4,aux:prtmod,4.2506895657624685E-15
3,变化,VV,0,root,7.810727614067852E-16

CMU,1515
0,房子,NN,3,nmod:assmod,5.697592533566408E-17
1,的,DEG,1,case,1.122713139757776E-13
2,租约,NN,5,dep,8.761685241401696E-19
3,从,P,5,case,2.9188444103584997E-15
4,8,CD,0,root,
5,。,PU,5,punct,

CMU,1522
0,落脚,VV,0,root,4.497066121239093E-19
1,地方,NN,1,dobj,1.0411402214326461E-15
2,真诚,AD,4,advmod,3.01083133033966E-17
3,请求,VV,1,conj,9.237456612160758E-17
4,师兄,VV,4,ccomp,6.276388763592136E-20
5,师姐,NN,5,dobj,2.0846691155690642E-20
6,，,PU,1,punct,
7,如果,CS,9,advmod,1.1944875223703255E-15
8,有,VE,1,dep,1.0111497814599467E-14
9,地板,NN,11,compound:nn,3.0280138638167584E-18
10,空余,NN,9,dobj,6.081350702166196E-19
11,，,PU,1,punct,
12,恳请,NN,14,compound:nn,8.746657718636091E-19
13,短期,NN,15,nsubj,7.731257597399954E-17
14,分享,VV,1,dep,2.004339013023731E-17
15,一,CD,18,nummod,1.3474564558635294E-14
16,个,M,16,mark:clf,4.571657372707505E-15
17,屋檐,NN,15,dobj,2.60583639446133E-20
18,救急,VV,15,conj,6.096058490404874E-19
19,，,PU,1,punct,
20,可以,VV,22,aux:modal,2.856512995643701E-15
21,承担,VV,1,conj,2.2439512648486716E-16
22,短期,JJ,26,amod,7.731257597399954E-17
23,的,DEG,23,case,1.122713139757776E-13
24,一些,CD,26,dep,1.363391059087338E-15
25,租金,NN,22,dobj,2.3395103229115744E-17
26,。,PU,1,punct,

CMU,1525
0,两,CD,3,nummod,2.2846574348347108E-15
1,个,M,1,mark:clf,4.571657372707505E-15
2,人,NN,4,nsubj,8.075616574839426E-15
3,住,VV,0,root,3.8834763799930854E-16
4,一,CD,7,nummod,1.3474564558635294E-14
5,个,M,5,mark:clf,4.571657372707505E-15
6,公寓,NN,4,dobj,1.0986334132859738E-17
7,。,PU,4,punct,

CMU,1527
0,有,VE,0,root,1.0111497814599467E-14
1,一,CD,7,nummod,1.3474564558635294E-14
2,个,M,2,mark:clf,4.571657372707505E-15
3,很,AD,5,advmod,2.0648311228989252E-15
4,大,JJ,7,amod,4.037706755720687E-15
5,的,DEG,5,case,1.122713139757776E-13
6,客厅,NN,1,dobj,6.200291946183327E-18
7,，,PU,1,punct,
8,两,CD,14,nummod,2.2846574348347108E-15
9,个,M,9,mark:clf,4.571657372707505E-15
10,较,AD,12,advmod,9.482826643346613E-16
11,大,JJ,14,amod,4.037706755720687E-15
12,的,DEG,12,case,1.122713139757776E-13
13,衣橱,NN,1,dep,
14,，,PU,1,punct,
15,一,CD,18,nummod,1.3474564558635294E-14
16,个,M,16,mark:clf,4.571657372707505E-15
17,厨房,NN,1,dep,1.6016077975960497E-17
18,。,PU,1,punct,

CMU,1528
0,平时,AD,6,advmod,2.5404890518478323E-17
1,都,AD,6,advmod,3.5373854325946997E-15
2,是,VC,6,cop,1.9796253661710535E-14
3,套,M,6,nummod,1.1791067568993706E-16
4,床单,NN,6,compound:nn,7.288028806791602E-19
5,使用,NN,0,root,9.417392972410845E-16
6,，,PU,6,punct,
7,所以,AD,10,advmod,8.573118606800775E-16
8,很,AD,10,advmod,2.0648311228989252E-15
9,干净,VA,6,dep,1.1508204827711246E-17
10,。,PU,6,punct,

CMU,1529
0,全新,JJ,5,amod,8.102072912349706E-20
1,的,DEG,1,case,1.122713139757776E-13
2,婴儿,NN,5,compound:nn,1.981599493468628E-17
3,安全,NN,5,compound:nn,4.749614832023531E-16
4,镜,NN,8,nsubj,9.510183768939608E-18
5,，,PU,8,punct,
6,可以,VV,8,aux:modal,2.856512995643701E-15
7,看到,VV,0,root,1.656864318539707E-19
8,坐在,VV,8,ccomp,1.1574389874785294E-20
9,后座,NN,14,dep,
10,上,LC,10,case,6.9043739444174656E-15
11,小孩,NN,14,nmod:assmod,2.3269063878600816E-17
12,的,DEG,12,case,1.122713139757776E-13
13,情况,NN,9,dobj,1.6402590977244295E-15
14,，,PU,9,punct,
15,$5,CD,9,conj,
16,。,PU,8,punct,

CMU,1530
0,刚刚,AD,4,advmod,6.108604873241519E-17
1,邮件,NN,4,nmod:topic,2.0515574079604243E-17
2,你,PN,4,nsubj,1.6284495750785415E-15
3,想,VV,0,root,6.309533723591577E-16
4,商量,VV,4,ccomp,1.6786062663707954E-17
5,一下,AD,5,advmod,1.814688478376524E-16
6,价格,NN,5,dobj,6.70167852883268E-16

CMU,1534
0,请,VV,2,xcomp,1.9298971415262998E-16
1,点击,VV,5,conj,1.802407475197228E-18
2,谷歌,NR,4,nmod:assmod,
3,链接,NN,2,dobj,7.926378789802896E-18
4,查看,VV,9,dep,4.443542561431384E-18
5,详细,JJ,7,amod,1.1244481395210683E-16
6,信息,NN,5,dobj,8.199902085553796E-16
7,，,PU,9,punct,
8,谢谢,VV,0,root,1.5674089925958555E-17
9,！,PU,9,punct,

CMU,1536
0,主要,JJ,2,amod,1.9391024903972662E-15
1,参数,NN,3,nsubj,4.764498474252019E-17
2,如下,VV,0,root,1.7234451969580923E-16
3,：,PU,3,punct,
4,屏幕,NN,6,compound:nn,1.3364071915810798E-17
5,大小,NN,3,dobj,1.1611619763100763E-16
6,：,PU,6,punct,
7,34,CD,6,parataxis:prnmod,
8,。,PU,3,punct,

CMU,1537
0,全新,JJ,3,amod,8.102072912349706E-20
1,的,DEG,1,case,1.122713139757776E-13
2,双人床,NN,4,nsubj,
3,出售,VV,0,root,5.63039073069673E-17
4,！,PU,4,punct,

CMU,1538
0,颜色,NN,3,nsubj,4.396560770044618E-17
1,是,VC,3,cop,1.9796253661710535E-14
2,紫色,VV,0,root,8.998288791328247E-19
3,的,DEC,3,mark,1.122713139757776E-13
4,，,PU,3,punct,
5,很,AD,7,advmod,2.0648311228989252E-15
6,舒服,VA,3,conj,1.5997853107925614E-17
7,，,PU,7,punct,
8,非常,AD,10,advmod,4.303792994401794E-16
9,实用,VA,7,conj,6.560101998716225E-17
10,！,PU,3,punct,

CMU,1539
0,前任,JJ,2,amod,2.2637843975540012E-18
1,车主,NN,5,nsubj,7.078282957126985E-19
2,都,AD,5,advmod,3.5373854325946997E-15
3,是,VC,5,cop,1.9796253661710535E-14
4,学生,NN,0,root,6.664291331129961E-16
5,，,PU,5,punct,
6,车子,NN,15,nsubj,6.166464033234369E-18
7,一直,AD,15,advmod,3.2085103989580236E-16
8,都,AD,15,advmod,3.5373854325946997E-15
9,在,P,13,case,1.880388846275893E-14
10,卖,VV,13,acl,4.086750802832685E-17
11,车,NN,11,dobj,1.904562017081597E-16
12,经销商,NN,15,nmod:prep,
13,定期,AD,15,advmod,6.558816665917974E-17
14,保养,VV,5,conj,6.515358349017952E-18
15,，,PU,5,punct,
16,有,VE,5,conj,1.0111497814599467E-14
17,发票,NN,17,dobj,4.687212244403038E-18
18,。,PU,5,punct,

CMU,1545
0,客服,NN,3,nsubj,2.1227175242734688E-19
1,很,AD,3,advmod,2.0648311228989252E-15
2,好,VA,0,root,1.7275837767277398E-15
3,，,PU,3,punct,
4,丢,VV,3,conj,5.738467395488855E-18
5,单,AD,8,advmod,1.7613094385749863E-16
6,必,AD,8,advmod,1.6532986390954085E-16
7,补,VV,5,conj,3.760141983575967E-17
8,，,PU,3,punct,
9,从不,AD,11,advmod,8.504938416278698E-21
10,赖账,VV,3,conj,2.727335514693883E-20
11,；,PU,3,punct,

CMU,1546
0,但是,AD,5,advmod,1.148367031852197E-15
1,花园,NN,5,nsubj,1.6733562254386415E-17
2,确实,AD,5,advmod,1.2308609058350612E-16
3,需要,VV,5,xcomp,1.3006553080897865E-15
4,提交,VV,0,root,5.640513525819264E-17
5,车辆,NN,5,dobj,5.428408035345919E-17
6,注册,VV,5,ccomp,1.1815201131086214E-16
7,信息,NN,7,dobj,8.199902085553796E-16
8,，,PU,5,punct,
9,这,PN,23,nsubj,9.986113024608066E-15
10,就,AD,23,advmod,3.725609279809303E-15
11,是,VC,23,cop,1.9796253661710535E-14
12,为什么,AD,15,advmod,2.947132538947002E-16
13,我,PN,15,nsubj,5.506971700550334E-15
14,想,VV,23,acl,6.309533723591577E-16
15,在,P,18,case,1.880388846275893E-14
16,小区,NN,18,compound:nn,2.0384099242131544E-17
17,名,NN,19,nmod:prep,6.210636637067548E-16
18,求,VV,15,ccomp,1.928652095278443E-16
19,个,M,21,nummod,4.571657372707505E-15
20,车位,NN,19,dobj,3.548413779844398E-19
21,的,DEC,15,mark,1.122713139757776E-13
22,原因,NN,5,conj,6.006772623760294E-16
23,。,PU,5,punct,

CMU,1547
0,当时,NT,5,nmod:tmod,6.797070046003472E-16
1,经理,NN,5,nsubj,1.3535021177977998E-16
2,就,AD,5,advmod,3.725609279809303E-15
3,会,VV,5,aux:modal,3.4522441887023265E-15
4,给,VV,0,root,1.0467726648590057E-15
5,发,VV,12,acl,6.769271047294264E-16
6,一,CD,10,nummod,1.3474564558635294E-14
7,张,M,7,mark:clf,1.4030110908854035E-16
8,停车,NN,10,compound:nn,1.0077200978993317E-17
9,许可,NN,6,dobj,1.0931630752647667E-16
10,的,DEC,6,mark,1.122713139757776E-13
11,贴纸,NN,5,dobj,
12,。,PU,5,punct,

CMU,1548
0,搬家,VV,0,root,2.841161006280169E-18
1,甩卖,NN,3,compound:nn,9.176380922827015E-21
2,大甩卖,NN,1,dobj,
3,！,PU,1,punct,

CMU,1550
0,写,VV,0,root,4.15963748559114E-16
1,论文,NN,1,dobj,6.695925225755141E-17
2,写,VV,1,conj,4.15963748559114E-16
3,作业,NN,3,dobj,6.832701261684303E-17
4,必备,VV,3,conj,4.1693382311381284E-20
5,。,PU,1,punct,

CMU,1553
0,本人,PN,5,nsubj,6.273511152849787E-17
1,是,VC,5,cop,1.9796253661710535E-14
2,第三,OD,5,nummod,1.1991963166952963E-18
3,任,M,3,mark:clf,2.8000271593909115E-16
4,车主,NN,0,root,7.078282957126985E-19
5,，,PU,5,punct,
6,前,DT,12,det,8.943550240318213E-16
7,两,CD,7,dep,2.2846574348347108E-15
8,位,M,8,mark:clf,7.780329173654721E-16
