SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22,Word23,Word24,Word25,Word26,Word27,Word28,Word29,Word30,Word31,Word32,Word33,Word34,Word35,Word36,Word37,Word38,Word39,Word40,Word41,Word42,Word43,Word44,Word45,Word46,Word47,Word48,Word49,Word50,Word51,Word52,Word53,Word54,Word55,Word56,Word57,Word58,Word59,Word60,CorpusName
1697,0,4,-5.100725,-4.448484,-4.120953,-1.011092,-0.458386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,适合,女,孩子,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1698,0,8,-4.968837,-3.016143,-1.181522,-3.149562,-2.817798,-3.696373,-0.629897,-1.525477,-0.4253646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,买,完,后,一直,没,用,过,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1699,0,3,-5.361638,-Infinity,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标签,<unk>,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1700,0,3,-2.715695,-5.252966,-1.195598,-0.3348255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有,图片,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1701,0,7,-7.042348,-1.927382,-1.99802,-3.881932,-1.20412,-0.2688453,-2.332744,-2.400395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房型,为,一,室,一,厅,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1702,0,12,-5.230359,-3.206658,-3.580698,-5.423241,-0.9882128,-4.109651,-3.618332,-3.131837,-2.434245,-4.295163,-3.16517,-2.722719,-1.898652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房,中,带有,家具,，,适合,三,口,之,家,居住,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1703,0,7,-3.213507,-4.777451,-3.396003,-2.039972,-5.040125,-5.072145,-4.830648,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所有,合同,均,与,物业,签订,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1704,0,4,-6.326181,-4.529277,-2.428411,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,租房,需求,：,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1705,0,7,-7.042348,-1.927382,-1.99802,-3.881932,-1.20412,-0.2688453,-2.332744,-2.400395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房型,为,一,室,一,厅,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1706,0,12,-5.230359,-3.206658,-3.580698,-5.423241,-0.9882128,-4.109651,-3.618332,-3.131837,-2.434245,-4.295163,-3.16517,-2.722719,-1.898652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房,中,带有,家具,，,适合,三,口,之,家,居住,；,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1707,0,6,-3.213507,-4.777451,-3.396003,-2.039972,-5.040125,-5.072145,-4.480821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所有,合同,均,与,物业,签订,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1708,0,5,-5.415995,-2.29917,-3.810636,-3.702347,-1.113595,-0.4771213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老板,是,华人,留学生,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1709,0,7,-3.657084,-6.48515,-4.24385,-0.963562,-1.693851,-6.035301,-0.8504809,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,所以,咱,做,的,是,口碑,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1710,0,7,-4.366777,-4.6344,-4.554741,-3.298007,-4.151864,-4.282054,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,请,问,东西,还,卖,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1711,0,5,-3.881124,-3.598791,-0.9797242,-5.285311,-5.188946,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已,出,，,谢谢,~,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1712,0,3,-5.804013,-6.28716,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家具,齐全,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1713,0,14,-3.527254,-5.691211,-2.511705,-2.581631,-0.9108882,-3.242151,-1.837657,-6.537361,-5.226623,-2.043456,-5.461759,-2.602795,-0.7194594,-5.502553,-1.184176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,短期,在,这里,，,不,知道,可否,租,一,个,半,月,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1714,0,6,-7.042348,-5.226623,-4.28736,-1.150741,-0.8894775,-5.183019,-1.184176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可否,租,八,个,月,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1715,0,6,-7.042348,-5.226623,-4.28736,-1.150741,-0.8894775,-5.183019,-1.184176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可否,租,八,个,月,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1716,0,14,-3.527254,-5.691211,-2.511705,-2.581631,-0.9108882,-3.242151,-1.837657,-6.537361,-5.226623,-2.043456,-5.461759,-2.602795,-0.7194594,-5.502553,-1.184176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,短期,在,这里,，,不,知道,可否,租,一,个,半,月,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1717,0,6,-4.401755,-4.818261,-1.345526,-2.90413,-4.164235,-4.753722,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,或者,以后,的,其他,场次,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1718,0,10,-5.100725,-5.538214,-3.342537,-4.7056,-2.508198,-0.1978347,-0.243911,-3.261969,-1.924588,-6.691214,-2.011498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,整理,箱,所,剩,不,多,，,需要,的,抓紧,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1719,0,3,-6.100998,-3.792388,-3.308549,-3.706106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,微波炉,已,出,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1720,0,4,-4.968837,-5.059466,-4.969711,-4.955872,-2.72143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,买,拍,送,网球,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1721,0,5,-6.502274,-5.673015,-3.422001,-0.6215063,-2.590733,-0.4110343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,床头,桌,两,个,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1722,0,7,-5.249664,-2.973875,-5.621417,-0.8059883,-4.022264,-3.242151,-0.544068,-0.4067139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桌面,是,镜子,，,非常,精美,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1723,0,11,-3.370151,-1.017816,-2.703426,-2.372035,-0.8103359,-5.910734,-1.945539,-3.408587,-7.105827,-3.708548,-1.586683,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,也,可以,像,我,一样,拼,起来,当,茶几,用,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1724,0,4,-2.791026,-6.748022,-Infinity,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一,对,<unk>,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1725,0,3,-4.495176,-4.291955,-4.820689,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常,新,.,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1726,0,4,-4.766012,-3.775035,-6.324283,-1.110672,-0.5336026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,均,带,灯泡,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1727,0,5,-5.592087,-3.619936,-4.290508,-1.577422,-1.343244,-0.4369478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,全职,兼职,皆,可,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1728,0,24,-4.600861,-1.400715,-2.450973,-5.598414,-1.958433,-3.08928,-4.6223,-5.16569,-3.03051,-0.5694761,-0.6238034,-2.912772,-2.354962,-1.542514,-4.78227,-2.703747,-1.47369,-5.017344,-1.829747,-4.480266,-2.67539,-2.756191,-5.271563,-1.907889,-0.5694761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就是,因为,一,个,人,做,巴士,太,无聊,了,，,想,看看,有,没,有,一,起,的,可以,做,个,伴,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1729,0,20,-5.637844,-3.373586,-3.252351,-1.361888,-3.198692,-4.932688,-2.621176,-0.5855799,-6.275155,-2.531694,-0.2558846,-0.6514732,-4.208246,-5.424796,-0.9925619,-1.752113,-3.143072,-Infinity,-6.369453,-1.194197,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,出售,二手,自行车,，,只,骑,了,一,个,多,月,，,提供,票据,，,可以,去,<unk>,保修,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1730,0,8,-4.317929,-3.394739,-1.81905,-2.102309,-3.665851,-2.68475,-7.071208,-0.8296959,-0.9269875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,具体,价格,和,其他,情况,可以,面谈,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1731,0,3,-4.291057,-3.810419,-5.179484,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已经,出售,~,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1732,0,31,-5.637844,-3.373586,-3.252351,-1.361888,-3.198692,-4.932688,-2.621176,-3.990412,-1.090177,-0.4940941,-1.424706,-0.7572108,-3.577541,-3.797785,-4.219659,-0.629897,-4.839381,-1.429573,-4.848144,-2.121992,-4.707358,-0.8504754,-3.252113,-2.950284,-5.507967,-0.9925619,-1.752113,-3.143072,-Infinity,-6.369453,-1.194197,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,出售,二手,自行车,，,只,骑,了,不到,两,个,月,，,还,非常,新,，,性能,和,外貌,都,良好,，,另外,提供,票据,，,可以,去,<unk>,保修,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1733,0,3,-4.291057,-3.810419,-5.179484,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已经,出售,~,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1734,0,7,-3.501123,-2.811677,-2.959803,-2.349255,-0.8893017,-5.727052,-0.8044802,-0.4036923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可,提供,购买,时,的,票据,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1735,0,3,-4.291057,-4.323375,-4.758955,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已经,转让,～,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1736,0,10,-3.065489,-0.6650633,-4.821266,-2.383494,-2.255014,-5.334551,-2.313762,-3.488147,-1.796645,-1.12332,-0.4333091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两,个,工种,都,需要,最好,能,流利,英语,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1737,0,6,-5.886802,-4.903147,-4.796864,-4.424437,-4.122381,-0.4196835,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,忘记,留,联系,方式,了,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1738,0,5,-2.92147,-3.214154,-5.162419,-2.463893,-0.9937633,-0.4259687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,但,可以,语音,留言,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1739,0,16,-2.907511,-1.871663,-2.153399,-5.661573,-1.919496,-1.989342,-2.402861,-1.166709,-5.329984,-0.8431792,-4.985863,-2.086362,-Infinity,-3.346175,-5.455811,-1.561442,-0.4603317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前,两,任,车主,是,美国,和,欧洲,家庭,，,本人,是,<unk>,任,车主,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1740,0,9,-5.073573,-3.756039,-4.44483,-4.4051,-1.952986,-4.629372,-2.147225,-6.237763,-1.51493,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,去年,刚,全部,换,的,轮胎,及,电瓶,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1741,0,8,-2.675791,-4.565495,-3.723734,-4.775464,-5.63673,-1.451427,-4.813411,-0.08122981,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,全新,，,蓝,牙,的,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1742,0,8,-2.675791,-4.565495,-3.723734,-4.775464,-5.63673,-1.451427,-4.813411,-0.08122981,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是,全新,，,蓝,牙,的,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1743,0,5,-5.177113,-2.311835,-3.728271,-5.099827,-4.207131,-1.155404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,价格,都,好,说,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1744,0,9,-4.302052,-0.4771213,-5.663349,-0.5049582,-4.382343,-2.038394,-4.696546,-1.804527,-1.225863,-0.3672734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附近,有,健身房,，,公园,和,宠物,公园,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1745,0,4,-3.501123,-4.386839,-2.731424,-4.720253,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可,养,宠物,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1746,0,8,-4.302052,-2.140642,-5.442862,-1.996936,-2.069205,-3.606929,-4.377621,-0.3555963,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八月,底,九月,初,开始,可以,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1747,0,8,-4.302052,-2.140642,-5.442862,-1.996936,-2.069205,-3.606929,-4.377621,-0.3555963,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八月,底,九月,初,开始,可以,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1748,0,4,-6.156164,-5.018793,-5.579438,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,介意,性别,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1749,0,8,-4.302052,-2.140642,-5.442862,-1.996936,-2.069205,-3.606929,-4.377621,-0.3555963,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八月,底,九月,初,开始,可以,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1750,0,4,-6.156164,-5.018793,-5.579438,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,介意,性别,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1751,0,8,-4.302052,-2.140642,-5.442862,-1.996936,-2.069205,-3.606929,-4.377621,-0.3555963,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八月,底,九月,初,开始,可以,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1752,0,4,-6.156164,-5.018793,-5.579438,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,介意,性别,吗,？,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1753,0,5,-Infinity,-1.197862,-5.240048,-5.509308,-4.66407,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<unk>,，,谢谢,告知,~,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1754,0,5,-5.336814,-6.151852,-3.391275,-4.944465,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,图片,详情,在,文档,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1755,0,3,-3.991114,-3.577481,-2.935291,-1.266821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,你,好,！,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1756,0,6,-4.628299,-5.658448,-4.473807,-0.9156754,-3.027013,-0.8367215,-0.5881106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,希望,租,你,的,房子,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1757,0,10,-8.677697,-4.550527,-2.06194,-8.972551,-4.91606,-0.2610882,-2.908275,-4.17214,-2.758056,-1.382066,-0.3907576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房屋,优势,：,房屋,坐落,在,大,草坪,中,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1758,0,7,-5.976814,-3.558488,-5.43028,-4.383445,-3.729146,-3.859687,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入住,时间,签约,即可,随时,入住,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1759,0,5,-5.048018,-5.070923,-3.66285,-6.628656,-Infinity,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,相当于,十二月,前,房租,<unk>,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1760,0,7,-3.674056,-4.994474,-3.700925,-4.661279,-6.488669,-1.984323,-2.10813,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,还有,家具,可以,便宜,留给,你,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1761,0,7,-5.023885,-0.09108047,-6.034515,-4.683982,-4.279468,-3.40234,-1.087605,-0.60206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,附带,一,个,有线,游戏,手柄,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1762,0,7,-3.0935,-3.2193,-2.83358,-6.75051,-4.627472,-5.619291,-2.234914,-2.479251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,现在,不,能,哦,最早,九月,中旬,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1763,0,4,-5.361638,-2.692337,-4.972082,-5.638311,-3.747365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮,朋友,顶,一下,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
1764,0,19,-2.988942,-2.648902,-4.585382,-5.696258,-3.769576,-0.2529271,-4.696108,-6.107403,-0.2152113,-6.824166,-2.476459,-1.078223,-2.089463,-0.5860675,-6.036095,-6.036548,-1.504301,-4.198856,-0.9177141,-0.5309966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,对,很多,北美,留学生,来说,，,九月,不仅仅,是,开学,季,，,也,是,求职,冲刺,的,季节,。,</s>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
