word index,word form,pos-tag,head,dep rel,frequency
11,。,PU,3,punct,
,,,,,
CMU,2527,,,,
0,房间,NN,6,nsubj,3.80E-17
1,为,VC,6,cop,6.56E-15
2,两,CD,6,nummod,2.28E-15
3,室,M,3,mark:clf,1.94E-16
4,一,CD,6,dep,1.35E-14
5,厅,NN,0,root,1.16E-16
6,，,PU,6,punct,
7,住,VV,6,conj,3.88E-16
8,两,CD,11,nummod,2.28E-15
9,个,M,9,mark:clf,4.57E-15
10,女生,NN,8,dobj,5.11E-18
11,，,PU,6,punct,
12,均,AD,16,advmod,2.50E-16
13,为,VC,16,cop,6.56E-15
14,匹,M,16,nummod,5.48E-18
15,大学生,NN,6,conj,6.47E-17
16,，,PU,6,punct,
17,现出,VV,19,xcomp,1.93E-20
18,租,VV,6,conj,1.62E-17
19,其中,NN,23,compound:nn,1.04E-15
20,一,CD,23,nummod,1.35E-14
21,间,M,21,mark:clf,1.74E-15
22,卧室,NN,19,dobj,3.33E-18
23,。,PU,6,punct,
,,,,,
CMU,2529,,,,
0,包括,VV,0,root,8.99E-16
1,以下,PN,1,dobj,4.25E-16
2,：,PU,1,punct,
3,躺椅,NN,7,dep,6.66E-20
4,（,PU,7,punct,
5,超级,AD,7,advmod,1.93E-17
6,舒服,VA,1,dep,1.60E-17
7,！,PU,1,punct,
,,,,,
CMU,2530,,,,
0,空,NN,6,nsubj,4.20E-17
1,哪,DT,6,dep,5.72E-17
2,一,CD,2,dep,1.35E-14
3,间,M,3,mark:clf,1.74E-15
4,可以,VV,6,aux:modal,2.86E-15
5,出租,VV,0,root,4.50E-17
6,？,PU,6,punct,
,,,,,
CMU,2531,,,,
0,一,CD,5,dep,1.35E-14
1,年,M,1,mark:clf,1.38E-14
2,约,AD,1,advmod,2.35E-16
3,哦,SP,5,discourse,5.49E-18
4,！,PU,0,root,
,,,,,
CMU,2532,,,,
0,帮,VV,0,root,2.76E-17
1,房东,NN,3,compound:nn,4.22E-19
2,招租,NN,1,dobj,2.06E-20
3,！,PU,1,punct,
,,,,,
CMU,2534,,,,
0,房租,NN,3,compound:nn,5.06E-18
1,水,NN,3,compound:nn,2.64E-16
2,电网,NN,5,nsubj,8.94E-18
3,全,AD,5,advmod,1.03E-15
4,包,VV,0,root,7.36E-17
5,每,DT,7,det,9.51E-16
6,月,NN,5,dobj,5.24E-15
7,$300 ,CD,5,nmod:range,
8,，,PU,5,punct,
9,性价比,VV,5,conj,2.80E-19
10,很高,NN,10,dobj,1.80E-18
11,！,PU,5,punct,
,,,,,
CMU,2536,,,,
0,每,DT,3,det,9.51E-16
1,个,M,1,mark:clf,4.57E-15
2,房间,NN,5,nsubj,3.80E-17
3,都,AD,5,advmod,3.54E-15
4,有,VE,0,root,1.01E-14
5,窗户,NN,5,dobj,4.82E-18
6,。,PU,5,punct,
,,,,,
CMU,2537,,,,
0,房间,NN,4,compound:nn,3.80E-17
1,另,DT,4,det,6.60E-16
2,一,CD,2,dep,1.35E-14
3,角度,NN,0,root,2.35E-16
,,,,,
CMU,2539,,,,
0,【,PU,3,punct,
1,洲际,NN,3,compound:nn,1.19E-18
2,教育,NN,7,compound:nn,2.08E-15
3,】,PU,3,punct,
4,留学,NN,7,compound:nn,6.20E-17
5,服务,NN,7,compound:nn,1.07E-15
6,中心,NN,12,dep,7.35E-16
7,：,PU,12,punct,
8,实体,NN,10,compound:nn,7.27E-17
9,公司,NN,12,nsubj,2.03E-15
10,，,PU,12,punct,
11,注册,VV,0,root,1.18E-16
12,经营,NN,16,dep,1.05E-15
13,，,PU,16,punct,
14,行业,NN,16,compound:nn,3.52E-16
15,标杆,NN,12,dobj,4.57E-19
16,，,PU,12,punct,
17,精益求精,VV,12,conj,1.97E-18
18,！,PU,12,punct,
,,,,,
CMU,2540,,,,
0,为,P,20,case,6.56E-15
1,英国,NR,17,conj,2.84E-16
2,、,PU,17,punct,
3,加拿大,NR,17,conj,5.43E-17
4,、,PU,17,punct,
5,澳洲,NR,17,conj,6.12E-18
6,、,PU,17,punct,
7,新西兰,NR,17,conj,1.10E-17
8,、,PU,17,punct,
9,美国,NR,17,conj,1.11E-15
10,、,PU,17,punct,
11,法国,NR,17,conj,1.93E-16
12,、,PU,17,punct,
13,德国,NR,17,conj,1.73E-16
14,、,PU,17,punct,
15,新加坡,NR,17,name,4.84E-17
16,荷兰,NR,19,nmod:assmod,3.65E-17
17,等,ETC,17,etc,2.53E-15
18,国,NN,20,compound:nn,1.45E-15
19,留学生,NN,21,nmod:prep,3.73E-20
20,提供,VV,0,root,8.47E-16
21,以下,JJ,23,amod,4.25E-16
22,服务,NN,21,dobj,1.07E-15
23,：,PU,21,punct,
,,,,,
CMU,2541,,,,
0,◆,AD,6,advmod,1.58E-19
1,为什么,AD,6,advmod,2.95E-16
2,您,PN,5,nmod:assmod,1.13E-16
3,的,DEG,3,case,1.12E-13
4,学位,NN,6,nsubj,5.77E-17
5,需要,VV,0,root,1.30E-15
6,到,P,8,case,5.42E-15
7,使馆,NN,9,nmod:prep,1.55E-17
8,进行,VV,6,ccomp,2.64E-15
9,公证,NN,9,dobj,2.21E-17
10,？,PU,6,punct,
,,,,,
CMU,2542,,,,
0,留学,JJ,2,amod,6.20E-17
1,人员,NN,8,nsubj,1.11E-15
2,持有,VV,8,dep,4.41E-20
3,此,DT,5,det,1.59E-15
4,证明,NN,3,dobj,2.95E-16
5,还,AD,8,advmod,2.84E-15
6,可以,VV,8,aux:modal,2.86E-15
7,享受,VV,0,root,9.82E-17
8,购买,VV,17,acl,1.30E-16
9,国产,JJ,11,amod,1.78E-17
10,汽车,NN,9,dobj,2.53E-16
11,免税,VV,9,conj,1.73E-17
12,等,ETC,9,dep,2.53E-15
13,多,CD,17,nummod,2.68E-15
14,项,M,14,mark:clf,1.02E-15
15,优惠,NN,17,compound:nn,7.75E-17
16,政策,NN,8,dobj,1.28E-15
17,。,PU,8,punct,
,,,,,
CMU,2543,,,,
0,◆,AD,6,advmod,1.58E-19
1,为什么,AD,6,advmod,2.95E-16
2,您,PN,5,nmod:assmod,1.13E-16
3,的,DEG,3,case,1.12E-13
4,学位,NN,6,nsubj,5.77E-17
5,需要,VV,0,root,1.30E-15
6,在,P,8,case,1.88E-14
7,国内,NN,10,nmod:prep,5.42E-16
8,进一步,AD,10,advmod,6.26E-16
9,认证,VV,6,ccomp,3.59E-17
10,？,PU,6,punct,
,,,,,
CMU,2544,,,,
0,如果,CS,3,advmod,1.19E-15
1,您,PN,3,nsubj,1.13E-16
2,计划,VV,14,dep,1.18E-15
3,在,P,5,case,1.88E-14
4,国内,NN,6,nmod:prep,5.42E-16
5,发展,VV,3,ccomp,5.51E-15
6,，,PU,14,punct,
7,那么,AD,14,advmod,5.21E-16
8,办理,VV,14,dep,1.20E-16
9,国内,NN,12,compound:nn,5.42E-16
10,教育部,NN,12,compound:nn,4.37E-20
11,认证,NN,9,dobj,3.59E-17
12,是,VC,14,cop,1.98E-14
13,必不可少,VV,16,dep,5.02E-21
14,的,SP,16,discourse,1.12E-13
15,。,PU,0,root,
,,,,,
CMU,2545,,,,
0,一般,JJ,2,amod,8.26E-16
1,企事业,NN,4,compound:nn,7.61E-21
2,用人,NN,4,compound:nn,1.91E-17
3,单位,NN,11,nsubj,9.23E-16
4,在,P,7,case,1.88E-14
5,您,PN,7,nsubj,1.13E-16
6,应聘,VV,11,nmod:prep,5.27E-18
7,时,LC,7,case,2.87E-15
8,都,AD,11,advmod,3.54E-15
9,会,VV,11,compound:vc,3.45E-15
10,需要,VV,0,root,1.30E-15
11,您,PN,13,nsubj,1.13E-16
12,提供,VV,11,ccomp,8.47E-16
13,这个,DT,15,det,1.69E-15
14,认证,NN,13,dobj,3.59E-17
15,。,PU,11,punct,
,,,,,
CMU,2546,,,,
0,一,CD,3,nsubj,1.35E-14
1,次,M,1,mark:clf,1.38E-15
2,办理,VV,0,root,1.20E-16
3,，,PU,3,punct,
4,终生,JJ,6,nsubj,7.77E-18
5,受用,VV,3,conj,1.01E-18
6,，,PU,3,punct,
7,一,CD,10,nsubj,1.35E-14
8,步,M,8,mark:clf,1.79E-16
9,到位,VV,3,conj,2.26E-17
10,，,PU,10,punct,
11,高效,JJ,13,amod,2.72E-17
12,服务,NN,10,dobj,1.07E-15
13,。,PU,3,punct,
,,,,,
CMU,2547,,,,
0,详情,NN,2,nsubj,2.31E-18
1,请,VV,0,root,1.93E-16
2,在线,JJ,4,amod,1.00E-17
3,咨询,NN,2,dobj,1.20E-16
4,办理,VV,2,ccomp,1.20E-16
5,，,PU,2,punct,
6,欢迎,VV,2,conj,1.39E-16
7,有,VE,14,acl,1.01E-14
8,诚意,NN,8,dobj,8.41E-18
9,办理,VV,8,conj,1.20E-16
10,的,DEC,8,mark,1.12E-13
11,客户,NN,14,compound:nn,9.52E-17
12,咨询,NN,14,compound:nn,1.20E-16
13,!,NN,7,dobj,
,,,,,
CMU,2548,,,,
0,真诚,AD,2,advmod,3.01E-17
1,期待,VV,0,root,2.73E-17
2,您,PN,5,nmod:assmod,1.13E-16
3,的,DEG,3,case,1.12E-13
4,加盟,NN,2,dobj,5.05E-18
5,。,PU,2,punct,
,,,,,
CMU,2549,,,,
0,去年,NT,3,nmod:tmod,1.18E-16
1,重新,AD,3,advmod,2.35E-16
2,装修,VV,0,root,4.62E-18
3,过,AS,3,aux:asp,1.22E-15
4,，,PU,3,punct,
5,所以,AD,12,advmod,8.57E-16
6,整,DT,9,det,8.06E-17
7,套,M,7,mark:clf,1.18E-16
8,房子,NN,12,nsubj,5.70E-17
9,都,AD,12,advmod,3.54E-15
10,比较,AD,12,advmod,8.65E-16
11,新,VA,3,conj,2.31E-15
12,。,PU,3,punct,
,,,,,
CMU,2550,,,,
0,二,OD,2,amod:ordmod,3.43E-15
1,楼,NN,3,dep,1.04E-16
2,有,VE,0,root,1.01E-14
3,三,CD,6,nummod,3.17E-15
4,间,M,4,mark:clf,1.74E-15
5,卧室,NN,3,dobj,3.33E-18
6,，,PU,3,punct,
7,目前,NT,10,nmod:tmod,5.97E-16
8,只,AD,10,advmod,8.69E-16
9,住,VV,3,conj,3.88E-16
10,了,AS,10,aux:asp,1.80E-14
11,两,CD,14,nummod,2.28E-15
12,个,M,12,mark:clf,4.57E-15
13,人,NN,10,dobj,8.08E-15
14,。,PU,3,punct,
,,,,,
CMU,2552,,,,
0,感,VV,0,root,1.88E-16
1,兴趣,NN,1,dobj,1.46E-16
2,！,PU,1,punct,
,,,,,
CMU,2554,,,,
0,天津,NR,2,nmod:assmod,9.69E-17
1,妹子,NN,3,nsubj,2.43E-19
2,爱,VV,0,root,9.64E-17
3,干净,VA,3,conj,1.15E-17
4,，,PU,3,punct,
5,爱,VV,3,conj,9.64E-17
6,料理,NN,6,dobj,1.38E-18
7,，,PU,3,punct,
8,说话,VV,3,conj,4.62E-17
9,逗乐,NN,9,dobj,5.98E-20
10,，,PU,3,punct,
11,性格,NN,13,nsubj,6.45E-17
12,开朗,VA,3,conj,1.84E-18
13,。,PU,3,punct,
,,,,,
CMU,2555,,,,
0,价钱,NN,2,nsubj,2.78E-18
1,好,VA,0,root,1.73E-15
2,商量,VV,2,conj,1.68E-17
3,，,PU,2,punct,
4,租,VV,2,conj,1.62E-17
5,一,CD,5,advmod:loc,1.35E-14
6,年,M,6,mark:clf,1.38E-14
7,起,LC,6,case,9.57E-16
8,，,PU,2,punct,
9,感谢,VV,2,conj,4.79E-17
10,感谢,NN,10,dobj,4.79E-17
11,！,PU,2,punct,
,,,,,
CMU,2556,,,,
0,三,CD,2,dep,3.17E-15
1,房间,NN,5,nsubj,3.80E-17
2,间隔,VV,5,xcomp,1.04E-17
3,很,AD,5,advmod,2.06E-15
4,远,VA,0,root,2.81E-16
5,，,PU,5,punct,
6,隔音,NN,9,nsubj,9.86E-20
7,很,AD,9,advmod,2.06E-15
8,好,VA,5,conj,1.73E-15
9,，,PU,5,punct,
10,互,AD,13,advmod,5.10E-17
11,不,AD,13,neg,8.49E-15
12,影响,VV,5,conj,1.36E-15
13,。,PU,5,punct,
,,,,,
CMU,2557,,,,
0,有,VE,0,root,1.01E-14
1,洁癖,NN,7,conj,2.44E-19
2,和,CC,7,cc,1.59E-14
3,特别,AD,5,advmod,8.88E-16
4,乱,VA,7,amod,3.41E-17
5,的,DEC,5,mark,1.12E-13
6,妹子,NN,9,nsubj,2.43E-19
7,不,AD,9,neg,8.49E-15
8,接受,VV,1,ccomp,3.93E-16
9,。,PU,1,punct,
,,,,,
CMU,2558,,,,
0,房子,NN,6,advmod:loc,5.70E-17
1,里,LC,1,case,1.06E-15
2,所有,DT,4,det,6.50E-16
3,东西,NN,6,nsubj,4.28E-16
4,都,AD,6,advmod,3.54E-15
5,齐全,VA,0,root,2.54E-17
6,，,PU,6,punct,
7,拎包,AD,9,advmod,5.06E-20
8,入住,VV,6,conj,7.82E-19
9,。,PU,6,punct,
,,,,,
CMU,2560,,,,
0,另外,AD,2,advmod,2.46E-16
1,有,VE,0,root,1.01E-14
2,全套,NN,4,compound:nn,2.93E-18
3,厨具,NN,2,dobj,4.40E-20
4,。,PU,2,punct,
,,,,,
CMU,2561,,,,
0,家具,NN,5,dep,1.16E-17
1,：,PU,5,punct,
2,可,AD,5,advmod,1.43E-15
3,拎包,AD,5,advmod,5.06E-20
4,入住,VV,0,root,7.82E-19
5,，,PU,5,punct,
6,家具,NN,9,nsubj,1.16E-17
7,全部,AD,9,advmod,3.64E-16
8,来自,VV,5,conj,7.94E-19
9,宜家,NN,9,dobj,7.61E-20
10,，,PU,5,punct,
11,非常,AD,13,advmod,4.30E-16
12,新,VA,5,conj,2.31E-15
13,，,PU,5,punct,
14,购买,VV,5,conj,1.30E-16
15,于,P,18,case,2.99E-15
16,去年,NT,18,compound:nn,1.18E-16
17,九月,NT,15,nmod:prep,3.79E-19
18,，,PU,5,punct,
19,看,VV,23,advcl:loc,2.07E-15
20,房,NN,20,dobj,1.54E-16
21,时,LC,20,case,2.87E-15
22,看到,VV,26,acl,1.66E-19
23,的,DEC,23,mark,1.12E-13
24,所有,DT,26,det,6.50E-16
25,家具,NN,28,nsubj,1.16E-17
26,都,AD,28,advmod,3.54E-15
27,送,VV,5,conj,9.48E-17
28,！,PU,5,punct,
,,,,,
CMU,2564,,,,
0,和,P,4,case,1.59E-14
1,两,CD,4,nummod,2.28E-15
2,个,M,2,mark:clf,4.57E-15
3,美女,NN,5,nmod:prep,3.00E-18
4,分,VV,0,root,1.14E-15
5,客厅,NN,5,dobj,6.20E-18
6,，,PU,5,punct,
7,厨房,NN,5,dep,1.60E-17
8,，,PU,5,punct,
9,厕所,NN,5,dep,2.65E-18
10,。,PU,5,punct,
,,,,,
CMU,2565,,,,
0,每,DT,2,det,9.51E-16
1,人,NN,5,dep,8.08E-15
2,一,CD,5,nummod,1.35E-14
3,个,M,3,mark:clf,4.57E-15
4,卧室,NN,0,root,3.33E-18
5,。,PU,5,punct,
,,,,,
CMU,2566,,,,
0,环境,NN,2,nsubj,9.76E-16
1,安全,VA,0,root,4.75E-16
2,。,PU,2,punct,
,,,,,
CMU,2567,,,,
0,房间,NN,2,nsubj,3.80E-17
1,干净,VA,0,root,1.15E-17
2,。,PU,2,punct,
,,,,,
CMU,2570,,,,
0,如果,CS,2,advmod,1.19E-15
1,合适,VA,5,dep,2.49E-17
2,可以,VV,5,aux:modal,2.86E-15
3,马上,AD,5,advmod,5.39E-17
4,签,VV,0,root,1.89E-17
5,合同,NN,5,dobj,3.83E-16
6,。,PU,5,punct,
,,,,,
CMU,2571,,,,
0,自己,PN,2,nsubj,2.44E-15
1,负责,VV,0,root,4.19E-16
2,电气,NN,2,dobj,1.36E-17
3,。,PU,2,punct,
,,,,,
CMU,2572,,,,
0,如果,CS,2,advmod,1.19E-15
1,喜欢,VV,0,root,1.60E-16
2,安静,VA,2,ccomp,1.56E-17
3,，,PU,2,punct,
4,可以,VV,9,aux:modal,2.86E-15
5,一,CD,8,nummod,1.35E-14
6,个,M,6,mark:clf,4.57E-15
7,人,NN,9,dep,8.08E-15
8,租,VV,2,dep,1.62E-17
9,。,PU,2,punct,
,,,,,
CMU,2573,,,,
0,卧室,NN,3,conj,3.33E-18
1,和,CC,3,cc,1.59E-14
2,厅,NN,5,nsubj,1.16E-16
3,完全,AD,5,advmod,6.08E-16
4,独立,VA,0,root,4.10E-16
5,。,PU,5,punct,
,,,,,
CMU,2574,,,,
0,总的来说,AD,4,advmod,5.79E-21
1,不,AD,3,neg,8.49E-15
2,愁,VV,4,conj,6.53E-19
3,坐,VV,0,root,8.33E-17
4,不到,AD,6,advmod,4.89E-20
5,公交,NN,4,dobj,5.53E-18
6,；,PU,4,punct,
,,,,,
CMU,2575,,,,
0,如果,CS,3,advmod,1.19E-15
1,只,AD,3,advmod,8.69E-16
2,想,VV,0,root,6.31E-16
3,租,VV,3,ccomp,1.62E-17
4,一,CD,7,nummod,1.35E-14
5,个,M,5,mark:clf,4.57E-15
6,月,NN,4,dobj,5.24E-15
7,，,PU,4,punct,
8,也,AD,11,advmod,5.45E-15
9,可以,VV,11,aux:modal,2.86E-15
10,商量,VV,4,conj,1.68E-17
11,。,PU,3,punct,
,,,,,
CMU,2576,,,,
0,总的来说,AD,10,advmod,5.79E-21
1,就是,AD,10,advmod,1.87E-15
2,直接,AD,4,advmod,7.02E-16
3,到,VV,10,dep,5.42E-15
4,了,AS,4,aux:asp,1.80E-14
5,就,AD,10,advmod,3.73E-15
6,可以,VV,10,aux:modal,2.86E-15
7,直接,AD,10,advmod,7.02E-16
8,开始,VV,10,xcomp,1.01E-15
9,过,VV,13,dep,1.22E-15
10,日子,NN,10,dobj,7.42E-17
11,了,SP,13,discourse,1.80E-14
12,。,PU,0,root,
,,,,,
CMU,2577,,,,
0,具体,JJ,2,amod,7.52E-16
1,实物,NN,4,nsubj,3.57E-17
2,可以,VV,4,aux:modal,2.86E-15
3,看看,VV,0,root,2.83E-20
4,下面,NN,7,nmod:assmod,1.03E-16
5,的,DEG,5,case,1.12E-13
6,照片,NN,4,dobj,7.17E-17
7,。,PU,4,punct,
,,,,,
CMU,2578,,,,
0,出租,NN,3,nmod:assmod,4.50E-17
1,的,DEG,1,case,1.12E-13
2,房间,NN,10,nsubj,3.80E-17
3,是,VC,10,cop,1.98E-14
4,二,OD,6,amod:ordmod,3.43E-15
5,楼,NN,10,nmod:assmod,1.04E-16
6,的,DEG,6,case,1.12E-13
7,一,CD,10,nummod,1.35E-14
8,个,M,8,mark:clf,4.57E-15
9,卧室,NN,0,root,3.33E-18
10,，,PU,10,punct,
11,一,CD,15,nummod,1.35E-14
12,楼,M,12,mark:clf,1.04E-16
13,和,CC,15,cc,1.59E-14
14,二,OD,18,dep,3.43E-15
15,楼,M,15,mark:clf,1.04E-16
16,的,DEG,15,case,1.12E-13
17,洗手间,NN,29,nsubj,8.54E-19
18,是,VC,29,cop,1.98E-14
19,二,OD,21,amod:ordmod,3.43E-15
20,楼,NN,25,nmod:assmod,1.04E-16
21,的,DEG,21,case,1.12E-13
22,三,CD,25,nummod,3.17E-15
23,个,M,23,mark:clf,4.57E-15
24,卧室,NN,27,nmod:assmod,3.33E-18
25,的,DEG,25,case,1.12E-13
26,人,NN,29,nsubj,8.08E-15
27,共,AD,29,advmod,2.61E-16
28,用,VV,10,conj,1.48E-15
29,的,DEC,29,mark,1.12E-13
30,。,PU,10,punct,
,,,,,
CMU,2584,,,,
0,房间,NN,3,nsubj,3.80E-17
1,很,AD,3,advmod,2.06E-15
2,干净,VA,0,root,1.15E-17
3,。,PU,3,punct,
,,,,,
CMU,2593,,,,
0,公共,JJ,2,amod,2.73E-16
1,部分,NN,6,nmod:assmod,1.00E-15
2,的,DEG,2,case,1.12E-13
3,厅,NN,6,conj,1.16E-16
4,和,CC,6,cc,1.59E-14
5,厨房,NN,8,nsubj,1.60E-17
6,可以,VV,8,aux:modal,2.86E-15
7,用来,VV,0,root,7.68E-20
8,聊天,VV,8,ccomp,9.12E-18
9,和,CC,9,cc,1.59E-14
10,聚餐,VV,9,conj,2.63E-19
11,等,ETC,9,dep,2.53E-15
12,，,PU,8,punct,
13,不,AD,16,neg,8.49E-15
14,会,VV,16,aux:modal,3.45E-15
15,觉得,VV,8,conj,2.53E-16
16,孤单,VA,16,ccomp,2.05E-18
17,。,PU,8,punct,
,,,,,
CMU,2595,,,,
0,客厅,NN,3,nsubj,6.20E-18
1,很,AD,3,advmod,2.06E-15
2,大,VA,0,root,4.04E-15
3,，,PU,3,punct,
4,不,AD,6,neg,8.49E-15
5,准备,VV,3,conj,3.56E-16
6,再,AD,8,advmod,6.55E-16
7,出租,VV,6,ccomp,4.50E-17
8,，,PU,3,punct,
9,现在,NT,13,nmod:tmod,8.37E-16
10,主要,AD,13,advmod,1.94E-15
11,用来,MSP,13,aux:prtmod,7.68E-20
12,看,VV,3,conj,2.07E-15
13,电视,NN,16,conj,2.25E-16
14,、,PU,16,punct,
15,瑜伽,NN,13,dobj,1.07E-18
16,等等,ETC,16,etc,1.02E-19
17,。,PU,3,punct,
,,,,,
CMU,2597,,,,
0,短,VA,0,root,1.18E-16
1,租,VV,1,conj,1.62E-17
2,可,VV,4,aux:modal,1.43E-15
3,商量,VV,2,conj,1.68E-17
4,。,PU,1,punct,
,,,,,
CMU,2599,,,,
0,“,PU,2,punct,
1,阳台,NN,11,nsubj,4.39E-18
2,”,PU,2,punct,
3,（,PU,7,punct,
4,实际,AD,7,advmod,1.04E-15
5,很,AD,7,advmod,2.06E-15
6,宽敞,VA,2,parataxis:prnmod,1.49E-18
7,）,PU,7,punct,
8,也,AD,11,advmod,5.45E-15
9,可以,VV,11,aux:modal,2.86E-15
10,住,VV,0,root,3.88E-16
11,人,NN,11,dobj,8.08E-15
12,，,PU,11,punct,
13,本人,PN,16,nsubj,6.27E-17
14,曾经,AD,16,advmod,1.38E-16
15,住,VV,11,conj,3.88E-16
16,过,AS,16,aux:asp,1.22E-15
17,。,PU,11,punct,
,,,,,
CMU,2600,,,,
0,以上,PN,4,nmod:topic,6.02E-16
1,价格,NN,4,nsubj,6.70E-16
2,不,AD,4,neg,8.49E-15
3,含,VV,0,root,3.65E-17
4,电网,NN,6,compound:nn,8.94E-18
5,煤,NN,4,dobj,2.75E-17
6,，,PU,4,punct,
7,不过,AD,10,advmod,3.11E-16
8,也,AD,10,advmod,5.45E-15
9,就,VV,4,conj,3.73E-15
10,另外,AD,14,advmod,2.46E-16
11,每,DT,13,det,9.51E-16
12,月,NN,14,dep,5.24E-15
13,$40 ,CD,10,advmod:loc,
14,左右,LC,14,case,2.87E-16
15,。,PU,4,punct,
,,,,,
CMU,2611,,,,
0,这,DT,3,det,9.99E-15
1,段,M,1,mark:clf,2.03E-16
2,时间,NN,5,nmod:assmod,9.88E-16
3,的,DEG,3,case,1.12E-13
4,价钱,NN,7,nsubj,2.78E-18
5,可,VV,7,aux:modal,1.43E-15
6,商量,VV,0,root,1.68E-17
7,。,PU,7,punct,
,,,,,
CMU,2612,,,,
0,）,PU,5,punct,
1,房间,NN,5,advmod:loc,3.80E-17
2,内,LC,2,case,1.17E-15
3,家具,NN,5,nsubj,1.16E-17
4,齐全,VA,0,root,2.54E-17
5,且,CC,5,cc,1.82E-16
6,全部,AD,8,advmod,3.64E-16
7,赠送,VV,5,conj,6.07E-18
8,，,PU,5,punct,
9,拎包,NN,12,nsubj,5.06E-20
10,可,VV,12,aux:modal,1.43E-15
11,入住,VV,5,conj,7.82E-19
12,。,PU,5,punct,
,,,,,
CMU,2613,,,,
0,一,CD,8,dep,1.35E-14
1,层,M,1,mark:clf,1.86E-16
2,为,VC,8,cop,6.56E-15
3,客厅,NN,8,conj,6.20E-18
4,，,PU,8,punct,
5,餐厅,NN,8,conj,6.78E-18
6,和,CC,8,cc,1.59E-14
7,厨房,NN,0,root,1.60E-17
8,。,PU,8,punct,
,,,,,
CMU,2614,,,,
0,购物,NN,5,nsubj,1.34E-17
1,吃饭,VV,5,xcomp,3.06E-17
2,都,AD,5,advmod,3.54E-15
3,十分,AD,5,advmod,4.75E-16
4,方便,VA,0,root,8.60E-17
5,。,PU,5,punct,
,,,,,
CMU,2623,,,,
0,有,VE,0,root,1.01E-14
1,桌子,NN,4,nsubj,1.25E-17
2,已,AD,4,advmod,1.06E-15
3,跪,VV,1,ccomp,1.39E-18
4,，,PU,1,punct,
5,家具,NN,7,nsubj,1.16E-17
6,齐全,VA,1,dep,2.54E-17
7,。,PU,1,punct,
,,,,,
CMU,2624,,,,
0,厨房,NN,2,compound:nn,1.60E-17
1,浴室,NN,4,nmod:assmod,2.84E-18
2,的,DEG,2,case,1.12E-13
3,设施,NN,5,nsubj,2.41E-16
4,齐全,VA,0,root,2.54E-17
5,。,PU,5,punct,
,,,,,
CMU,2625,,,,
0,联系,NN,2,compound:nn,6.05E-16
1,方式,NN,5,dep,9.37E-16
2,：,PU,5,punct,
3,邮箱,NN,5,compound:nn,1.20E-18
4,rujia.,URL,0,root,
,,,,,
CMU,2628,,,,
0,这,DT,3,det,9.99E-15
1,套,M,1,mark:clf,1.18E-16
2,公寓,NN,4,compound:nn,1.10E-17
3,外观,NN,6,nsubj,1.16E-17
4,非常,AD,6,advmod,4.30E-16
5,好,VA,0,root,1.73E-15
6,，,PU,6,punct,
7,内部,NN,9,compound:nn,3.85E-16
8,装修,NN,11,conj,4.62E-18
9,及,CC,11,cc,1.61E-15
10,摆设,NN,13,nsubj,1.25E-18
11,也,AD,13,advmod,5.45E-15
12,非常,VA,6,conj,4.30E-16
13,美观,NN,13,dobj,4.00E-18
14,。,PU,6,punct,
,,,,,
CMU,2629,,,,
0,（,PU,2,punct,
1,记得,VV,0,root,4.23E-17
2,注明,VV,2,ccomp,5.49E-20
3,是,VC,5,cop,1.98E-14
4,想,VV,3,ccomp,6.31E-16
5,租房,VV,5,ccomp,2.26E-18
6,的,DEC,5,mark,1.12E-13
,,,,,
CMU,2631,,,,
0,三,CD,3,nummod,3.17E-15
1,层,M,1,mark:clf,1.86E-16
2,书架,NN,0,root,2.10E-18
3,；,PU,3,punct,
,,,,,
CMU,2632,,,,
0,全部,AD,6,advmod,3.64E-16
1,于,P,4,case,2.99E-15
2,去年,NT,4,nmod:tmod,1.18E-16
3,开学,VV,6,nmod:prep,6.54E-18
4,时,LC,4,case,2.87E-15
5,购置,VV,0,root,9.41E-18
6,，,PU,6,punct,
7,可以,VV,10,aux:modal,2.86E-15
8,免费,AD,10,advmod,2.69E-17
9,供,VV,6,conj,1.50E-16
10,你,PN,10,dobj,1.63E-15
11,使用,VV,10,ccomp,9.42E-16
12,。,PU,6,punct,
,,,,,
CMU,2633,,,,
0,房子,NN,2,nsubj,5.70E-17
1,位于,VV,0,root,4.14E-17
2,公寓,NN,6,nmod:assmod,1.10E-17
3,的,DEG,3,case,1.12E-13
4,三,CD,6,dep,3.17E-15
5,楼,NN,2,dobj,1.04E-16
6,，,PU,2,punct,
7,十分,AD,9,advmod,4.75E-16
8,安静,VA,2,conj,1.56E-17
9,。,PU,2,punct,
,,,,,
CMU,2634,,,,
0,周边,NN,9,nsubj,2.34E-17
1,各,DT,5,det,2.64E-15
2,种,M,2,mark:clf,6.55E-15
3,中国,NR,5,compound:nn,4.33E-15
4,餐馆,NN,9,dep,4.10E-18
5,以及,CC,5,cc,1.05E-15
6,逛街,VV,5,dep,8.15E-19
7,购物,VV,7,advmod:rcomp,1.34E-17
8,集中,VV,0,root,4.03E-16
9,，,PU,9,punct,
10,生活,NN,13,nsubj,1.74E-15
11,十分,AD,13,advmod,4.75E-16
12,便利,VA,9,conj,3.70E-17
13,。,PU,9,punct,
,,,,,
CMU,2635,,,,
0,从此,AD,5,advmod,8.80E-17
1,夏天,NT,5,nmod:tmod,2.79E-17
