SentenceID,NumberOfWords,AverageSurprisalWithPunct,SurprisalOfFirstCodeSwitchedWord,AverageSurprisalOfSwitchPointWords,AaverageSurprisalOfCodeSwitchedWordsWithPunct,AverageSurprisalOfNonCodeSwitchedWordsWithPunct,CorpusName
472,5,3.1769964,4.069786,4.069786,5.034686,1.163122,pittcssa
473,17,3.7534532470588235,6.8207,6.8207,4.250872933333333,3.0032992,pittcssa
474,23,3.367681486956521,5.414762,5.519589,4.0460805,2.6640153130434783,pittcssa
475,10,3.10267848,5.69368,5.69368,3.3845375,2.42577098,pittcssa
476,14,2.9452582142857144,5.993045,5.993045,2.7943909999999996,2.346460142857143,pittcssa
477,20,5.0487543000000015,2.717953,2.717953,5.13118675,1.97004225,pittcssa
478,20,3.3036100750000004,4.958618,5.268156333333334,5.268156333333334,2.513386625,pittcssa
481,6,3.6026547166666667,4.036094,4.036094,4.328885,2.15969305,pittcssa
482,12,3.961523,7.674901,7.674901,4.9664135,3.133787416666666,pittcssa
483,6,3.4010663666666665,4.897071,4.897071,3.0904955000000003,2.3709012,pittcssa
484,11,3.5000753909090907,5.506878,5.506878,5.506878,2.999450118181818,pittcssa
487,3,4.385329666666666,5.804013,5.804013,5.804013,2.4506586666666665,pittcssa
489,5,2.8557464,4.141838,4.141838,2.7011819999999997,1.2350372,pittcssa
490,8,3.3882820000000002,3.453853,3.453853,3.453853,2.956550375,pittcssa
491,16,3.3394211749999996,4.584012,4.584012,4.584012,3.0529204249999995,pittcssa
493,6,3.2305626499999995,7.241163,7.241163,4.02980445,1.8872945,pittcssa
495,3,5.950142,7.405363,7.405363,5.444542,2.3204473333333335,pittcssa
497,10,3.4511106400000005,5.104862,5.104862,4.3363274999999994,2.58384514,pittcssa
498,11,3.6272672,6.521648,4.988145,4.75404875,1.8985222,pittcssa
499,9,4.3325070000000006,6.731577,6.731577,3.0913706666666667,3.3020501111111114,pittcssa
500,4,2.7083597,6.223624,6.223624,2.719215933333333,0.66894775,pittcssa
502,6,4.167708166666666,4.859866,4.859866,4.00912975,1.494955,pittcssa
504,33,3.3861257363636366,5.249664,5.165,3.5003210000000005,2.9618444030303026,pittcssa
507,4,4.800968,5.462672,5.462672,5.1267645,2.23758575,pittcssa
509,11,3.590614490909091,5.249664,5.249664,2.973649333333334,2.7796192181818182,pittcssa
511,11,3.0117658636363633,5.614315,5.614315,5.614315,2.501373590909091,pittcssa
512,4,3.9359029999999997,5.679086,5.679086,5.679086,2.5161315,pittcssa
513,19,3.1759178052631576,5.154819,5.154819,2.9725016666666666,2.706575436842105,pittcssa
514,19,3.1759178052631576,5.154819,5.154819,2.9725016666666666,2.706575436842105,pittcssa
516,12,3.599163133333334,3.900547,3.900547,3.900547,3.274117550000001,pittcssa
518,7,3.5938815714285712,6.066141,6.066141,4.302218,2.3646764285714283,pittcssa
519,7,4.598957142857143,3.274441,3.274441,3.7340289999999996,3.532091714285714,pittcssa
520,22,3.6249899227272735,7.871154,4.978172666666667,4.517112666666667,1.1611102863636364,pittcssa
521,10,2.80017776,5.071644,5.071644,5.071644,2.2930133600000002,pittcssa
522,7,4.048648828571428,7.705893,7.705893,7.705893,2.947806971428571,pittcssa
523,19,3.2235383052631583,5.48145,5.48145,3.1489179999999997,2.892073252631579,pittcssa
526,22,4.506070563636363,2.717953,4.408638333333333,4.740056428571429,1.4896710181818185,pittcssa
527,9,4.3325070000000006,6.731577,6.731577,3.0913706666666667,3.3020501111111114,pittcssa
529,14,3.5243837857142855,6.444796,6.444796,3.905682666666667,2.687451785714285,pittcssa
530,15,3.8487617733333335,6.060255,6.060255,5.1677655,3.159726373333333,pittcssa
532,24,4.461011229166668,7.96483,7.96483,7.96483,4.129143312500001,pittcssa
533,27,3.4942646074074077,6.158363,6.158363,4.5376639999999995,3.1581413481481486,pittcssa
535,23,2.9445192173913046,5.222569,5.222569,5.222569,2.7174510000000005,pittcssa
536,17,3.6856257529411764,4.65209,5.6579705,4.525575,2.354574282352941,pittcssa
538,6,4.700590500000001,5.804013,5.804013,4.959239666666667,2.2209706666666666,pittcssa
539,21,3.2831469190476192,5.109433,5.109433,5.109433,3.0398405857142863,pittcssa
540,4,3.9359029999999997,5.679086,5.679086,5.679086,2.5161315,pittcssa
542,3,5.950142,7.405363,7.405363,5.444542,2.3204473333333335,pittcssa
543,8,3.3602496375000004,5.57337,5.57337,3.21388405,2.556778625,pittcssa
545,27,3.4942646074074077,6.158363,6.158363,4.5376639999999995,3.1581413481481486,pittcssa
547,13,2.337568123076923,4.876083,4.876083,2.9117412000000003,1.889607938461538,pittcssa
548,13,4.000054584615385,6.107679,6.107679,6.107679,3.5302331230769233,pittcssa
549,12,3.961523,7.674901,7.674901,4.9664135,3.133787416666666,pittcssa
550,12,3.961523,7.674901,7.674901,4.9664135,3.133787416666666,pittcssa
551,7,4.048648828571428,7.705893,7.705893,7.705893,2.947806971428571,pittcssa
552,19,3.2235383052631583,5.48145,5.48145,3.1489179999999997,2.892073252631579,pittcssa
553,13,3.5491117230769236,4.876083,4.876083,4.876083,3.174028415384616,pittcssa
554,6,3.29759845,7.042348,7.042348,7.042348,2.1238737833333334,pittcssa
556,14,3.3463949285714287,5.045893,5.045893,3.721767,2.548873428571429,pittcssa
557,27,2.67247442962963,4.270031,4.6604225,2.798278575,2.2579146407407413,pittcssa
558,17,4.005737282352942,8.22685,8.22685,8.22685,3.521804929411765,pittcssa
559,7,2.676241757142857,4.876083,4.876083,4.496908,1.3914109000000001,pittcssa
560,13,3.549221084615384,6.527233,6.527233,4.796722,2.811263853846154,pittcssa
561,14,3.2715827500000008,5.003258,5.003258,3.89166275,2.1596791071428574,pittcssa
562,19,3.2576221210526315,5.496131,5.496131,5.496131,2.9683520684210527,pittcssa
563,12,2.794883775,4.263064,4.263064,3.119718666666667,2.0149541083333333,pittcssa
564,15,3.5753954466666666,6.288294,5.659523999999999,4.101910266666667,2.7550133933333334,pittcssa
566,9,3.674432555555555,4.79545,4.79545,4.234705,2.262864222222222,pittcssa
568,17,3.519287235294118,2.305829,4.8381785,3.96770275,2.5857101176470585,pittcssa
572,24,4.461011229166668,7.96483,7.96483,7.96483,4.129143312500001,pittcssa
573,17,3.519287235294118,2.305829,4.8381785,3.96770275,2.5857101176470585,pittcssa
575,3,4.385329666666666,5.804013,5.804013,5.804013,2.4506586666666665,pittcssa
577,20,3.1510953,8.22685,8.22685,4.701433433333333,2.4458802850000003,pittcssa
579,14,4.012183042857143,7.96483,7.96483,7.96483,3.4432666142857142,pittcssa
581,6,4.073150999999999,5.242048,5.242048,4.623721,2.5319106666666666,pittcssa
582,4,3.1336364999999997,5.001022,5.001022,5.001022,1.883381,pittcssa
583,3,3.731934966666666,5.603719,5.603719,5.603719,1.8640286333333334,pittcssa
584,6,3.0684429833333335,4.178074,4.178074,3.80593675,0.5311518166666667,pittcssa
586,20,3.1510953,8.22685,8.22685,4.701433433333333,2.4458802850000003,pittcssa
587,9,3.4027174444444444,6.17726,6.17726,3.259577333333334,2.3161916666666666,pittcssa
588,13,2.820275138461538,4.996511,4.996511,4.996511,2.4359281384615383,pittcssa
590,11,4.291001818181818,3.699992,5.8220715,5.8220715,3.2324433636363636,pittcssa
591,11,4.291001818181818,3.699992,5.8220715,5.8220715,3.2324433636363636,pittcssa
594,24,2.9868421749999996,3.274441,3.274441,3.7340289999999996,2.6756730916666664,pittcssa
596,5,4.7401666,4.562703,4.1265605,4.5186090000000005,2.0290011999999997,pittcssa
597,5,4.7401666,4.562703,4.1265605,4.5186090000000005,2.0290011999999997,pittcssa
598,20,2.91347868,5.194147,4.0820725,3.6279465,1.82509473,pittcssa
599,20,3.3911914180000005,4.821235,4.821235,5.6131385,2.829877568,pittcssa
600,11,3.388044436363637,5.859344,5.859344,3.8277892,1.996121090909091,pittcssa
601,9,2.5197954666666664,5.959652,5.959652,2.4821046250000003,1.4166378555555557,pittcssa
602,20,2.91347868,5.194147,4.0820725,3.6279465,1.82509473,pittcssa
605,6,4.128280366666666,6.2687,6.2687,3.6291796,2.9185538333333336,pittcssa
606,14,3.1541170714285713,5.249664,5.249664,5.190842,2.412568214285714,pittcssa
607,7,4.058305571428572,4.884516,4.884516,4.2580875,2.8417091428571433,pittcssa
608,6,3.8855559999999993,5.535163,5.535163,4.167877999999999,1.801617,pittcssa
610,8,4.070017525,4.184821,4.184821,3.6876002,1.3043173750000001,pittcssa
611,11,3.526318181818182,3.356558,3.356558,2.977323833333333,1.9023233636363635,pittcssa
612,12,3.1466411833333336,5.249664,5.249664,2.973649333333334,2.40322885,pittcssa
613,6,3.0767135,6.17726,6.17726,3.259577333333334,1.4469248333333333,pittcssa
614,16,2.56206476875,4.996511,4.996511,4.996511,2.24978283125,pittcssa
615,15,3.02047072,5.249664,5.356168,3.595905,2.06156272,pittcssa
616,14,4.012183042857143,7.96483,7.96483,7.96483,3.4432666142857142,pittcssa
617,9,3.2341751111111114,3.569181,3.569181,3.4352136666666664,2.089103888888889,pittcssa
618,6,3.8855559999999993,5.535163,5.535163,4.167877999999999,1.801617,pittcssa
620,6,3.8855559999999993,5.535163,5.535163,4.167877999999999,1.801617,pittcssa
622,6,3.742853299999999,2.214314,2.214314,2.214314,3.373800966666666,pittcssa
624,10,3.1894085600000004,5.313333,4.6642335,3.3835858,2.17433282,pittcssa
625,16,2.6534973,5.249664,5.249664,2.973649333333334,2.09593805,pittcssa
627,16,3.330990775,5.249664,5.249664,2.973649333333334,2.773431525,pittcssa
628,8,4.20299495,7.23316,7.23316,4.6198619999999995,3.04802945,pittcssa
629,18,3.322812705555556,3.333362,3.333362,4.4585360000000005,2.827419816666667,pittcssa
630,12,4.596006191666667,6.820304,6.820304,5.5073585000000005,3.6781131083333336,pittcssa
631,10,4.303813030000001,5.210648,5.210648,5.210648,3.78274823,pittcssa
632,14,3.483784,5.02604,5.02604,3.772916,2.944796,pittcssa
633,7,3.53791,4.876083,4.876083,4.876083,2.841326714285714,pittcssa
634,12,4.136716333333333,5.915307,5.915307,3.0578083333333335,3.37226425,pittcssa
637,8,3.3968202499999993,5.79159,5.79159,3.1310206666666667,2.2226874999999997,pittcssa
638,14,3.5640963999999995,6.731775,6.731775,6.731775,3.083255328571428,pittcssa
639,16,2.6534973,5.249664,5.249664,2.973649333333334,2.09593805,pittcssa
640,15,3.004840600666667,3.115845,3.115845,3.1626444000000005,1.950625800666667,pittcssa
641,11,3.388044436363637,5.859344,5.859344,3.8277892,1.996121090909091,pittcssa
642,8,4.20299495,7.23316,7.23316,4.6198619999999995,3.04802945,pittcssa
643,7,3.4539461428571423,6.303509,6.303509,6.303509,2.553444857142857,pittcssa
644,9,3.9447921111111106,4.79545,4.79545,5.045783666666666,2.262864222222222,pittcssa
645,5,2.8636615999999995,3.5058,3.5058,2.831561666666666,1.1647246,pittcssa
649,7,4.167625357142857,7.40421,7.40421,7.40421,3.109881071428571,pittcssa
650,9,4.080424855555555,6.283286,6.283286,4.0834089,2.7192885555555555,pittcssa
651,8,4.20299495,7.23316,7.23316,4.6198619999999995,3.04802945,pittcssa
653,13,3.1361317692307695,5.249664,5.249664,2.973649333333334,2.449905,pittcssa
656,12,3.6921997833333333,6.224573,6.224573,4.024074000000001,3.0215207833333335,pittcssa
657,5,3.00999486,6.100998,3.9811905,2.8957931,1.272519,pittcssa
658,8,3.4649009125000005,5.249664,5.249664,2.973649333333334,2.3497824125,pittcssa
659,24,2.8959045999999997,5.869904,5.869904,3.1571253333333336,2.5012639333333335,pittcssa
660,8,3.6560812875000006,5.249664,5.249664,2.973649333333334,2.5409627875,pittcssa
661,8,4.20299495,7.23316,7.23316,4.6198619999999995,3.04802945,pittcssa
662,24,2.4680300458333337,5.845113,5.845113,3.5641114999999997,2.1710207541666673,pittcssa
663,3,4.297616333333333,5.976814,5.976814,5.976814,2.3053450000000004,pittcssa
664,16,3.09535055,4.270031,4.270031,2.6457405,2.7646329875,pittcssa
667,9,3.5568126666666666,4.637844,4.637844,4.637844,3.0414966666666667,pittcssa
668,16,3.03561911875,4.637844,4.637844,4.637844,2.74575386875,pittcssa
669,7,4.055109571428572,3.358668,3.0821275000000004,4.076798666666666,2.3079101428571427,pittcssa
671,13,2.869421707692308,2.636784,2.636784,2.636784,2.6665921692307695,pittcssa
673,9,3.5568126666666666,4.637844,4.637844,4.637844,3.0414966666666667,pittcssa
674,7,5.262175285714285,5.001022,5.001022,4.736545333333333,3.2322272857142855,pittcssa
675,14,3.4082408714285712,6.573559,6.573559,5.7019145,2.5936816571428567,pittcssa
676,19,3.1677535684210527,6.573559,6.573559,5.7019145,2.5675520421052633,pittcssa
677,4,3.3566827500000005,4.631196,4.631196,3.1462903333333334,0.996965,pittcssa
678,7,4.2664731428571425,5.884554,5.884554,5.884554,3.4258225714285713,pittcssa
679,10,3.3295984000000005,6.526099,6.526099,3.980779,2.5334426,pittcssa
682,6,3.0767135,6.17726,6.17726,3.259577333333334,1.4469248333333333,pittcssa
683,31,3.057707296774194,4.166455,3.9004909999999997,2.64638325,2.7162384903225805,pittcssa
684,13,2.820275138461538,4.996511,4.996511,4.996511,2.4359281384615383,pittcssa
685,9,3.4027174444444444,6.17726,6.17726,3.259577333333334,2.3161916666666666,pittcssa
686,13,2.820275138461538,4.996511,4.996511,4.996511,2.4359281384615383,pittcssa
689,13,4.014145038461538,4.429983,4.429983,4.2176884999999995,3.3652698846153846,pittcssa
690,11,4.069622736363637,4.429983,4.429983,4.2176884999999995,3.3027702818181823,pittcssa
691,9,4.113100433333333,6.918237,7.737681,5.76865325,1.5492545444444445,pittcssa
693,4,3.642357,5.922069,5.922069,3.6336515,1.82553125,pittcssa
694,9,3.5568126666666666,4.637844,4.637844,4.637844,3.0414966666666667,pittcssa
695,11,4.080401545454546,7.674901,7.674901,7.674901,3.382683272727272,pittcssa
696,19,3.1759178052631576,5.154819,5.154819,2.9725016666666666,2.706575436842105,pittcssa
697,5,3.4887271999999996,6.388178,6.388178,3.792992,1.9715304,pittcssa
698,4,3.3566827500000005,4.631196,4.631196,3.1462903333333334,0.996965,pittcssa
699,7,4.2664731428571425,5.884554,5.884554,5.884554,3.4258225714285713,pittcssa
700,4,3.3566827500000005,4.631196,4.631196,3.1462903333333334,0.996965,pittcssa
701,7,4.2664731428571425,5.884554,5.884554,5.884554,3.4258225714285713,pittcssa
702,4,4.805937999999999,6.527233,4.4775255,4.4775255,2.56717525,pittcssa
703,5,2.7550796,6.495736,6.495736,3.129143666666667,0.8775934,pittcssa
704,11,3.7703232,6.949967,6.949967,6.949967,3.138508018181818,pittcssa
705,9,2.945211388888889,5.056295,5.056295,3.4337985,2.1821450555555555,pittcssa
710,13,4.014145038461538,4.429983,4.429983,4.2176884999999995,3.3652698846153846,pittcssa
711,5,4.037401579999999,6.850978,6.850978,3.880126966666667,1.7093254000000002,pittcssa
713,7,3.5897089142857146,5.6266,5.6266,5.6266,2.7859089142857143,pittcssa
714,8,3.920271625,5.26651,5.26651,3.538906,3.035545125,pittcssa
715,7,4.010377571428572,7.226918,7.226918,7.226918,2.9779607142857145,pittcssa
716,13,2.820275138461538,4.996511,4.996511,4.996511,2.4359281384615383,pittcssa
717,13,4.004823515384615,6.969985,6.5292355,3.7928884249999997,2.8377809230769233,pittcssa
719,25,2.863949188,4.041365,4.041365,4.041365,2.7022945879999996,pittcssa
720,36,2.73620405,4.322134,4.467786666666667,3.00109496,2.319385305555555,pittcssa
723,6,4.585822333333334,5.001022,5.001022,4.736545333333333,2.2175496666666668,pittcssa
724,5,5.336775,7.405363,7.405363,5.444542,3.1589582,pittcssa
728,5,4.730696200000001,4.637844,4.637844,4.637844,3.8031274,pittcssa
732,6,3.9953610000000004,6.850978,6.850978,5.68023,2.101951,pittcssa
733,6,3.704839833333333,4.637844,4.637844,4.637844,2.9318658333333336,pittcssa
734,22,3.236838677272728,7.306283,7.306283,7.306283,2.904734904545454,pittcssa
735,12,3.5300340250000004,3.987991,4.087391,3.591994075,2.3327026666666666,pittcssa
738,10,2.80017776,5.071644,5.071644,5.071644,2.2930133600000002,pittcssa
739,9,3.5568126666666666,4.637844,4.637844,4.637844,3.0414966666666667,pittcssa
741,12,3.961523,7.674901,7.674901,4.9664135,3.133787416666666,pittcssa
746,4,4.306767499999999,6.100998,6.100998,6.100998,2.781518,pittcssa
750,5,3.5755262,3.634527,3.634527,2.644928,2.5175549999999998,pittcssa
751,16,3.0732484187499995,5.175761,5.175761,5.2401385,2.4182311062499995,pittcssa
752,13,3.1867658307692315,6.547927,4.6961425,4.831171666666666,2.071880061538461,pittcssa
753,9,3.4396917777777776,5.202139,5.202139,3.422106,1.918755777777778,pittcssa
754,6,3.567052333333334,6.291356,6.291356,3.7653645000000004,2.3119308333333337,pittcssa
755,10,2.80017776,5.071644,5.071644,5.071644,2.2930133600000002,pittcssa
756,22,3.236838677272728,7.306283,7.306283,7.306283,2.904734904545454,pittcssa
758,10,3.26059559,4.876083,4.876083,4.876083,2.77298729,pittcssa
759,18,2.8352498444444443,4.031903,4.031903,4.031903,2.611255233333333,pittcssa
760,17,3.2937460411764707,4.288312,4.288312,2.55827105,2.9927729764705884,pittcssa
763,7,4.819622857142858,5.984516,5.984516,5.984516,3.964692,pittcssa
764,14,3.516678278571429,5.249664,5.249664,2.973649333333334,2.879467707142857,pittcssa
765,34,3.193797073529412,4.972803,4.972803,4.972803,3.047538161764706,pittcssa
768,23,2.8589224521739127,4.0924,3.881958,3.4180206666666657,1.9672648869565217,pittcssa
769,14,3.5843148357142853,6.663203,6.663203,3.70523885,3.0549949999999995,pittcssa
770,24,3.723606666666667,4.02017,4.02017,4.284223000000001,3.3665880833333337,pittcssa
771,15,3.0099039066666666,5.211875,5.5857635000000005,3.6627077999999997,1.7890013066666668,pittcssa
772,11,2.3585983,3.666576,3.666576,2.367903,1.928070481818182,pittcssa
773,16,2.7869045375,1.956393,4.715245333333333,3.4444100200000003,1.71052640625,pittcssa
774,11,3.8459736272727274,5.136436,5.136436,5.136436,3.3790249,pittcssa
775,7,4.055109571428572,3.358668,3.0821275000000004,4.076798666666666,2.3079101428571427,pittcssa
776,16,3.03561911875,4.637844,4.637844,4.637844,2.74575386875,pittcssa
777,13,2.869421707692308,2.636784,2.636784,2.636784,2.6665921692307695,pittcssa
778,34,3.193797073529412,4.972803,4.972803,4.972803,3.047538161764706,pittcssa
779,15,3.347119200666666,4.925744,4.925744,3.17434425,2.5006274006666662,pittcssa
780,11,3.0175107636363636,5.459806,5.459806,3.4564565000000003,2.3890641272727273,pittcssa
781,13,4.004823515384615,6.969985,6.5292355,3.7928884249999997,2.8377809230769233,pittcssa
782,25,2.863949188,4.041365,4.041365,4.041365,2.7022945879999996,pittcssa
784,22,2.909989036363636,3.260066,4.156171,3.6833046000000005,2.0728743545454544,pittcssa
786,11,3.2443565454545453,3.876654,3.876654,3.2427555,2.654764636363636,pittcssa
787,8,3.6271531374999997,5.592087,5.592087,3.9283097,2.1540369999999998,pittcssa
789,13,3.137187461538462,2.567739,2.567739,2.567739,2.939669076923077,pittcssa
790,21,3.251865933333332,2.988035,2.988035,2.988035,3.1095785523809516,pittcssa
791,13,4.313819700000001,6.907972,6.907972,4.279963599999999,3.3261357923076917,pittcssa
792,7,4.262494714285714,7.845258,7.845258,7.845258,3.1417435714285715,pittcssa
793,12,3.3549200916666666,6.356565,6.356565,3.797969,2.7219252583333335,pittcssa
795,10,3.58753792,5.192555,5.192555,3.6786653,2.1160718,pittcssa
796,16,3.25167315,4.606777,4.606777,2.922351,2.886379275,pittcssa
797,10,2.3991770199999998,3.565375,3.565375,2.6368636666666667,1.6081179199999998,pittcssa
798,11,3.127300227272727,4.161664,3.0997585,3.77408125,1.7549070454545452,pittcssa
799,11,3.127300227272727,4.161664,3.0997585,3.77408125,1.7549070454545452,pittcssa
800,20,3.888304099999999,6.640615,6.640615,5.6748525,3.3208188499999998,pittcssa
801,16,3.0732484187499995,5.175761,5.175761,5.2401385,2.4182311062499995,pittcssa
802,12,2.551821391666667,2.485252,2.485252,1.48835605,2.30376205,pittcssa
803,16,3.1604768062499997,5.228482,5.228482,5.228482,2.8336966812499997,pittcssa
805,7,4.819622857142858,5.984516,5.984516,5.984516,3.964692,pittcssa
806,5,4.165739846,7.223562,7.223562,5.450185333333334,0.8956286460000001,pittcssa
808,5,4.165739846,7.223562,7.223562,5.450185333333334,0.8956286460000001,pittcssa
810,6,5.555541333333333,6.527233,6.527233,7.104103,3.187507,pittcssa
812,17,3.000290594117647,5.946935,5.946935,3.1828023333333335,2.438619594117647,pittcssa
813,16,3.8561969875,5.57337,5.57337,5.3848125,3.1830954250000003,pittcssa
814,15,2.7096356133333335,4.876083,5.4822845000000004,3.6415102500000005,1.738566213333333,pittcssa
815,9,3.5866749888888885,6.25781,4.6301875,4.774026,1.995332988888889,pittcssa
818,26,3.954484665384616,6.426612,6.703769666666666,4.122044622222222,2.5276230653846152,pittcssa
820,8,3.988761575,4.843208,4.843208,4.198630666666666,2.414275075,pittcssa
821,10,3.58753792,5.192555,5.192555,3.6786653,2.1160718,pittcssa
822,8,3.3678227499999998,3.544853,3.544853,4.272418999999999,2.299718,pittcssa
825,7,3.411411571428571,5.033697,5.033697,3.172207,2.505066714285714,pittcssa
826,13,4.413027307692308,8.079735,8.079735,6.5472399999999995,3.405759615384615,pittcssa
827,17,4.044673405882353,5.52434,5.52434,3.0419373333333333,3.507860935294117,pittcssa
828,3,4.3934922,6.326488,6.326488,3.6018313,1.9922713333333333,pittcssa
829,16,3.5492861125,4.139124,4.139124,2.52356065,3.23384103125,pittcssa
830,3,5.084358000000001,4.505727,4.505727,5.0434675,1.7220463333333333,pittcssa
831,16,3.4674242874999996,6.499616,6.499616,4.0726705,2.958340475,pittcssa
833,6,4.479069166666666,4.095041,4.095041,4.494532,0.7336258333333333,pittcssa
834,13,2.562428838461538,6.802731,6.802731,3.56275225,2.014313107692308,pittcssa
835,26,2.4941305769230766,5.249664,5.249664,2.973649333333334,2.151017192307692,pittcssa
838,26,2.4941305769230766,5.249664,5.249664,2.973649333333334,2.151017192307692,pittcssa
840,7,5.084277142857142,5.44923,5.44923,5.44923,4.305815714285714,pittcssa
842,24,2.9868421749999996,3.274441,3.274441,3.7340289999999996,2.6756730916666664,pittcssa
844,4,3.6330627499999997,3.269805,3.269805,2.333993,2.46606625,pittcssa
845,4,5.715985,6.999409,6.999409,5.8956725,2.76814875,pittcssa
846,13,3.964945330769231,6.264979,6.264979,4.406043666666667,2.948166023076923,pittcssa
847,3,3.2147306666666666,1.861383,1.861383,1.861383,2.594269666666667,pittcssa
848,9,3.2104811555555557,6.632114,6.632114,5.570798,1.9725260444444441,pittcssa
851,26,3.0262495884615386,5.516693,5.516693,5.516693,2.8140690884615385,pittcssa
853,11,3.295548072727273,6.275311,6.275311,4.061478,2.557097527272727,pittcssa
856,11,3.295548072727273,6.275311,6.275311,4.061478,2.557097527272727,pittcssa
859,7,2.1919825428571427,4.601481,4.601481,2.8542495,1.3764826857142858,pittcssa
860,18,2.6510941,3.587335,4.0942925,4.484868,1.6544567666666667,pittcssa
861,12,3.5985677500000004,4.191067,4.191067,4.8920055,2.783233500000001,pittcssa
863,18,3.011246316666667,4.596109,5.585669,4.3438365,2.045949316666667,pittcssa
864,7,3.910983185714286,6.800843,6.800843,6.995128,1.9123751857142859,pittcssa
865,6,3.4780018333333333,6.374888,6.374888,4.777032,1.8856578333333331,pittcssa
866,15,3.178154399999999,6.21493,6.21493,6.21493,2.763825733333333,pittcssa
867,6,2.892359583333333,3.652972,3.652972,3.652972,2.283530916666667,pittcssa
868,6,3.6681425,2.949325,4.48227,3.4648206000000004,0.7807919999999999,pittcssa
869,6,3.6681425,2.949325,4.48227,3.4648206000000004,0.7807919999999999,pittcssa
870,3,4.363458333333333,3.65364,3.65364,4.3268125,1.4789166666666667,pittcssa
871,5,4.551458200000001,7.337064,7.337064,4.91463,2.5856062,pittcssa
873,7,3.6503804428571422,3.094163,3.094163,3.094163,3.208357157142857,pittcssa
874,24,2.7705806249999996,5.2011,5.2011,2.385484325,2.372999904166667,pittcssa
876,5,2.92472812,5.67375,5.67375,3.3914429999999998,1.5681509200000001,pittcssa
877,5,4.364215999999999,4.693419,4.693419,4.693419,3.4255322,pittcssa
878,14,3.3202510499999995,4.240284,4.240284,2.978653,2.8947291928571426,pittcssa
879,18,2.9848795,5.14314,4.0014235,4.0014235,2.5402768888888883,pittcssa
880,3,4.918424,5.336814,5.336814,4.918424,0.0,pittcssa
883,22,4.774729113636363,5.755764,5.755764,3.9312142666666663,4.238654440909091,pittcssa
885,12,3.438017158333333,4.36452,4.36452,4.0478935,2.088719325,pittcssa
886,10,3.3139402899999992,5.0681,5.0681,2.8957931,2.7347816699999994,pittcssa
887,8,4.171029999999999,5.242048,5.242048,4.623721,3.01509975,pittcssa
889,10,3.32234211,3.878581,3.878581,2.3737501500000002,2.84759208,pittcssa
891,12,2.7715068916666663,4.564454,4.564454,2.8500704999999997,2.2964951416666666,pittcssa
892,16,3.3806408249999995,6.137398,6.286283,4.461007250000001,2.2653890124999996,pittcssa
893,7,4.298933714285714,2.636784,4.508796,4.508796,3.010706285714286,pittcssa
895,4,3.7832525,4.294359,4.294359,4.139105,0.67892375,pittcssa
897,8,3.0054755,3.71993,3.71993,3.1564,2.2163755000000003,pittcssa
899,15,3.4681833200000005,5.050814,5.050814,2.95081665,3.0747411000000002,pittcssa
900,6,2.8940937666666664,4.322709,4.322709,2.5311063,2.0503916666666666,pittcssa
902,42,3.419514161904761,5.976814,5.976814,4.7163595,3.1949256142857134,pittcssa
903,23,3.6497962521739136,5.976814,5.976814,4.7163595,3.2396780347826093,pittcssa
904,6,3.0684429833333335,4.178074,4.178074,3.80593675,0.5311518166666667,pittcssa
906,19,3.178147905263158,8.420157,8.420157,4.9023505,2.6621110105263157,pittcssa
907,12,3.125675325,5.252966,5.252966,3.161098,2.5988256583333333,pittcssa
908,16,3.323764075,6.141497,6.141497,2.3251074,2.8878064375,pittcssa
909,7,2.9736640142857143,4.143856,4.143856,2.49019205,2.262180571428572,pittcssa
911,15,3.415196053333333,3.733095,3.733095,3.733095,3.166323053333333,pittcssa
912,17,2.850991135294118,5.260672,5.260672,2.8122015499999997,2.5201438941176475,pittcssa
913,14,2.8552296928571432,5.081346,5.081346,5.081346,2.492276407142857,pittcssa
915,17,3.0092418764705884,3.479455,3.479455,3.0898885000000003,2.463967435294118,pittcssa
916,12,4.52105975,4.231919,4.231919,4.65363825,2.969847,pittcssa
917,8,4.5173979,9.408533,9.408533,9.408533,3.341331275,pittcssa
918,4,4.1300574999999995,3.680844,3.680844,3.680844,3.2098465,pittcssa
919,35,3.189745482857143,8.259904,7.7037515,7.7037515,2.749531111428571,pittcssa
920,12,3.5544382500000005,3.45393,3.45393,3.5157865,2.968473833333334,pittcssa
921,12,4.421165583333333,3.559633,3.559633,2.4622504999999997,4.0107905,pittcssa
922,23,3.8374696652173914,5.252966,5.252966,5.252966,3.6090798391304353,pittcssa
923,10,3.660420481,8.005598,8.005598,5.75269,1.934613481,pittcssa
924,8,4.149169700000001,6.225535,6.225535,5.40103,2.7989122000000006,pittcssa
925,13,3.0394043,5.252966,5.252966,3.161098,2.553081530769231,pittcssa
926,5,4.0902666,7.276869,7.276869,7.276869,2.6348928000000003,pittcssa
927,26,3.726705926923077,9.202374,7.9617525,7.9617525,3.114263426923077,pittcssa
928,7,4.676050428571429,6.033853,6.033853,5.022291399999999,1.0886994285714287,pittcssa
929,14,3.2330943142857147,2.586953,2.586953,3.714328,2.171857742857143,pittcssa
931,3,3.8309626666666667,6.527233,6.527233,6.527233,1.6552183333333332,pittcssa
932,5,5.209453399999999,5.92669,5.92669,5.593302749999999,0.7348112,pittcssa
