SentenceID,NumberOfWords,AverageSurprisalWithPunct,CorpusName
1762,11,3.366293572727273,cmucssa
1764,13,3.323792746153846,cmucssa
1765,11,3.1302705181818182,cmucssa
1766,5,3.7868758,cmucssa
1767,18,3.0844223833333335,cmucssa
1768,5,4.1275382,cmucssa
1771,10,3.6382483100000003,cmucssa
1772,8,3.8812929874999997,cmucssa
1773,3,2.6523806666666667,cmucssa
1774,3,4.4803473333333335,cmucssa
1775,3,3.8006917,cmucssa
1776,19,3.331988705263157,cmucssa
1777,9,3.5174477777777775,cmucssa
1778,14,3.405848607142857,cmucssa
1779,19,3.331988705263157,cmucssa
1780,9,3.5174477777777775,cmucssa
1781,7,3.8031177142857144,cmucssa
1782,15,2.5019494066666663,cmucssa
1783,11,3.1982622545454547,cmucssa
1784,14,4.048067071428571,cmucssa
1785,5,5.0467314000000005,cmucssa
1786,7,2.6306032285714287,cmucssa
1788,7,3.7322924285714287,cmucssa
1789,7,3.0993466714285716,cmucssa
1790,13,3.9275647769230773,cmucssa
1791,17,3.5784612941176475,cmucssa
1793,14,3.0028645357142856,cmucssa
1794,6,3.3837279666666666,cmucssa
1796,8,3.172608875,cmucssa
1797,3,3.213993,cmucssa
1798,6,4.043586333333334,cmucssa
1799,20,3.1178101700000003,cmucssa
1800,4,4.006498725,cmucssa
1801,11,2.364071954545455,cmucssa
1802,5,4.1709632,cmucssa
1803,5,4.4571804,cmucssa
1809,13,3.1181949692307693,cmucssa
1810,11,3.7545431909090907,cmucssa
1811,6,4.34957295,cmucssa
1812,11,3.299845118181818,cmucssa
1813,24,3.002253633333334,cmucssa
1814,3,3.4472689333333335,cmucssa
1816,6,3.841931833333333,cmucssa
1817,6,3.2990932999999996,cmucssa
1818,3,4.087077333333333,cmucssa
1819,4,2.0008365249999995,cmucssa
1826,8,3.0334423750000004,cmucssa
1827,6,4.398756666666666,cmucssa
1828,4,2.99113725,cmucssa
1829,8,4.221997375000001,cmucssa
1830,13,4.062283476923077,cmucssa
1831,5,4.942448,cmucssa
1832,12,3.5609096583333337,cmucssa
1834,6,3.4514590000000003,cmucssa
1835,10,3.9960771999999998,cmucssa
1837,9,2.5215251777777774,cmucssa
1838,14,2.3548395,cmucssa
1840,33,3.1288960212121215,cmucssa
1841,14,3.3225272714285716,cmucssa
1842,6,4.002684166666667,cmucssa
1843,8,3.0218087875,cmucssa
1844,9,2.8457874999999997,cmucssa
1845,15,2.7700671999999993,cmucssa
1846,9,3.8478130777777775,cmucssa
1847,8,3.0159233499999996,cmucssa
1848,3,4.843144,cmucssa
1849,7,3.037936542857143,cmucssa
1850,7,4.349532857142857,cmucssa
1852,4,4.3799616750000006,cmucssa
1854,7,2.808960485714286,cmucssa
1855,10,3.2218770899999996,cmucssa
1856,5,3.601731,cmucssa
1857,5,2.80702632,cmucssa
1858,7,3.458315814285714,cmucssa
1859,5,3.3287432000000003,cmucssa
1860,3,4.201589866666667,cmucssa
1861,5,4.2483196,cmucssa
1862,5,3.6891918000000006,cmucssa
1864,6,3.5029478333333333,cmucssa
1865,6,2.834367933333333,cmucssa
1866,23,3.1098733652173904,cmucssa
1867,24,2.999491129166667,cmucssa
1870,14,3.8486656428571426,cmucssa
1873,9,3.199073333333333,cmucssa
1874,6,4.266210433333334,cmucssa
1876,20,3.0981404699999997,cmucssa
1877,10,3.2005694900000003,cmucssa
1878,4,2.9974873,cmucssa
1879,3,4.1692556666666665,cmucssa
1880,9,3.0091362777777784,cmucssa
1881,20,3.095288225,cmucssa
1882,15,3.546598313333333,cmucssa
1884,8,3.6684408749999995,cmucssa
1885,6,3.346375666666667,cmucssa
1886,6,3.975145,cmucssa
1887,6,4.8497441666666665,cmucssa
1888,6,4.086372666666666,cmucssa
1889,5,2.86533966,cmucssa
1890,10,3.5851200000000008,cmucssa
1891,5,3.9762574,cmucssa
1892,4,3.19184,cmucssa
1893,4,4.53509225,cmucssa
1894,5,3.1936236,cmucssa
1895,11,4.369235263636363,cmucssa
1896,11,3.3168245454545455,cmucssa
1897,11,3.0549829454545456,cmucssa
1898,5,4.091984600000001,cmucssa
1899,4,3.60261625,cmucssa
1900,11,3.063044609090909,cmucssa
1901,31,3.403894941935483,cmucssa
1902,13,3.447468776923077,cmucssa
1904,20,3.5766614,cmucssa
1905,10,2.5853410200000004,cmucssa
1906,11,3.386391272727273,cmucssa
1907,8,3.4449198500000007,cmucssa
1909,4,3.68362575,cmucssa
1910,11,3.2300327818181813,cmucssa
1911,32,3.1077916562499994,cmucssa
1913,22,3.434771913636364,cmucssa
1914,10,2.87330385,cmucssa
1915,11,3.107806318181818,cmucssa
1916,12,3.280334558333333,cmucssa
1917,6,4.908497833333333,cmucssa
1918,11,3.3423636,cmucssa
1919,5,2.9899866000000004,cmucssa
1920,4,4.621439675,cmucssa
1921,5,3.6864187999999998,cmucssa
1922,4,3.885736,cmucssa
1923,11,3.362574745454545,cmucssa
1924,17,3.3894940352941174,cmucssa
1925,3,3.6011041000000006,cmucssa
1926,15,3.7157697333333335,cmucssa
1928,5,2.8360755999999996,cmucssa
1929,5,2.38857236,cmucssa
1930,12,3.3557568083333327,cmucssa
1931,8,3.4449198500000007,cmucssa
1932,5,3.02219488,cmucssa
1933,11,3.066528227272727,cmucssa
1934,5,2.55766886,cmucssa
1935,35,2.8822081579999996,cmucssa
1937,7,3.8874956714285713,cmucssa
1939,12,3.3557568083333327,cmucssa
1940,17,3.4197990235294116,cmucssa
1941,11,3.7629271363636363,cmucssa
1942,26,2.6272207076923078,cmucssa
1944,10,2.92659845,cmucssa
1945,6,4.1586815,cmucssa
1946,4,4.3385057499999995,cmucssa
1947,4,4.306574250000001,cmucssa
1948,5,3.9127024599999998,cmucssa
1950,7,3.208878771428572,cmucssa
1951,3,5.175292,cmucssa
1952,3,5.091465666666667,cmucssa
1953,13,3.383676807692308,cmucssa
1954,11,3.0121439,cmucssa
1955,12,3.8697014999999992,cmucssa
1956,3,5.556954333333333,cmucssa
1957,6,3.455103,cmucssa
1958,8,3.5821978000000003,cmucssa
1960,9,2.602647388888889,cmucssa
1961,8,3.4891728375,cmucssa
1962,9,3.8021104000000006,cmucssa
1963,6,3.059694833333334,cmucssa
1965,35,2.8822081579999996,cmucssa
1966,3,2.767409666666667,cmucssa
1967,10,3.6458099000000006,cmucssa
1968,14,3.706149764285714,cmucssa
1969,17,2.7716304882352936,cmucssa
1970,13,2.852449507692308,cmucssa
1971,6,3.1804411666666668,cmucssa
1974,9,2.725903255555556,cmucssa
1975,3,4.112834,cmucssa
1976,4,3.60261625,cmucssa
1977,11,3.063044609090909,cmucssa
1978,31,3.403894941935483,cmucssa
1979,13,3.447468776923077,cmucssa
1980,4,3.5795292749999996,cmucssa
1981,18,2.906018227777778,cmucssa
1982,10,3.4125576900000008,cmucssa
1983,3,3.0847180333333335,cmucssa
1984,3,3.7148609999999995,cmucssa
1986,3,3.8006917,cmucssa
1987,22,2.9624540954545453,cmucssa
1988,5,4.2681248,cmucssa
1991,6,3.5595341166666667,cmucssa
1993,11,3.305792936363637,cmucssa
1995,3,4.007384,cmucssa
1996,5,3.29551564,cmucssa
1997,4,3.6399185000000003,cmucssa
1998,4,3.0146159999999993,cmucssa
1999,18,2.5508238944444446,cmucssa
2000,9,3.5749965555555554,cmucssa
2001,9,3.5821820555555552,cmucssa
2002,5,3.5965365999999994,cmucssa
2003,9,2.8098323,cmucssa
2004,5,4.144031,cmucssa
2005,8,3.1372265875000003,cmucssa
2006,5,3.9036563200000005,cmucssa
2007,4,4.1183255,cmucssa
2008,16,3.0627948375,cmucssa
2009,6,3.1349384,cmucssa
2010,10,3.36637633,cmucssa
2011,5,4.144031,cmucssa
2012,10,3.1896646200000003,cmucssa
2013,14,3.0951039357142855,cmucssa
2014,6,3.1617196666666665,cmucssa
2015,3,3.6199133333333333,cmucssa
2016,7,3.7989229285714288,cmucssa
2018,7,2.836729671428571,cmucssa
2019,7,2.648946428571428,cmucssa
2020,5,4.654106,cmucssa
2021,37,3.0689775945945947,cmucssa
2022,5,4.654106,cmucssa
2023,8,3.5032240000000003,cmucssa
2025,12,3.5929915749999997,cmucssa
2026,6,3.001571666666667,cmucssa
2027,6,3.572554666666667,cmucssa
2028,5,4.1897374,cmucssa
2029,3,4.253047333333333,cmucssa
2030,3,3.8006917,cmucssa
2031,4,4.1126267499999996,cmucssa
2032,3,4.501851,cmucssa
2033,13,3.6438016461538463,cmucssa
2034,5,3.6609538,cmucssa
2035,4,3.9571810000000003,cmucssa
2036,12,2.897761725,cmucssa
2037,20,2.84052825,cmucssa
2038,4,3.6399185000000003,cmucssa
2039,5,3.3905234,cmucssa
2040,6,2.762644333333333,cmucssa
2041,19,3.8742386789473677,cmucssa
2042,3,4.501851,cmucssa
2043,3,4.501851,cmucssa
2045,4,3.53894925,cmucssa
2046,13,3.6438016461538463,cmucssa
2047,4,3.1322745,cmucssa
2048,7,2.3753651857142857,cmucssa
2050,3,3.8006917,cmucssa
2051,6,3.004579366666667,cmucssa
2052,3,3.3215236666666663,cmucssa
2053,7,2.2774250428571428,cmucssa
2054,14,2.5647713785714283,cmucssa
2055,21,3.1806470285714274,cmucssa
2056,10,3.0102594599999994,cmucssa
2057,3,3.8006917,cmucssa
2058,10,3.18770724,cmucssa
2059,5,2.26015246,cmucssa
2060,3,3.8006917,cmucssa
2061,3,3.472568666666667,cmucssa
2062,10,3.6314685600000005,cmucssa
2064,3,4.205718666666667,cmucssa
2065,14,2.770396864285714,cmucssa
2066,8,3.706425875,cmucssa
2067,16,2.9688489500000004,cmucssa
2068,16,3.4996557499999996,cmucssa
2069,5,3.4283748000000003,cmucssa
2071,6,4.7811639999999995,cmucssa
2072,13,3.111429853846154,cmucssa
2073,7,3.3767482857142856,cmucssa
2075,18,3.8963150000000004,cmucssa
2076,5,2.4950955400000003,cmucssa
2078,3,3.5567770000000003,cmucssa
2080,9,3.4351818000000005,cmucssa
2081,14,3.0951039357142855,cmucssa
2082,6,3.1617196666666665,cmucssa
2083,3,3.6199133333333333,cmucssa
2084,7,3.7989229285714288,cmucssa
2086,7,2.836729671428571,cmucssa
2087,7,2.648946428571428,cmucssa
2088,3,4.483363333333333,cmucssa
2090,3,5.340211333333333,cmucssa
2092,3,4.007384,cmucssa
2093,5,3.29551564,cmucssa
2094,4,2.847599575,cmucssa
2095,5,3.883202,cmucssa
2096,3,2.8346196666666668,cmucssa
2097,10,2.81676444,cmucssa
2098,7,3.058133857142857,cmucssa
2099,6,3.1569884500000005,cmucssa
2100,4,3.093092575,cmucssa
2101,3,4.539112666666667,cmucssa
2102,6,4.499546166666667,cmucssa
2103,7,3.748784571428572,cmucssa
2104,3,3.0687323333333336,cmucssa
2105,4,3.45719375,cmucssa
2107,6,2.9220365833333335,cmucssa
2108,3,2.8511970000000004,cmucssa
2109,6,2.9220365833333335,cmucssa
2110,3,3.444689,cmucssa
2111,6,2.9220365833333335,cmucssa
2112,5,2.7976426400000003,cmucssa
2113,4,3.768293,cmucssa
2114,3,3.6913780000000003,cmucssa
2115,3,4.007384,cmucssa
2116,5,3.29551564,cmucssa
2117,5,5.079077799999999,cmucssa
2118,5,2.7976426400000003,cmucssa
2119,4,3.768293,cmucssa
2120,3,4.007384,cmucssa
2121,5,3.29551564,cmucssa
2122,5,5.079077799999999,cmucssa
2124,3,4.007384,cmucssa
2125,5,3.29551564,cmucssa
2126,5,5.079077799999999,cmucssa
2127,3,3.3309124999999997,cmucssa
2128,10,3.6314685600000005,cmucssa
2129,8,3.6093555000000004,cmucssa
2130,4,3.257472025,cmucssa
2131,5,4.364942600000001,cmucssa
2132,3,3.3309124999999997,cmucssa
2133,10,3.6314685600000005,cmucssa
2134,17,3.246406870588235,cmucssa
2135,5,3.6019915999999994,cmucssa
2136,7,2.72817,cmucssa
2137,3,4.202229999999999,cmucssa
2138,3,4.6455969999999995,cmucssa
2139,6,3.7612161666666672,cmucssa
2140,8,2.9346505875,cmucssa
2141,3,3.7011273333333334,cmucssa
2142,4,3.73596725,cmucssa
2143,8,3.6122202625,cmucssa
2144,14,3.1256119285714283,cmucssa
2145,10,3.25142459,cmucssa
2146,6,2.4585605,cmucssa
2147,5,3.5646614799999994,cmucssa
2148,5,3.9318639999999996,cmucssa
2149,6,3.8890392000000005,cmucssa
2150,10,3.6916275600000006,cmucssa
2151,6,3.6871732,cmucssa
2153,14,2.4350702142857146,cmucssa
2154,4,3.705616,cmucssa
2155,11,3.3049556818181816,cmucssa
2157,3,3.4834115000000003,cmucssa
2158,4,4.9410335000000005,cmucssa
2159,15,3.6783042333333333,cmucssa
2160,12,3.39481995,cmucssa
2161,3,3.8006917,cmucssa
2162,14,2.806837242857143,cmucssa
2165,9,3.199073333333333,cmucssa
2168,7,3.7710658571428572,cmucssa
2169,5,3.3905234,cmucssa
2170,6,2.762644333333333,cmucssa
2171,19,3.8742386789473677,cmucssa
2172,4,3.18908975,cmucssa
2173,8,2.6146759374999995,cmucssa
2175,4,3.816488775,cmucssa
2176,12,2.74215145,cmucssa
2177,9,2.4403791333333333,cmucssa
2178,27,3.200100014814814,cmucssa
2180,3,3.5101193333333334,cmucssa
2181,6,3.432355833333333,cmucssa
2182,3,3.0711953333333333,cmucssa
2183,3,3.3309124999999997,cmucssa
2184,5,4.0743062000000005,cmucssa
2185,4,3.705616,cmucssa
2186,6,4.881211833333333,cmucssa
2189,4,4.031631075,cmucssa
2191,10,3.8916502100000003,cmucssa
2193,7,3.6288146142857145,cmucssa
2194,6,3.8482108333333334,cmucssa
2195,17,3.271502647058824,cmucssa
2196,3,4.170402,cmucssa
2197,5,4.29649782,cmucssa
2198,12,3.1159752916666665,cmucssa
2199,7,3.3977752857142853,cmucssa
2200,5,2.516875,cmucssa
2201,14,2.6718457999999994,cmucssa
2202,8,2.9809211749999998,cmucssa
2204,12,2.74215145,cmucssa
2205,9,2.4403791333333333,cmucssa
2206,4,3.5795292749999996,cmucssa
2208,11,4.339040909090909,cmucssa
2209,6,3.841931833333333,cmucssa
2210,17,3.493612241176471,cmucssa
2211,5,4.1142994,cmucssa
2212,8,3.509230875,cmucssa
2213,14,2.9028207642857144,cmucssa
2214,13,3.6438016461538463,cmucssa
2216,3,4.001126333333334,cmucssa
2217,4,4.3799616750000006,cmucssa
2218,3,3.0776729999999994,cmucssa
2219,6,2.190389,cmucssa
2220,3,3.8006917,cmucssa
2221,13,3.746604669230769,cmucssa
2222,13,3.6438016461538463,cmucssa
2224,8,2.97221435,cmucssa
2226,4,3.9858884999999997,cmucssa
2227,10,3.4758238000000006,cmucssa
2228,7,3.393994885714286,cmucssa
2230,15,3.3346129999999996,cmucssa
2231,19,3.4773988684210524,cmucssa
2232,3,3.716920333333334,cmucssa
2233,16,3.2207283749999998,cmucssa
2234,18,2.579345288888889,cmucssa
2235,12,2.74215145,cmucssa
2236,9,2.4403791333333333,cmucssa
2237,7,2.7147389857142854,cmucssa
2238,8,3.7088577750000002,cmucssa
2239,10,2.7329111100000003,cmucssa
2240,12,3.7925243,cmucssa
2241,9,3.3004212111111104,cmucssa
2242,18,3.7090034555555556,cmucssa
2243,8,3.7170681875,cmucssa
2244,5,3.8482416200000005,cmucssa
2245,10,4.2617099000000005,cmucssa
2246,3,4.325355,cmucssa
2247,5,4.7499364,cmucssa
2248,7,3.0411053571428575,cmucssa
2249,4,3.705616,cmucssa
2250,3,4.189097333333333,cmucssa
2251,12,4.018308666666667,cmucssa
2254,13,3.2413818307692304,cmucssa
2255,9,3.476900777777778,cmucssa
2256,14,3.6616719285714288,cmucssa
2258,8,3.3380480375,cmucssa
2259,9,3.850381966666667,cmucssa
2260,6,2.7732722666666665,cmucssa
2261,16,3.6818358125,cmucssa
2262,4,4.10793075,cmucssa
2263,9,3.3211275222222216,cmucssa
2265,5,2.6333409800000003,cmucssa
2266,6,3.0033138333333333,cmucssa
2267,4,4.54693625,cmucssa
2268,12,3.974256333333333,cmucssa
2269,12,3.8982209500000002,cmucssa
2270,34,3.1217567764705882,cmucssa
2271,3,4.101979333333333,cmucssa
2272,7,3.9047982999999995,cmucssa
2273,6,4.742869,cmucssa
2274,14,2.751265771428571,cmucssa
2275,6,3.5814524999999997,cmucssa
2276,9,3.8085568333333333,cmucssa
2278,22,3.5725282727272725,cmucssa
2279,4,4.02845915,cmucssa
2280,11,3.6017579,cmucssa
2282,23,2.8658251739130436,cmucssa
2283,8,3.5819915,cmucssa
2284,7,3.634578428571429,cmucssa
2285,13,3.8944654538461543,cmucssa
2286,7,3.492540571428571,cmucssa
2287,4,3.41905225,cmucssa
2288,13,3.6438016461538463,cmucssa
2289,4,4.44766675,cmucssa
2290,4,3.88746,cmucssa
2291,11,3.7319466363636367,cmucssa
2292,7,3.071547714285714,cmucssa
2293,7,2.877640528571429,cmucssa
2294,17,2.996705052941176,cmucssa
2295,9,3.9261097111111107,cmucssa
2296,6,4.291083333333334,cmucssa
2297,13,4.171371384615385,cmucssa
2298,5,2.4950955400000003,cmucssa
2299,3,6.366345666666667,cmucssa
2300,3,2.598976,cmucssa
2302,6,3.3763104666666663,cmucssa
2303,13,3.078429892307692,cmucssa
2304,13,3.383676807692308,cmucssa
2305,18,2.4851592777777776,cmucssa
2306,11,3.0121439,cmucssa
2307,4,2.6523227499999997,cmucssa
2308,7,3.7060102714285716,cmucssa
2309,15,3.21573774,cmucssa
2310,8,3.5965337499999994,cmucssa
2312,7,3.271400857142857,cmucssa
2313,4,3.85060575,cmucssa
2314,3,3.8006917,cmucssa
2315,6,2.9939313333333337,cmucssa
2316,5,2.6511606800000003,cmucssa
2317,14,3.4061790071428564,cmucssa
2318,8,2.7246724999999996,cmucssa
2319,8,3.950675875,cmucssa
2320,25,3.9251405280000005,cmucssa
2321,17,3.316463394117647,cmucssa
2322,10,2.4861046799999995,cmucssa
2323,13,3.8093053076923074,cmucssa
2324,3,4.8582106666666665,cmucssa
2325,8,2.217362575,cmucssa
2326,6,3.4752220000000005,cmucssa
2327,8,3.609777875,cmucssa
2329,8,2.8830338749999997,cmucssa
2330,25,2.7303136,cmucssa
2331,7,3.2141548571428578,cmucssa
2332,8,3.1451224,cmucssa
2333,9,4.065357233333334,cmucssa
2334,15,2.9408027400000005,cmucssa
2335,7,2.7174964285714287,cmucssa
2336,16,3.71325135625,cmucssa
2337,4,3.6276756249999997,cmucssa
2338,13,3.8944654538461543,cmucssa
2339,3,3.2400710000000004,cmucssa
2340,7,3.492540571428571,cmucssa
2341,4,3.41905225,cmucssa
2342,18,2.579345288888889,cmucssa
2343,29,2.6868690862068965,cmucssa
2344,6,3.930111333333333,cmucssa
2345,11,3.590250872727272,cmucssa
2346,9,3.8220149999999995,cmucssa
2347,8,4.051580625,cmucssa
2348,31,3.403894941935483,cmucssa
2349,13,3.447468776923077,cmucssa
2350,35,3.323139368571429,cmucssa
2352,7,3.5219576428571426,cmucssa
2354,6,2.507262,cmucssa
2355,14,2.9896111214285717,cmucssa
2356,9,3.237339877777778,cmucssa
2357,9,3.8593859999999998,cmucssa
2358,3,2.4837379,cmucssa
2360,8,3.150614875,cmucssa
2361,3,3.8006917,cmucssa
2362,8,4.3840275,cmucssa
2363,12,4.093483558333333,cmucssa
2364,8,2.523409925,cmucssa
2365,7,4.167632142857143,cmucssa
2366,11,2.8892111818181814,cmucssa
2367,5,3.5755262,cmucssa
2370,11,3.1302705181818182,cmucssa
2371,5,3.7868758,cmucssa
2372,25,2.8496973960000003,cmucssa
2373,9,3.516225111111111,cmucssa
2374,13,3.6438016461538463,cmucssa
2375,9,3.813455888888889,cmucssa
2376,12,3.9776874166666665,cmucssa
2377,14,3.9122436428571423,cmucssa
2378,14,4.145672292857144,cmucssa
2379,5,3.29151862,cmucssa
2380,6,3.7073902000000003,cmucssa
2381,4,4.0375292499999995,cmucssa
2382,6,2.5403374333333333,cmucssa
2383,5,3.073277,cmucssa
2384,5,3.2738035599999997,cmucssa
2387,5,3.2552931800000002,cmucssa
2388,5,3.33981066,cmucssa
2390,10,2.9267277099999998,cmucssa
2392,11,3.750948072727273,cmucssa
2393,3,2.9093902333333337,cmucssa
2394,8,2.9159085,cmucssa
2395,3,3.036813833333333,cmucssa
2396,3,2.314988833333333,cmucssa
2398,10,3.19230675,cmucssa
2399,8,3.3261757624999997,cmucssa
2400,20,3.281290665000001,cmucssa
2402,8,2.61577445625,cmucssa
2404,15,3.6281669933333327,cmucssa
2405,4,3.286967375,cmucssa
2406,5,3.7921800399999994,cmucssa
2408,13,3.228491023076924,cmucssa
2409,8,3.5797425,cmucssa
2410,5,4.03748592,cmucssa
2411,7,3.351472571428572,cmucssa
2412,6,2.6808446499999996,cmucssa
2414,6,4.312854333333333,cmucssa
2415,6,4.189076833333333,cmucssa
2416,3,4.884578333333334,cmucssa
2417,12,2.9552850083333335,cmucssa
2418,11,3.4355015272727276,cmucssa
2421,3,5.74543,cmucssa
2422,8,3.38050025,cmucssa
2423,11,4.292248636363636,cmucssa
2424,3,2.5030776,cmucssa
2425,5,4.045765,cmucssa
2426,3,2.9093902333333337,cmucssa
2427,8,2.9159085,cmucssa
2428,3,3.036813833333333,cmucssa
2429,3,2.314988833333333,cmucssa
2430,14,2.8792714857142854,cmucssa
2431,7,2.843370857142857,cmucssa
2432,10,2.92610367,cmucssa
2433,8,3.1421533124999996,cmucssa
2434,12,2.6930405583333332,cmucssa
2436,5,3.9363737999999997,cmucssa
2437,10,2.6874282900000006,cmucssa
2438,7,2.5088104714285713,cmucssa
2439,22,2.994454781818182,cmucssa
2440,10,3.5573513999999995,cmucssa
2441,12,3.7986248249999996,cmucssa
2442,4,4.00230975,cmucssa
2443,10,3.1161401599999996,cmucssa
2445,4,3.257472025,cmucssa
2446,3,4.15853,cmucssa
2447,11,3.601417227272727,cmucssa
2448,3,4.502296666666666,cmucssa
2451,14,2.825106942857143,cmucssa
2452,9,4.367415555555556,cmucssa
2453,14,3.2989317428571434,cmucssa
2455,8,3.1541456249999995,cmucssa
2458,18,3.5242719,cmucssa
2459,9,3.0881506666666665,cmucssa
2460,15,3.7252718000000002,cmucssa
2461,22,3.1089267681818185,cmucssa
2462,8,3.0455775750000003,cmucssa
2463,24,2.5166550708333335,cmucssa
2464,12,3.028198425,cmucssa
2467,11,3.9125772090909092,cmucssa
2468,10,3.1583321999999994,cmucssa
2471,5,3.3577122000000004,cmucssa
2472,11,3.6759333818181816,cmucssa
2473,8,5.4479415,cmucssa
2474,5,4.7402888,cmucssa
2475,19,3.0453997052631574,cmucssa
2476,11,3.1652330545454546,cmucssa
2477,9,3.730815366666666,cmucssa
2478,7,4.118631899999999,cmucssa
2479,14,4.032481357142857,cmucssa
2480,7,2.824326885714286,cmucssa
2481,6,4.780211666666666,cmucssa
2482,6,4.2545771666666665,cmucssa
2483,5,3.61473788,cmucssa
2484,7,3.6083504285714283,cmucssa
2485,5,4.364942600000001,cmucssa
2486,13,3.6438016461538463,cmucssa
2487,3,2.670400433333333,cmucssa
2488,6,2.945248166666667,cmucssa
2489,4,3.8558445,cmucssa
2490,3,4.751170666666666,cmucssa
2491,12,4.586888583333333,cmucssa
2493,15,3.1176225399999997,cmucssa
2494,16,2.719015025,cmucssa
2495,11,3.4759504545454547,cmucssa
2496,14,2.806837242857143,cmucssa
2497,4,5.1859322500000005,cmucssa
2498,11,3.711212455454546,cmucssa
2499,45,3.1452812622222224,cmucssa
2500,6,2.8778943333333333,cmucssa
2501,4,2.8258262775,cmucssa
2502,9,3.6152976666666663,cmucssa
2503,4,2.8258262775,cmucssa
2504,9,2.714713811111111,cmucssa
2505,4,3.78272075,cmucssa
2506,10,2.59740863,cmucssa
2507,18,2.8306414,cmucssa
2508,30,3.4157889533333328,cmucssa
2509,9,2.9641909888888884,cmucssa
2510,12,2.8577540750000003,cmucssa
2511,7,2.9962863857142854,cmucssa
2512,7,2.8383923857142856,cmucssa
2513,8,3.6865337499999997,cmucssa
2514,6,3.357696333333333,cmucssa
2515,5,3.4413262000000002,cmucssa
2517,9,3.1839319222222224,cmucssa
2518,6,3.469488666666667,cmucssa
2519,6,3.9392233999999995,cmucssa
2520,4,4.2190710000000005,cmucssa
2521,9,3.5425825555555552,cmucssa
2523,13,3.6438016461538463,cmucssa
2524,9,3.0715927888888888,cmucssa
2527,24,2.8056239375,cmucssa
2528,3,2.670400433333333,cmucssa
2529,8,4.267209875,cmucssa
2530,7,3.8105711,cmucssa
2531,5,3.0850049999999998,cmucssa
2532,4,5.7792200000000005,cmucssa
2533,20,3.1483033899999997,cmucssa
2536,7,2.811218528571429,cmucssa
2537,4,4.03549105,cmucssa
2538,4,4.03549105,cmucssa
2539,19,3.9475641842105262,cmucssa
2540,24,1.5442928458333334,cmucssa
2541,11,3.8539619727272734,cmucssa
2542,18,3.6277033777777783,cmucssa
2543,11,3.8278420636363637,cmucssa
2544,16,2.7841691283750003,cmucssa
2545,16,3.78101229375,cmucssa
2546,14,2.7920528428571427,cmucssa
2547,14,4.144866071428571,cmucssa
2548,6,3.518163616666667,cmucssa
2549,13,3.133107923076923,cmucssa
2550,15,1.9559941066666666,cmucssa
2551,3,2.670400433333333,cmucssa
2552,3,4.913096666666667,cmucssa
2553,3,2.670400433333333,cmucssa
2554,14,3.9879743999999993,cmucssa
2555,12,3.45694215,cmucssa
2556,14,3.726044714285714,cmucssa
2557,10,3.3906294000000003,cmucssa
2559,3,3.472568666666667,cmucssa
2560,5,3.5300777999999995,cmucssa
2563,13,3.6438016461538463,cmucssa
2564,11,3.315760154545455,cmucssa
2565,6,3.6988295,cmucssa
2566,3,2.936446,cmucssa
2567,3,4.177356666666666,cmucssa
2568,3,4.304959566666667,cmucssa
2569,3,2.4942530333333335,cmucssa
2570,7,3.7717425571428573,cmucssa
2571,4,4.115163,cmucssa
2572,10,3.1674848599999996,cmucssa
2573,6,3.56392885,cmucssa
2574,7,4.698138714285714,cmucssa
2575,12,2.9618010666666663,cmucssa
2576,13,2.854888638461538,cmucssa
2577,8,3.3486298999999993,cmucssa
2578,31,2.6791945387096767,cmucssa
2579,7,4.698138714285714,cmucssa
2580,12,2.9618010666666663,cmucssa
2581,13,2.854888638461538,cmucssa
2582,8,3.3486298999999993,cmucssa
2583,31,2.6791945387096767,cmucssa
2584,4,3.4004846,cmucssa
2585,11,3.315760154545455,cmucssa
2586,6,3.6988295,cmucssa
2587,3,2.936446,cmucssa
2588,3,4.177356666666666,cmucssa
2589,3,4.304959566666667,cmucssa
2590,3,2.4942530333333335,cmucssa
2591,8,3.1437899999999996,cmucssa
2592,12,2.5820210333333335,cmucssa
2593,18,3.150091,cmucssa
2594,15,2.9987608066666662,cmucssa
2595,18,2.995119555555556,cmucssa
2596,14,3.0938295928571433,cmucssa
2597,5,4.0834494,cmucssa
2598,11,3.3634405363636364,cmucssa
2599,18,2.7713395444444444,cmucssa
2601,8,3.1977280625000004,cmucssa
2602,5,3.4459654199999994,cmucssa
2603,4,3.350738,cmucssa
2604,14,3.3678023571428573,cmucssa
2605,4,3.8797135000000003,cmucssa
2606,4,3.769519,cmucssa
2607,12,2.8628817333333334,cmucssa
2608,8,3.5473138875000005,cmucssa
2609,13,3.1723358461538456,cmucssa
2610,3,4.501851,cmucssa
2611,8,3.0022292499999996,cmucssa
2613,9,2.3026392777777773,cmucssa
2614,6,2.8159237999999998,cmucssa
2615,11,3.315760154545455,cmucssa
2616,6,3.6988295,cmucssa
2617,3,2.936446,cmucssa
2618,3,4.177356666666666,cmucssa
2619,3,4.304959566666667,cmucssa
2620,3,2.4942530333333335,cmucssa
2621,6,2.4605087833333332,cmucssa
2622,7,2.7537641,cmucssa
2623,8,4.1033233375,cmucssa
2624,6,3.045292116666667,cmucssa
2626,6,2.945248166666667,cmucssa
2627,4,3.8558445,cmucssa
2628,15,2.75371988,cmucssa
2629,7,4.179405428571428,cmucssa
