Word,Probability
索非亚,1.7515057385103272E-19
幷,8.842610050167115E-18
冲积,1.3691032443047136E-19
前期,2.879922422979623E-17
幸,7.676634150819614E-18
军粮,3.351457311256891E-19
幺,6.074956011627641E-21
幻,3.7079613087813555E-18
康顺子,5.75522148469987E-21
幼,5.334834528695237E-18
幽,5.034539861004676E-19
刘涌,2.5866523228456638E-20
北京,7.531349979128904E-16
广,1.100615767352926E-16
庁,1.1229076585703303E-19
伊洛瓦,3.24978173169386E-19
広,4.051036456174853E-20
庄,1.156339100705898E-17
庆,1.0077776501141786E-17
庇,9.777481833451224E-20
义正词严,3.120608982815041E-20
刘涛,1.3109115604038593E-20
床,1.3271221009190973E-17
拐杖,5.754582015646015E-19
庋,9.879796882068111E-21
自卫队,9.847823429375334E-21
序,5.978306658827915E-17
庐,4.66812409314545E-20
庑,4.796017903916558E-21
库,6.28672897819298E-17
冲程,5.58895953069743E-20
应,1.3165532121845944E-15
底,4.704848800908374E-17
店,4.5761684432010234E-17
庙,3.5557037270583506E-18
庚,1.1141469325325094E-18
营帐,1.5283310387147432E-20
府,1.1654521741923932E-16
养育,3.50998168970768E-18
庞,1.398295006613219E-18
废,5.204638629330249E-18
多年生,8.025016891360113E-19
戳穿,1.2882104089919876E-19
入药,1.1002065071584586E-19
庠,2.9607417193511556E-20
阴阳历,3.6417762617073066E-20
萤幕,1.7777239697184044E-20
扎眼,1.3332929772888033E-20
落子,3.382791294895813E-20
刘淇,3.885413971226268E-19
庥,1.4739761691370224E-20
度,4.0456834607250283E-16
座,5.121175128421024E-17
六艺,4.4698886864502325E-20
庭,4.0863990948530644E-17
庳,2.6474018829619404E-20
抱歉,3.578564745733686E-18
庵,1.9430267201400618E-19
拓本,1.1197103133010525E-19
庶,2.769220737721421E-19
康,3.114265449800794E-17
庸,2.1441077641249367E-18
狗皮,1.5251336934454655E-20
庹,1.259754036095416E-20
王惠,1.173425713824918E-20
滴滴涕,9.655982713218671E-21
不择手段,3.633495137459877E-18
护法,2.9425168513162725E-18
庾,1.8320788392961253E-20
力帆,8.540109214240752E-20
环岛,2.012409112483388E-19
廃,1.6913956474479064E-20
懂行,3.5116443092477043E-19
廉,6.793335546728956E-18
廊,2.3684015347647678E-18
廐,1.0295451767074212E-20
拖曳,4.752534008254382E-19
廑,4.028655039289909E-21
廒,9.208354375519792E-21
北伐,1.2327844287490586E-17
廓,7.661798468770166E-19
杰弗逊,4.009470967674243E-19
成绩,1.5486655151582955E-16
懒虫,5.979035653549309E-21
廖,2.585373384737953E-19
魏天贵,5.595354221235985E-21
铁定,3.1778414631351116E-19
冰窖,4.540230282374342E-21
罗冰生,5.275619694308214E-21
剑术,3.798446179901914E-20
延,9.615888003541928E-18
所示,2.6931239203126116E-19
冯立,6.5225843493265194E-21
廷,4.819326550929593E-18
内分泌,1.5974256699838345E-18
建,2.8773217023375925E-16
周汝昌,9.748705726027724E-20
廿,2.1901143652045736E-17
开,4.851611425051598E-16
弁,1.3994780243628518E-19
异,4.64103618402413E-17
弃,1.023291169360714E-17
弄,3.468844645473153E-17
摩肩接踵,2.302088593879948E-20
冲突,1.8691418261885388E-16
弈,4.209624781531027E-19
王新军,6.2028498223987486E-21
兴致,8.132735453482079E-18
弊,1.6465368933199402E-18
打盹,4.761166840481432E-19
锐利,2.7524986219630984E-18
弋,8.210782651505148E-20
包公,2.6333335637771186E-19
勇士,5.397950124310779E-18
式,3.5506244243635766E-16
落实,1.9569300563089889E-16
弑,9.825442012490389E-20
弓,5.426534391018122E-19
惊弓之鸟,5.326137749562802E-19
珍奇,3.923142645403745E-19
引,8.726827783276032E-17
特色,2.064347428506589E-16
弗,2.7024601684989024E-17
拍案,5.371540052386545E-20
弘,4.1005953078486577E-19
弛,4.0280155702360534E-19
包养,1.5376033399956487E-19
弟,1.4060038060574476E-17
黄道吉日,1.2853327982496377E-20
张,1.4030110908854035E-16
拿手,2.6848108226124894E-19
铅字,1.3508783762698305E-19
王慕,4.732070998531005E-21
弥,2.8132481820793747E-18
弦,2.1748342521626953E-18
富兰克林,1.0338296193682533E-18
弧,5.910292730259839E-19
弩,3.4694393516932383E-19
拼抢,2.1038531871847302E-20
弭,3.2165293408933716E-20
弯,1.522639764135429E-18
弱,4.439571458606941E-17
天安门,7.079242160707768E-18
加州,8.248319484966468E-18
才知,6.720819756021738E-20
王新兰,2.0015381385678436E-20
割据,1.9258889494967334E-18
内耗,3.7930106929441423E-19
弹,1.6675882145728647E-17
强,3.168042239353829E-16
拍档,1.0839000462851423E-20
弼,6.196455131860193E-20
弾,1.2373726192104722E-20
探井,2.682572680923995E-20
打着,4.9878586200732205E-21
狼狈,9.943743787453664E-20
捉奸,2.5354947985372206E-20
扬琴,8.114862293426817E-20
内耳,2.2573257601100603E-20
打眼,2.816861182233659E-20
刘湘,1.2789381077110823E-20
胡启恒,4.3483895662176796E-21
兰花,1.4731768328197028E-18
欲盖弥彰,2.663388609308329E-19
加工,1.8523474504271306E-16
落寞,7.763154313806269E-20
兵舰,6.516189658787964E-20
归,6.38854524094786E-17
当,7.417965081720725E-16
彔,4.9303064052262223E-20
录,5.830173652502278E-17
狼狗,2.682572680923995E-20
兰苏,5.563380768543208E-21
彖,6.73041179182957E-20
彗,1.704185028525017E-20
扣留,5.5856342916173805E-18
另起炉灶,9.50410881292798E-19
凸版,2.628217811346274E-20
探亲,5.7365489883272886E-18
阿克苏,5.042852958704797E-19
彝,4.6521373667990617E-20
戴笠,2.8354057847954692E-19
力度,7.664599343226054E-17
形,1.4907820553414E-16
准确,1.3175070442253254E-16
钱币,4.9351343965828315E-18
杜钢建,4.764044451223781E-21
彤,6.464392665425666E-19
关节,1.582081610036571E-17
营建,1.4280942645228873E-18
凹版,1.6913956474479064E-20
彦,5.820447328193136E-19
彩,1.7219878469843552E-17
彪,2.6569939187697735E-20
抵死,7.641655193573716E-21
浓妆艳抹,2.1997735452630614E-20
彬,5.331509289615189E-18
头头是道,1.7291243216253833E-19
彭,2.489836708091935E-18
铁丝网,1.1940166173590664E-18
务工,4.915854404609087E-18
兵船,7.184434820067005E-20
彰,1.0995030911992175E-18
影,8.900820918139585E-17
凶犯,6.014206451511364E-20
谷建芬,9.01651365936313E-21
彷,1.7511860039833993E-19
役,9.957236584490016E-18
北侧,3.6673550238615283E-20
彺,1.1382549158628633E-20
彻,1.621380180741263E-17
彼,2.999973145805193E-18
往,1.0898081008737136E-16
钳工,1.9436661891939172E-19
冗繁,1.2469646550183052E-20
征,6.909277680883504E-17
徂,1.9311965426437342E-20
出版,1.0797383816826503E-15
径,1.8143751385401346E-17
待,5.3930262125960916E-17
徇,8.664805679742582E-21
很,2.0648311228989252E-15
徉,2.006653890998688E-19
徊,1.446766760895469E-18
挠度,3.2037399598162614E-20
律,8.374307677957087E-17
拘束,6.145585368625985E-18
房租,5.058072322186559E-18
托盘,7.035438530518663E-19
珍妮,1.1145945608702082E-18
挥师,1.8288814940268476E-20
徐,6.3022233133679E-18
匠人,5.916687420798394E-19
林宗棠,1.0583212841309205E-20
充血,6.595803555992979E-19
徒,2.422347144148021E-17
従,9.464141997062009E-20
刘成勋,1.8736443277967356E-20
徕,1.3096326222961482E-19
得,1.007835042461762E-15
徘,7.398656953108611E-20
成群,7.673628646266493E-21
徙,1.4597799561414293E-18
锅台,2.4651532026131112E-20
推举,3.351233497088042E-18
利沙,2.0590903534148425E-20
勾勒,2.9708773038547656E-18
仪仗队,1.6908840722048218E-18
凶狠,1.262631646837766E-19
御,3.687881980490291E-18
徨,1.881605717517237E-18
主旋律,8.103991319511273E-18
玉成,4.7928205586472806E-20
循,4.668763562199306E-18
战线,5.2971953801853005E-17
微,2.791557391772595E-17
徳,3.7952488346326367E-19
拜望,3.517079796205476E-20
徴,7.168448093720617E-20
德,2.0154306037628553E-16
茅舍,2.764744454344432E-19
徼,4.1885223027537946E-21
徽,2.1613414551263434E-18
参与者,3.299660317894592E-20
大师傅,1.0902947368236977E-20
心,2.828007127842361E-16
落山,4.650858428691351E-19
必,1.6532986390954085E-16
忆,8.933222815098446E-18
马呈祥,1.7553425528334604E-20
眉飞色舞,3.382791294895813E-20
忌,2.390719004744326E-18
忍,1.290218341821094E-17
探伤,6.528979039865075E-20
忏,9.352234912637289E-20
忐,1.7681319339105713E-19
牛蛙,4.732070998531005E-21
忑,1.4156885648780898E-18
戏耍,1.892828399412402E-20
忒,7.226000308567615E-21
兰草,1.4803708596755778E-20
利波,4.3483895662176796E-21
冰淇淋,4.346790893583041E-19
忖,1.9471832689901228E-20
志,7.577970470500243E-17
忘,2.6014560314424196E-17
忙,3.41347941479034E-17
损坏,1.579124065662489E-17
功底,1.60036722763157E-18
応,7.907034850923766E-20
战绩,3.803593905785452E-18
理化,2.6536686796897244E-18
忟,7.353894119338723E-21
吴金鼎,6.618504707404851E-21
信用卡,9.834458526149752E-18
忠,2.969118763956663E-18
钱庄,8.180088136920082E-19
忡,3.1311602222036573E-19
内胎,2.2285496526865608E-20
忤,1.9759593764136222E-20
制止,3.713627004598515E-17
招来,1.5647168278791236E-18
忧,5.478715065812734E-18
快,3.465364015413017E-16
王成,1.1798204043634734E-20
玉手,1.1222681895164747E-20
忭,6.637688779020517E-20
忮,9.592035807833117E-21
凶猛,1.8121274048158323E-18
剖析,1.6084053536385343E-17
忱,1.4455197962404506E-18
拐棍,5.915088748163756E-21
戛纳,3.23827128872446E-19
念,6.220128276233925E-17
制造业,1.951020083313256E-19
忸,4.380363018910457E-21
接任,1.1586539786808549E-18
忻,5.892707331278811E-20
忽,4.67272827033321E-18
忾,4.284442660832125E-21
忿,4.3483895662176796E-21
怀,2.0492425299854673E-17
态,6.923083817756245E-17
怂,3.932734681211578E-21
怅,3.472316962435588E-20
若虚,6.778371970868736E-21
草稿,4.152488221569035E-18
怆,4.565809044528564E-20
决策,2.6920233940709263E-16
赔不是,7.664036610458661E-20
冰箱,1.4146526250108437E-17
怍,1.1078801358047251E-19
怎,2.570742332785738E-17
先行,1.169915028719251E-17
押款,4.294034696639959E-20
林毓生,3.88797184744169E-20
怒,8.95192728492372E-18
再者,8.153230436658149E-21
钟情,1.616577768146808E-19
怔,1.467581478598467E-20
怕,5.695431128164377E-17
干什么,3.4462138356572054E-17
怖,2.942452904410887E-18
利津,1.4579894427906338E-20
大不列颠,1.2366372297985383E-18
怙,3.705723167092861E-20
怛,8.511333106817252E-20
怜,1.4777810100074628E-18
思,7.4372169370561E-17
铁岭,1.0384977434613988E-19
内脏,1.7158553387578808E-18
怠,7.305294471245702E-19
怡,9.453271023146464E-19
控件,3.254098147807385E-18
急,1.9737340241062047E-17
拼接,6.938558968859549E-19
怦,1.2843735946688543E-19
性,3.602939195818782E-15
怨,3.0284295187017645E-18
怪,1.4808632508470465E-17
怫,9.048487112055906E-21
怒目而视,3.900761228518801E-20
推介,3.0703147417293025E-18
怯,5.031662250262326E-19
冷笑,5.313028633958764E-19
朱塞佩,1.5347257292532987E-20
公营,7.025750574352752E-18
包办,2.1947217397376027E-18
大海捞针,4.73846568906956E-20
怵,5.937470165048699E-20
若虫,1.0161163265764549E-19
动工,4.483701218013512E-18
招架,6.05065618758113E-19
充裕,7.700134638548806E-18
药疹,3.3060550084331477E-20
总,1.3535533392690137E-15
蒙冤,1.9855514122214553E-20
销售,3.0632850584202684E-16
拿捏,2.401206297227557E-20
傲骨,1.1382549158628633E-20
莽汉,9.528088902447562E-21
怼,4.508256829681565E-21
出狱,9.112434017441462E-20
剑桥,6.214520132631613E-18
怿,4.8599648093021126E-21
恂,1.4579894427906338E-20
球台,3.1967058002238503E-19
恃,1.7342400740562276E-19
拾掇,7.833495909730379E-21
恋,3.0226742972170645E-18
现已,1.1126761537086416E-20
打破,7.962962814373972E-17
刀片,7.394820138785478E-19
恍,1.4586289118444894E-19
拯救,1.3142367994839081E-17
决算,8.536688054802625E-18
恐,4.756850424367907E-18
薛暮桥,1.891229726777763E-19
恒,2.575589508213963E-18
恕,2.1108553733244484E-18
恙,1.516181126691488E-19
操作性,6.0429825589348636E-21
新闻纸,1.2676514789105319E-18
恝,6.874292328947067E-21
出猎,4.175732921676684E-20
蒋方良,1.096689427362253E-20
恢,4.666909101943125E-18
恤,7.414004210401144E-19
军纪,2.829330828783842E-19
恧,2.0335115912606208E-20
恨,7.475137451949734E-18
恩,1.93059544173311E-17
恪,8.639226917588361E-20
恫,2.36923284453478E-20
恬,4.680913474222561E-20
恭,5.38081235366745E-19
息,8.999964200249349E-17
恰,8.41838627983935E-18
一拍即合,3.854399722114274E-19
恳,6.715384269063965E-19
玩弄,2.320888984063301E-18
恵,1.8544602561810693E-20
恶,1.5125617318466656E-17
恷,1.2245832381333613E-20
毛泽东,2.0684125332819486E-16
恸,2.9831231362360996E-20
林贤治,6.970212687025399E-21
恺,3.1903111096852946E-19
恻,2.401206297227557E-20
恼,2.9027418761664577E-18
恽,3.34442315166448E-20
恿,1.5219363481761878E-20
招标,3.9599121160004384E-17
典范,1.2710534542770434E-17
狂笑,4.9654772031882766E-20
牡蛎,5.422697576694989E-20
悄,3.4991426892448286E-18
理发,1.2947969402466997E-18
巴布亚,4.882026491660128E-19
悉,9.364320877755158E-18
剪断,5.579367494889596E-20
抢滩,1.364307226400797E-19
悌,2.0335115912606208E-20
悍,1.9743607037789833E-19
加强,8.676505085817396E-16
掉包,6.650478160097628E-21
铐子,4.1885223027537946E-21
悔,2.444402431815499E-18
几百,4.923911714687667E-21
悖,6.094939419560627E-18
利润,1.6256236973826484E-16
打碎,2.225352307417283E-20
悚,1.6670958234013957E-19
悛,2.030314245991343E-20
悝,4.508256829681565E-21
芸豆,4.508256829681565E-21
拼搏,6.5702887407441426E-18
悟,4.9594981675347275E-18
悠,9.381650489114643E-19
黄蓓佳,7.769549004344825E-21
万寿无疆,3.9966815865971324E-21
或者,6.810390825864337E-16
患,2.3030094293175002E-17
班固,2.74204330293256E-19
排出,3.398969861958358E-18
悤,1.6881983021786287E-20
悦,4.213461595854161E-18
光裕,7.449814477417055E-21
您,1.132947962184916E-16
悪,2.5866523228456638E-20
悬,1.4356719728110753E-18
悯,6.016124858672931E-19
凸现,4.067246996690091E-18
悲,2.432220546339551E-18
先验论,5.754582015646015E-19
悴,4.367573637833346E-19
花费,2.1799627939746167E-17
悸,2.1585277912893792E-19
球员,2.15117389717004E-18
悻,4.6681240931454504E-21
悼,9.811373693305568E-19
捧场,9.810094755197857E-19
银圆,2.1773921283781177E-20
情,1.90867572150505E-16
掩体,5.338287661586057E-19
惇,6.0110091062420864E-21
拥有,2.2118940417098394E-16
马晓伟,2.1678000925702845E-20
排列,2.4816578988931225E-17
小家碧玉,4.3483895662176796E-21
惊,1.7832553770342548E-17
匆匆,1.1028219355887277E-17
现年,1.1723386164333636E-18
抗灾,1.0565947176855106E-18
惋,3.2836735915482036E-20
苗裔,7.769549004344825E-21
葬埋,1.0071637598224772E-20
惑,4.333681777979002E-18
惕,1.0630213816767589E-18
惚,3.922503176349889E-19
惜,3.583648524711838E-18
冷箭,5.3715400523865456E-21
惟,3.036071173895338E-18
惠,9.412408950605095E-18
惦,1.8544602561810693E-20
惧,3.678961387189006E-18
惨,2.4753847074747998E-18
惩,1.841063379502796E-18
匮乏,4.938427662210187E-18
惫,7.372438721900534E-19
惭,9.400195091676455E-21
惮,4.465092668546316E-19
惯,1.3347701508032096E-17
安之若素,8.853449050629967E-20
惰,4.720240821034677E-19
指挥,1.6445417498719107E-16
功德,7.020411007753059E-19
想,6.309533723591577E-16
茅草,2.9031895045041567E-20
惶,5.303756332677858E-19
惹,6.015485389619076E-19
打磨,3.9234623799306727E-19
户籍,1.3136356985732839E-17
振幅,5.697989004379799E-19
惺,1.4960378514950385E-19
初潮,1.9308768081168063E-19
出现,9.13565697560128E-16
刻毒,4.377165673641179E-20
愁,6.525142225541942E-19
曹亚伯,4.1565488500610174E-21
猛烈,1.6194042213648496E-17
横纹肌,1.0295451767074212E-20
愈,5.670479045682934E-17
愉,1.0207205037642148E-18
锻件,9.582443772025284E-20
王振,5.528209970581153E-20
意,2.158629466868942E-16
咖啡色,5.219666152095854E-19
愔,6.138902917013195E-21
猎物,2.1630680215717534E-18
愕,1.075906683111948E-19
愚,2.728934187328522E-19
抽水,5.920524235121527E-19
感,1.881871736643641E-16
独白,1.982002358972557E-18
愠,1.6018699799081307E-20
愣,1.0807027010158645E-20
愤,1.991626368233083E-18
愦,1.5603044914075204E-20
愧,1.2319051588000071E-18
切片,1.0743080104773092E-18
挑战,1.0421631800780987E-16
冰糖,1.4100292637514683E-20
包厢,1.4765340453524446E-19
反应堆,1.985711279484919E-18
谢冠生,1.541120419791854E-20
钻床,1.1254655347857524E-20
愿,9.051294381202333E-17
加快,1.947770301581562E-16
落差,2.4428357326335527E-18
授受,5.172665176637472E-19
雁门关,6.682451612790405E-21
草签,4.2243325697697046E-19
慈,8.795257366729112E-19
慊,4.1565488500610174E-21
十一月,6.330743633169858E-20
慌,1.48407978018794E-18
慎,5.596473292080232E-18
务必,4.4358689327851175E-18
猎犬,2.3567631979845966E-19
慑,8.550980188156296E-19
慕,1.5094027547206192E-18
手稿,1.5156375779957108E-18
兵营,4.453901960103844E-19
余叔岩,1.3524770489044695E-20
慢,1.1043847979563506E-16
推倒,1.5874179792909953E-18
慧,4.431392649408129E-18
慨,2.9702058613482176E-18
掌印,5.083778978151552E-21
化冻,3.1589771260463733E-20
慰,4.039621933563532E-18
割断,1.89752849695824E-18
先见,3.0691317239796695E-19
锡剧,3.152582435507818E-20
猛然,7.226000308567615E-19
慷,4.461895323277038E-19
玩忽,5.699619650467131E-18
印度尼西亚,1.6749676874543574E-17
钦慕,1.812894767680459E-20
珍宝,2.1660735261248744E-18
抵消,5.85101394896743E-18
猎狗,5.0102400369581646E-20
陈光林,6.2028498223987486E-21
先觉,1.7646148541143659E-19
憋,2.772098348463771E-20
指控,8.249854210695721E-18
憎,7.382670226762223E-20
刘炳,4.540230282374342E-21
刊物,6.027564960046406E-17
农业部,4.04144442036702E-20
劳工,2.9163881457757354E-17
动弹,2.007229413147158E-18
按捺,1.6745776113315056E-18
环形,9.8842731654451E-19
憧,2.7784930390023264E-20
落幕,5.124704997598307E-19
憨,1.943985923720845E-20
憩,1.5238547553377545E-19
匍匐,1.08134217006972E-19
民族性,9.46414199706201E-21
憬,2.269795406660243E-19
剧本,3.802423677416896E-17
茉莉,4.191719648023072E-19
温文尔雅,6.807148078292235E-20
执着,4.048190818885196E-18
拆毁,1.5768987133550716E-18
猝然,8.47296496358592E-20
现形,1.0653554437233316E-19
损失,2.0037206464486526E-16
憾,2.1191684710245706E-18
劳师,6.906265781639845E-21
懂,6.14919836878027E-17
菊池,8.824672943206468E-21
现役,5.233702497827984E-18
战胜,3.583955469857689E-17
懈,1.3566016243018378E-18
抽泣,9.90409670611462E-19
懊,8.284321592698535E-20
刷洗,1.0519265935923651E-20
懋,8.274729556890703E-20
包含,1.398485568391268E-16
猎猎,2.2189576168787277E-20
懐,4.8279913566093354E-21
懒,4.1242556628413125E-19
独眼,2.426145590327923E-19
孙毓棠,4.12457539736824E-21
铺垫,2.918217027269762E-19
刚烈,6.685648958059682E-20
键入,6.568626121204119E-19
懦,1.5714951998499923E-19
艰险,3.473723794354071E-18
扫盲,6.7202442338732674E-18
片警,4.572203735067119E-21
农耕,6.389702679935338E-18
氧化剂,4.865400296259885E-19
菲林,4.7000975458382274E-20
懵,1.0775053557465868E-20
授命,1.1977255378714285E-19
挑拨,1.6999965062222632E-18
挑拣,1.2341752739411944E-20
懿,2.0814717702997865E-20
扶病,9.56006235514034E-21
戆,4.092601944675463E-21
戈,1.0990554628615186E-17
按揭,1.90881512575879E-18
戊,1.458948646371417E-19
戌,6.874292328947067E-20
戍,9.224341101866181E-20
锡匠,6.234823275091526E-21
戎,1.8934678684662573E-19
戏,3.184600651034365E-17
成,1.106450602734831E-15
我,5.506971700550334E-15
动心,1.3567934650179944E-18
扬眉,3.625789535360918E-20
戒,2.6439807235238132E-18
排印,7.883054761404183E-19
扯皮,8.976866578024086E-19
勇将,8.760726037820914E-21
戕,7.066133045103729E-21
或,1.7884783684254306E-15
戗,7.673628646266493E-21
战,2.4776573804922026E-16
戚,2.107913815676713E-18
落座,2.2960136378683206E-19
戛,5.083778978151552E-21
戟,1.7521452075641827E-20
戡,3.660960333322973E-20
抽测,3.4115674023193117E-20
戢,1.1606363327478071E-20
凌空,1.4774932489332278E-19
手笔,1.5175879586099701E-18
戦,8.169217163004537E-20
截,3.936315707913169E-18
戮,3.9771777804545383E-19
排卵,4.926149856376161E-19
艳阳,8.377044605507589E-21
戳,3.8639917579221075E-19
戴,1.3335295808387298E-17
苦行,4.0852480505561247E-19
户,1.6023610921414917E-16
戸,4.962279857918999E-20
托福,1.8359156536192586E-19
戻,6.234823275091526E-21
狼疮,5.806379009008313E-19
吴苏甫,1.3045168698653039E-20
指摘,1.1952955554667776E-18
戽,2.5354947985372206E-20
戾,9.368221638983678E-20
拉毛,4.540230282374342E-21
房,1.5408563190726118E-16
所,2.8976033586372962E-15
苦衷,2.2658946454317245E-18
扁,1.03517250438135E-18
扃,1.0039664145531995E-20
共青团,4.196963294264688E-18
扑空,3.34442315166448E-20
扮相,2.9383603024662116E-20
扇,1.5266684191747188E-18
夏令营,5.278497305050565E-19
扈,1.7169744096021278E-20
扉,5.9086940576252E-20
手,1.6640174193761353E-16
才,5.583584793299774E-16
扎,2.689031318367936E-17
蒙受,5.864954374341481E-18
扑,1.1599968636939517E-18
僧院,5.502631208426931E-20
扒,8.270253273513714E-19
打,2.1185699279901618E-16
动态,7.055875961479887E-17
把玩,3.566638647879281E-19
扔,5.307337359379449E-18
払,2.3308647013034474E-20
托,5.903846882196975E-17
孙诒让,2.129431949338952E-20
扛,4.9219933075261E-19
艰难,4.574608138709616E-17
动怒,1.6690142305629625E-19
猖狂,1.1535062527973178E-18
郭兴福,8.805488871590801E-20
扣,9.31194836224439E-18
扦,1.411627936386107E-19
执,3.79633912936946E-17
扨,4.6681240931454504E-21
扩,2.3872658718535062E-17
扪,2.401206297227557E-20
扫,3.1521987540755046E-18
扬,9.346671531868745E-18
扭,8.816999314560201E-19
刘芝明,8.057310078579818E-21
扮,2.0586746985298362E-18
成色,4.563251168313141E-19
出生,5.50949910606534E-17
扯,1.1702923154610258E-18
扰,6.815077494560044E-18
扱,4.97506923899611E-20
慰问,7.425386759559773E-18
扳,1.5574268806651704E-19
药石,1.2085965117869727E-20
喷雾器,4.73846568906956E-20
扶,6.051359603540371E-18
翁方纲,1.2565566908261383E-20
批,2.3393753949412106E-16
劝慰,1.061838363927126E-19
莆田,8.889898786699733E-19
钻心,4.5242435560279537E-20
陈兰彬,6.138902917013195E-21
蒙古,6.020978428791694E-17
理喻,3.4342685537311835E-19
扼,1.0746277450042369E-19
扒窃,4.489072758065899E-20
找,1.5710514083266166E-16
承,3.485643497517938E-17
技,1.1599981426320593E-16
医书,2.538692143806498E-19
魏子云,7.961389720501488E-21
企事业,7.609681740880939E-21
生命线,4.508640511113878E-18
抄,2.5368057100976244E-18
抅,4.8631621545713903E-20
杨元庆,4.2396798270622376E-20
抆,7.833495909730379E-20
玩意,1.1422515974494603E-18
抉,2.377545942234902E-19
把,1.7374822461061806E-15
按摩,1.6766239123038433E-18
梁从诫,8.696779132435359E-21
自食其果,1.6984298070403172E-19
拳术,9.339445531560178E-20
抑,2.687016990848291E-18
抒,1.661340601916696E-19
抓,1.9487435734815303E-16
踢皮球,1.3416060749889254E-19
中华人民共和国,1.8896310541431242E-20
犯罪,3.3348854707262246E-16
投,1.1536360650152505E-16
抖,1.0266355925123784E-18
抗,3.3268441473739916E-17
副本,8.867901051247102E-18
折,1.8002460697951965E-17
抚,8.347948763557162E-19
抛,7.192875811577897E-18
前款,1.7681319339105713E-20
抜,1.0231504861688658E-20
允许,1.7250534616285389E-16
択,2.7081514430782167E-20
抟,1.1542416422092517E-20
抠,1.358871739443025E-20
抡,1.2853327982496377E-20
抢,6.074124701857628E-18
护,5.774149768693995E-17
报,3.9499312830078613E-16
抨,1.035300398192121E-19
营房,1.6455776897391568E-18
披,2.6135419965602894E-18
抬,7.356835676986458E-18
企业家,1.0512871245385096E-19
抱,1.795002423553581E-17
猕猴,1.3189049235770536E-19
难言之隐,6.819937459369346E-20
抵,8.523674859556665E-18
抶,5.595354221235985E-21
排名,1.5520169724695526E-17
抹,3.400344720424147E-18
抻,1.4771735144063E-20
押,5.2076441338833705E-18
抽,8.723636832697292E-18
抿,2.1582080567624514E-20
拂,1.8723653896890245E-19
拃,9.751903071297002E-21
拄,3.1903111096852946E-19
担,3.112506909902691E-17
花车,5.2756196943082144E-20
拆,3.946866947301785E-18
拇,1.1769427936211235E-19
拈,9.400195091676455E-20
拉,1.6553443005986923E-16
拊,9.879796882068111E-21
拌,5.57744908772803E-19
状纸,2.0399062817991762E-20
拍,1.9711825425813212E-17
拎,3.2465843864245824E-19
拐,1.1154258706402203E-18
量角器,5.947062200856533E-21
拒,1.3211366705750095E-17
函电,7.428392264112894E-19
拓,6.030193177857753E-18
允诺,2.025933882972433E-18
拔,5.363354848497195E-18
十一,3.7364176816779267E-19
拖,1.2996377209843862E-17
拗,6.554557802019296E-20
拘,1.336490322558081E-18
张秉贵,8.377044605507589E-21
拙,4.837903126944096E-19
牛角,1.8768416730660133E-20
招,1.4174215260140384E-17
抚爱,5.01663472749672E-20
拜,6.521816986461893E-18
力戒,2.3164766475916975E-19
拝,8.696779132435359E-21
拟,2.9837689999804934E-17
拠,2.2637204506486157E-20
拡,2.8008744558872704E-20
拢,9.566137311151967E-19
十三,7.005383484987453E-19
拣,7.00730189214902E-19
拥,9.115119787467654E-18
掖县,3.142990399699985E-20
香辛料,2.065485043953398E-20
拦,6.8001139186998245E-19
拧,1.3332929772888032E-19
拨,1.965644740574932E-17
十七,7.55212952603394E-19
择,3.0881942964751033E-17
落得,1.0488891155865513E-18
拫,2.8248545454068527E-19
括,4.8660525546948175E-17
十万,3.4566499706161277E-18
勤奋,9.780167603477417E-18
拭,3.178480932188967E-19
拮,4.322810804063458E-20
拯,8.645621608126916E-20
拱,2.2905781509105484E-19
拳,1.4968691612650507E-18
拴,5.473855101003432E-20
拷,7.382670226762223E-20
拼,1.501281497736654E-18
拽,1.7367979502716498E-19
拾,3.2738257681188284E-18
拿,9.637534031014939E-17
持,1.7461693692559027E-16
挂,1.3480263442896349E-17
前段,1.9888127043961183E-18
十个,2.1422213304160628E-20
陈冀平,7.16205340318206E-21
拖欠,1.2867332354775813E-17
五彩缤纷,2.1417097551729783E-18
满面春风,1.314108905673137E-20
指,3.4491336513571095E-16
挈,1.1721467757172068E-19
按,3.771316705292093E-16
小朋友,7.354277800771036E-18
挎,9.304274733598124E-21
猖獗,2.7300852316254617E-18
挑,1.0404161506229655E-17
似是而非,2.134451781411718E-18
战舰,1.4836960987556265E-18
挖,6.325116305495928E-18
动情,9.031221447601807E-19
挙,5.179699336229883E-20
挚,6.884204099281828E-19
王政,7.398656953108611E-20
挛,4.388676116610579E-19
挝,5.688077234045039E-19
拆洗,7.321920666645946E-21
菏泽,1.0141339725095027E-18
挞,4.822236135124636E-19
挟,2.5060792220598656E-19
李雪健,6.7144250654831816E-21
挠,1.1156816582617626E-18
挡,2.4288953072595018E-18
元谋,9.563259700409618E-20
挢,1.010361105091755E-20
挣,4.7181945200623395E-18
挤,1.3452958114296717E-17
王旭东,7.967784411040043E-20
挥,3.092932762164173E-17
接到,1.0487292483230874E-20
挨,4.73191113126754E-18
挪,5.175223052852895E-19
王敏,4.604177187759896E-21
挫,8.414773279685066E-19
凝神,5.64331440027515E-20
劳役,5.155303591825294E-18
千万,4.043529089482589E-17
振,3.0270546602359752E-18
拓殖,4.357981602025513E-20
铁心,1.642795999354885E-19
